time,wind_speed_100m,wind_direction_100m,temperature_2m,surface_pressure
2025-01-05 09:00:00+00:00,1.5458783860283298,324.6,-4.19,966.8000000000001
2025-01-05 10:00:00+00:00,1.66734025921627,306.1,-4.56,966.9
2025-01-05 11:00:00+00:00,1.8550540632339958,296.6,-5.66,967.2
2025-01-05 12:00:00+00:00,1.8329700862907339,293.0,-6.46,967.6
2025-01-05 13:00:00+00:00,1.5679623629715917,285.1,-6.64,968.0
2025-01-05 14:00:00+00:00,1.2919126511808185,264.1,-6.61,968.1999999999999
2025-01-05 15:00:00+00:00,1.060030893276569,233.5,-6.53,968.1999999999999
2025-01-05 16:00:00+00:00,1.0158629393900453,206.6,-6.33,968.0
2025-01-05 17:00:00+00:00,1.060030893276569,201.5,-6.25,967.8
2025-01-05 18:00:00+00:00,1.093156858691462,220.1,-6.27,967.8
2025-01-05 19:00:00+00:00,1.3250386165957113,251.0,-6.29,967.6999999999999
2025-01-05 20:00:00+00:00,1.6342142938013773,276.2,-6.34,967.8
2025-01-05 21:00:00+00:00,1.7998441208758411,286.0,-6.36,967.9000000000001
2025-01-05 22:00:00+00:00,1.700466224631163,286.6,-6.28,968.0
2025-01-05 23:00:00+00:00,1.3692065704822352,274.6,-6.12,968.1999999999999
2025-01-06 00:00:00+00:00,1.225660720351033,245.5,-5.97,968.5
2025-01-06 01:00:00+00:00,1.4575424782552826,225.3,-5.88,968.8
2025-01-06 02:00:00+00:00,1.7556761669893177,219.4,-5.8,969.2
2025-01-06 03:00:00+00:00,2.042767867251722,217.7,-5.65,969.5999999999999
2025-01-06 04:00:00+00:00,2.1973557058545548,225.4,-5.15,969.9
2025-01-06 05:00:00+00:00,2.583825302361637,244.4,-4.41,970.0
2025-01-06 06:00:00+00:00,3.047588818170136,260.0,-3.79,969.9
2025-01-06 07:00:00+00:00,3.1359247259431835,271.6,-3.55,969.7
2025-01-06 08:00:00+00:00,2.9261269449821956,281.3,-3.48,969.7
2025-01-06 09:00:00+00:00,2.6832031986063156,293.5,-3.49,969.9
2025-01-06 10:00:00+00:00,2.4292374637588043,309.3,-3.67,970.1999999999999
2025-01-06 11:00:00+00:00,2.0317258787800907,330.4,-4.12,970.6999999999999
2025-01-06 12:00:00+00:00,1.6342142938013773,0.8,-4.29,971.2
2025-01-06 13:00:00+00:00,1.6121303168581154,40.0,-4.42,971.5999999999999
2025-01-06 14:00:00+00:00,2.042767867251722,73.7,-4.69,971.7
2025-01-06 15:00:00+00:00,3.257386599131124,94.7,-5.1,971.3
2025-01-06 16:00:00+00:00,4.803264985159453,105.5,-5.39,970.6999999999999
2025-01-06 17:00:00+00:00,5.741834005248083,110.4,-5.76,970.1
2025-01-06 18:00:00+00:00,5.6314141205317725,112.3,-6.27,969.5
2025-01-06 19:00:00+00:00,4.891600892932501,109.7,-6.2,969.2
2025-01-06 20:00:00+00:00,4.52721527336868,96.9,-6.01,968.9
2025-01-06 21:00:00+00:00,5.322238443326108,82.7,-5.86,968.7
2025-01-06 22:00:00+00:00,6.945410748655854,77.0,-5.93,968.1
2025-01-06 23:00:00+00:00,8.380869249967875,77.1,-5.93,967.8
2025-01-07 00:00:00+00:00,8.932968673549421,80.5,-6.09,967.8
2025-01-07 01:00:00+00:00,9.39673218935792,84.5,-6.24,967.9000000000001
2025-01-07 02:00:00+00:00,9.948831612939466,87.8,-6.14,967.6
2025-01-07 03:00:00+00:00,9.827369739751527,92.0,-5.31,967.2
2025-01-07 04:00:00+00:00,8.822548788833112,94.4,-4.06,966.5999999999999
2025-01-07 05:00:00+00:00,8.08273556123384,95.3,-2.7,965.9000000000001
2025-01-07 06:00:00+00:00,7.122082564201949,99.6,-1.53,965.1
2025-01-07 07:00:00+00:00,5.83016991302113,107.3,-0.55,964.5999999999999
2025-01-07 08:00:00+00:00,4.913684869875763,112.3,0.07,964.3000000000001
2025-01-07 09:00:00+00:00,5.035146743063703,120.7,0.18,964.0
2025-01-07 10:00:00+00:00,5.885379855379285,133.9,-0.38,963.8
2025-01-07 11:00:00+00:00,6.8791588178260685,149.9,-1.03,963.7
2025-01-07 12:00:00+00:00,8.126903515120363,168.6,-1.06,963.8
2025-01-07 13:00:00+00:00,9.99299956682599,188.8,-0.73,964.2
2025-01-07 14:00:00+00:00,11.45054204508127,208.4,-0.51,964.5
2025-01-07 15:00:00+00:00,14.332501036176945,234.8,-0.38,964.7
2025-01-07 16:00:00+00:00,14.376668990063468,246.9,-1.2,965.1
2025-01-07 17:00:00+00:00,14.078535301329433,251.8,-1.76,965.6
2025-01-07 18:00:00+00:00,14.465004897836515,253.8,-2.2,966.0
2025-01-07 19:00:00+00:00,14.917726425173383,255.7,-2.84,966.4
2025-01-07 20:00:00+00:00,14.884600459758492,256.0,-3.71,966.8000000000001
2025-01-07 21:00:00+00:00,14.906684436701752,254.7,-4.5,967.4
2025-01-07 22:00:00+00:00,14.86251648281523,254.2,-4.97,968.1999999999999
2025-01-07 23:00:00+00:00,14.718970632684027,253.8,-5.29,969.0999999999999
2025-01-08 00:00:00+00:00,14.928768413645015,252.0,-5.53,970.1
2025-01-08 01:00:00+00:00,15.182734148492527,251.0,-5.68,971.0
2025-01-08 02:00:00+00:00,15.204818125435787,251.4,-5.9,971.9
2025-01-08 03:00:00+00:00,15.536077779584716,251.9,-6.33,973.0
2025-01-08 04:00:00+00:00,15.900463399148537,252.2,-6.82,973.7
2025-01-08 05:00:00+00:00,15.878379422205276,253.3,-7.05,974.4
2025-01-08 06:00:00+00:00,15.900463399148537,255.7,-7.11,974.8000000000001
2025-01-08 07:00:00+00:00,15.580245733471239,259.1,-7.01,975.3
2025-01-08 08:00:00+00:00,15.072314263776217,263.4,-6.57,975.8
2025-01-08 09:00:00+00:00,14.211039162989003,268.5,-6.01,976.8000000000001
2025-01-08 10:00:00+00:00,12.897042534864923,273.5,-5.57,978.0
2025-01-08 11:00:00+00:00,11.251786252591915,277.2,-5.75,979.3000000000001
2025-01-08 12:00:00+00:00,10.953652563857881,285.7,-6.07,980.8
2025-01-08 13:00:00+00:00,10.258007290145132,293.5,-6.52,982.2
2025-01-08 14:00:00+00:00,9.197976396868563,298.9,-7.42,983.5
2025-01-08 15:00:00+00:00,8.237323399836672,301.9,-8.85,984.4
2025-01-08 16:00:00+00:00,7.4975101722374005,307.6,-10.18,984.9
2025-01-08 17:00:00+00:00,6.757696944638128,316.1,-11.26,985.3
2025-01-08 18:00:00+00:00,5.885379855379285,326.3,-12.13,985.3
2025-01-08 19:00:00+00:00,4.946810835290656,337.2,-12.71,985.3
2025-01-08 20:00:00+00:00,4.3284594808793235,347.9,-13.09,985.3
2025-01-08 21:00:00+00:00,3.820528011184301,358.5,-13.09,985.4000000000001
2025-01-08 22:00:00+00:00,3.8757379535424556,9.4,-13.11,985.5
2025-01-08 23:00:00+00:00,4.516173284897049,20.3,-13.42,985.9000000000001
2025-01-09 00:00:00+00:00,4.990978789177179,36.6,-14.18,986.2
2025-01-09 01:00:00+00:00,5.465784293457309,49.6,-15.11,986.3
2025-01-09 02:00:00+00:00,5.808085936077868,57.1,-15.72,986.7
2025-01-09 03:00:00+00:00,5.841211901492761,62.0,-15.31,986.8000000000001
2025-01-09 04:00:00+00:00,5.675582074418297,65.0,-12.74,986.8000000000001
2025-01-09 05:00:00+00:00,5.642456109003405,66.9,-10.26,986.4
2025-01-09 06:00:00+00:00,6.514773198262248,62.9,-8.32,985.8
2025-01-09 07:00:00+00:00,7.97231567651753,57.5,-7.78,985.1999999999999
2025-01-09 08:00:00+00:00,9.28631230464161,57.8,-7.87,984.5999999999999
2025-01-09 09:00:00+00:00,10.1034194515423,62.1,-8.17,984.3000000000001
2025-01-09 10:00:00+00:00,10.754896771368523,64.4,-8.59,984.0
2025-01-09 11:00:00+00:00,11.064072448574189,61.3,-10.04,984.0
2025-01-09 12:00:00+00:00,11.936389537833033,59.2,-11.22,984.0999999999999
2025-01-09 13:00:00+00:00,12.344943111283378,61.2,-11.56,984.0999999999999
2025-01-09 14:00:00+00:00,12.510572938357841,63.5,-11.66,983.7
2025-01-09 15:00:00+00:00,12.665160776960676,65.2,-11.66,983.1
2025-01-09 16:00:00+00:00,12.808706627091876,66.7,-11.82,982.3000000000001
2025-01-09 17:00:00+00:00,12.852874580978401,67.1,-12.01,981.5
2025-01-09 18:00:00+00:00,12.919126511808185,65.8,-12.17,980.6
2025-01-09 19:00:00+00:00,13.294554119843637,64.5,-12.26,979.8000000000001
2025-01-09 20:00:00+00:00,13.33872207373016,64.3,-12.06,979.0999999999999
2025-01-09 21:00:00+00:00,13.382890027616684,65.0,-11.75,978.5
2025-01-09 22:00:00+00:00,13.504351900804625,65.1,-11.76,977.9000000000001
2025-01-09 23:00:00+00:00,13.80248558953866,64.7,-11.77,977.6
2025-01-10 00:00:00+00:00,14.03436734744291,63.4,-12.13,977.3000000000001
2025-01-10 01:00:00+00:00,14.244165128403898,62.5,-12.33,977.2
2025-01-10 02:00:00+00:00,14.332501036176945,62.0,-12.44,977.0
2025-01-10 03:00:00+00:00,15.083356252247848,64.8,-11.39,976.9
2025-01-10 04:00:00+00:00,14.133745243687589,62.6,-9.98,976.5
2025-01-10 05:00:00+00:00,13.890821497311707,59.5,-8.72,976.2
2025-01-10 06:00:00+00:00,13.9239474627266,59.8,-7.33,975.4000000000001
2025-01-10 07:00:00+00:00,15.35940596403862,64.2,-5.38,974.5999999999999
2025-01-10 08:00:00+00:00,15.237944090850682,63.4,-4.43,974.0
2025-01-10 09:00:00+00:00,15.304196021680466,62.1,-4.14,973.5
2025-01-10 10:00:00+00:00,14.310417059233684,58.4,-4.87,973.1999999999999
2025-01-10 11:00:00+00:00,14.144787232159219,54.5,-6.57,973.1
2025-01-10 12:00:00+00:00,14.409794955478361,54.7,-7.76,973.1
2025-01-10 13:00:00+00:00,14.144787232159219,56.3,-8.55,973.1
2025-01-10 14:00:00+00:00,13.636855762464196,57.9,-9.26,972.9000000000001
2025-01-10 15:00:00+00:00,13.106840315825911,57.7,-9.74,972.6
2025-01-10 16:00:00+00:00,12.676202765432306,55.2,-10.06,972.4
2025-01-10 17:00:00+00:00,12.709328730847197,52.5,-10.36,972.4
2025-01-10 18:00:00+00:00,12.532656915301104,49.8,-10.69,972.4
2025-01-10 19:00:00+00:00,12.422237030584794,48.9,-11.16,972.2
2025-01-10 20:00:00+00:00,12.190355272680543,50.4,-11.54,972.3000000000001
2025-01-10 21:00:00+00:00,11.792843687701831,52.2,-11.76,972.4
2025-01-10 22:00:00+00:00,11.395332102723119,52.8,-11.95,972.3000000000001
2025-01-10 23:00:00+00:00,11.097198413989084,53.8,-12.11,972.3000000000001
2025-01-11 00:00:00+00:00,10.876358644556463,54.8,-12.21,972.3000000000001
2025-01-11 01:00:00+00:00,10.765938759840155,55.2,-12.29,972.5
2025-01-11 02:00:00+00:00,10.788022736783416,54.7,-12.32,972.6999999999999
2025-01-11 03:00:00+00:00,10.47884705957775,53.7,-11.38,973.0
2025-01-11 04:00:00+00:00,9.716949855035217,52.0,-9.49,973.3
2025-01-11 05:00:00+00:00,9.220060373811824,50.0,-7.66,973.6
2025-01-11 06:00:00+00:00,9.341522246999766,50.9,-6.06,973.5
2025-01-11 07:00:00+00:00,9.915705647524574,54.4,-4.67,972.9000000000001
2025-01-11 08:00:00+00:00,9.948831612939466,55.8,-3.92,972.4
2025-01-11 09:00:00+00:00,10.037167520712513,56.4,-3.76,972.0
2025-01-11 10:00:00+00:00,10.059251497655774,55.4,-4.57,971.9
2025-01-11 11:00:00+00:00,10.313217232503286,52.9,-6.75,972.0
2025-01-11 12:00:00+00:00,11.229702275648654,52.9,-8.29,972.4
2025-01-11 13:00:00+00:00,11.704507779928782,54.9,-8.78,972.8
2025-01-11 14:00:00+00:00,11.925347549361403,56.8,-9.12,973.1
2025-01-11 15:00:00+00:00,11.881179595474878,57.5,-9.32,973.1
2025-01-11 16:00:00+00:00,11.64929783757063,58.3,-9.43,972.9000000000001
2025-01-11 17:00:00+00:00,11.251786252591915,59.1,-9.57,972.6
2025-01-11 18:00:00+00:00,10.975736540801142,59.7,-9.71,972.0999999999999
2025-01-11 19:00:00+00:00,10.909484609971358,59.7,-9.82,971.5999999999999
2025-01-11 20:00:00+00:00,11.008862506216037,59.5,-9.92,971.1
2025-01-11 21:00:00+00:00,11.097198413989084,59.1,-10.06,970.8
2025-01-11 22:00:00+00:00,11.43950005660964,58.0,-10.19,970.6
2025-01-11 23:00:00+00:00,11.759717722286938,56.8,-10.3,970.6999999999999
2025-01-12 00:00:00+00:00,12.113061353379129,55.8,-10.54,970.8
2025-01-12 01:00:00+00:00,12.300775157396854,56.4,-10.68,971.1
2025-01-12 02:00:00+00:00,12.311817145868485,57.6,-10.77,971.4
2025-01-12 03:00:00+00:00,12.102019364907498,58.9,-10.1,971.8000000000001
2025-01-12 04:00:00+00:00,11.737633745343677,60.5,-8.65,971.9
2025-01-12 05:00:00+00:00,11.560961929797582,62.0,-6.88,971.9
2025-01-12 06:00:00+00:00,11.086156425517451,61.2,-5.55,971.4
2025-01-12 07:00:00+00:00,11.583045906740844,62.7,-3.98,970.8
2025-01-12 08:00:00+00:00,11.759717722286938,63.3,-3.0,970.1999999999999
2025-01-12 09:00:00+00:00,12.002641468662818,63.0,-2.88,970.0
2025-01-12 10:00:00+00:00,11.472626022024535,58.9,-3.9,969.9
2025-01-12 11:00:00+00:00,11.803885676173461,52.6,-6.19,970.0
2025-01-12 12:00:00+00:00,12.59890884613089,51.3,-7.9,970.3
2025-01-12 13:00:00+00:00,12.797664638620246,52.6,-8.83,970.5
2025-01-12 14:00:00+00:00,12.676202765432306,55.1,-9.41,970.6999999999999
2025-01-12 15:00:00+00:00,12.47744697294295,57.7,-9.7,970.6999999999999
2025-01-12 16:00:00+00:00,12.212439249623808,59.2,-9.83,970.6999999999999
2025-01-12 17:00:00+00:00,11.936389537833033,59.2,-9.88,970.6999999999999
2025-01-12 18:00:00+00:00,11.638255849098996,58.2,-9.95,970.6
2025-01-12 19:00:00+00:00,11.45054204508127,57.2,-10.05,970.4000000000001
2025-01-12 20:00:00+00:00,11.572003918269212,57.0,-10.08,970.3
2025-01-12 21:00:00+00:00,11.693465791457152,57.6,-10.23,970.0
2025-01-12 22:00:00+00:00,11.925347549361403,58.7,-10.54,969.7
2025-01-12 23:00:00+00:00,12.102019364907498,59.8,-10.86,969.5
2025-01-13 00:00:00+00:00,12.355985099755008,60.5,-11.17,969.5
2025-01-13 01:00:00+00:00,12.37806907669827,60.5,-11.49,969.5999999999999
2025-01-13 02:00:00+00:00,12.48848896141458,59.5,-11.87,969.8000000000001
2025-01-13 03:00:00+00:00,12.344943111283378,58.6,-11.32,970.1999999999999
2025-01-13 04:00:00+00:00,11.870137607003247,58.0,-9.8,970.4000000000001
2025-01-13 05:00:00+00:00,11.925347549361403,59.1,-8.01,970.1999999999999
2025-01-13 06:00:00+00:00,11.549919941325951,58.5,-6.7,969.8000000000001
2025-01-13 07:00:00+00:00,12.024725445606082,59.1,-5.25,969.2
2025-01-13 08:00:00+00:00,12.797664638620246,61.3,-3.72,968.7
2025-01-13 09:00:00+00:00,13.09579832735428,61.8,-3.28,968.4000000000001
2025-01-13 10:00:00+00:00,12.643076800017411,61.0,-3.9,968.5
2025-01-13 11:00:00+00:00,12.753496684733722,58.0,-5.57,968.6
2025-01-13 12:00:00+00:00,13.349764062201793,57.9,-6.67,968.9
2025-01-13 13:00:00+00:00,13.32768008525853,59.2,-7.03,969.2
2025-01-13 14:00:00+00:00,13.073714350411018,60.6,-7.37,969.3000000000001
2025-01-13 15:00:00+00:00,12.819748615563507,61.1,-7.69,969.3000000000001
2025-01-13 16:00:00+00:00,12.59890884613089,60.3,-8.05,969.2
2025-01-13 17:00:00+00:00,12.466404984471318,58.7,-8.4,969.0
2025-01-13 18:00:00+00:00,12.278691180453592,57.5,-8.65,968.6
2025-01-13 19:00:00+00:00,12.179313284208913,56.4,-9.15,968.1999999999999
2025-01-13 20:00:00+00:00,12.157229307265652,56.2,-9.65,968.0
2025-01-13 21:00:00+00:00,12.102019364907498,58.2,-10.2,967.9000000000001
2025-01-13 22:00:00+00:00,11.837011641588356,59.9,-10.62,967.6999999999999
2025-01-13 23:00:00+00:00,11.483668010496165,60.5,-11.26,967.6
2025-01-14 00:00:00+00:00,11.41741607966638,59.9,-11.78,967.5
2025-01-14 01:00:00+00:00,11.29595420647844,59.1,-12.06,967.4
2025-01-14 02:00:00+00:00,11.28491221800681,57.8,-12.24,967.3000000000001
2025-01-14 03:00:00+00:00,11.097198413989084,57.8,-11.34,967.4
2025-01-14 04:00:00+00:00,10.390511151804704,57.3,-9.95,967.6
2025-01-14 05:00:00+00:00,9.915705647524574,56.9,-8.2,967.6999999999999
2025-01-14 06:00:00+00:00,9.639655935733801,57.5,-6.72,967.5
2025-01-14 07:00:00+00:00,9.683823889620323,58.2,-5.56,967.0999999999999
2025-01-14 08:00:00+00:00,9.683823889620323,58.0,-4.82,966.7
2025-01-14 09:00:00+00:00,9.672781901148692,58.5,-4.47,966.3
2025-01-14 10:00:00+00:00,9.540278039489122,59.0,-5.07,966.0
2025-01-14 11:00:00+00:00,9.595487981847276,57.2,-7.38,965.8
2025-01-14 12:00:00+00:00,10.081335474599038,56.7,-9.16,965.8
2025-01-14 13:00:00+00:00,10.081335474599038,58.3,-9.79,965.9000000000001
2025-01-14 14:00:00+00:00,9.727991843506848,61.7,-10.14,965.8
2025-01-14 15:00:00+00:00,9.319438270056503,66.0,-10.42,965.6
2025-01-14 16:00:00+00:00,9.010262592850838,69.0,-10.71,965.4000000000001
2025-01-14 17:00:00+00:00,8.756296858003326,69.4,-11.02,965.1999999999999
2025-01-14 18:00:00+00:00,8.425037203854398,68.5,-11.34,964.8000000000001
2025-01-14 19:00:00+00:00,7.872937780272852,68.5,-11.66,964.4
2025-01-14 20:00:00+00:00,7.066872621843794,69.9,-11.98,964.2
2025-01-14 21:00:00+00:00,6.205597521056582,73.3,-12.15,964.0
2025-01-14 22:00:00+00:00,5.300154466382845,80.7,-12.07,963.7
2025-01-14 23:00:00+00:00,4.427837377124002,91.9,-11.58,963.8
2025-01-15 00:00:00+00:00,3.6217722186949444,107.0,-10.71,964.0
2025-01-15 01:00:00+00:00,3.0255048412268746,125.7,-9.43,964.0999999999999
2025-01-15 02:00:00+00:00,2.716329164021208,147.5,-8.01,964.2
2025-01-15 03:00:00+00:00,2.749455129436101,169.8,-6.34,964.5999999999999
2025-01-15 04:00:00+00:00,3.0034208642836124,187.8,-3.73,964.8000000000001
2025-01-15 05:00:00+00:00,2.915084956510565,200.4,-1.26,964.9
2025-01-15 06:00:00+00:00,2.8709170026240414,211.5,0.16,964.5999999999999
2025-01-15 07:00:00+00:00,3.6107302302233135,228.0,1.28,964.0
2025-01-15 08:00:00+00:00,4.659719135028252,239.1,1.78,963.7
2025-01-15 09:00:00+00:00,4.869516915989239,239.9,1.61,963.6
2025-01-15 10:00:00+00:00,5.057230720006965,234.7,0.74,964.0
2025-01-15 11:00:00+00:00,5.752875993719713,228.0,-1.04,964.3000000000001
2025-01-15 12:00:00+00:00,6.66936103686508,223.9,-1.81,964.7
2025-01-15 13:00:00+00:00,7.696265964726757,223.7,-2.08,965.0
2025-01-15 14:00:00+00:00,8.656918961758647,225.6,-2.96,965.1
2025-01-15 15:00:00+00:00,9.120682477567147,231.1,-3.91,965.1
2025-01-15 16:00:00+00:00,9.28631230464161,239.2,-4.76,965.0
