time,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2
2026-02-11 09:00:00+00:00,8.25,8.88,7.6,6.41,6.91,5.95,-13.2,-12.2,-13.3
2026-02-11 10:00:00+00:00,8.05,8.41,7.43,6.22,6.49,5.82,-13.3,-12.5,-13.2
2026-02-11 11:00:00+00:00,7.98,7.89,7.43,6.15,5.96,5.63,-13.7,-12.9,-13.3
2026-02-11 12:00:00+00:00,7.87,7.38,7.35,5.88,5.51,5.48,-14.1,-13.4,-13.5
2026-02-11 13:00:00+00:00,7.62,7.12,7.16,5.41,5.28,5.3,-14.2,-13.7,-13.8
2026-02-11 14:00:00+00:00,7.26,7.03,6.99,4.7,5.12,5.05,-14.2,-14.1,-14.2
2026-02-11 15:00:00+00:00,6.89,6.9,6.73,4.16,4.9,4.72,-14.4,-14.5,-14.7
2026-02-11 16:00:00+00:00,6.67,6.86,6.5,3.72,4.54,4.2,-15.0,-14.8,-15.2
2026-02-11 17:00:00+00:00,6.51,6.89,6.36,3.26,4.12,3.71,-15.7,-15.1,-15.7
2026-02-11 18:00:00+00:00,6.31,6.65,6.11,2.94,3.64,3.16,-16.4,-15.5,-16.4
2026-02-11 19:00:00+00:00,6.02,6.24,5.65,2.6,3.14,2.69,-16.9,-16.1,-17.3
2026-02-11 20:00:00+00:00,5.68,5.8,5.08,2.32,2.62,2.34,-17.3,-16.9,-18.3
2026-02-11 21:00:00+00:00,5.06,5.19,4.24,1.99,2.15,1.75,-17.8,-17.6,-19.1
2026-02-11 22:00:00+00:00,4.11,4.3,3.37,1.58,1.7,1.14,-18.4,-18.2,-19.6
2026-02-11 23:00:00+00:00,3.45,4.13,3.86,1.43,1.77,1.7,-19.0,-18.8,-19.9
2026-02-12 00:00:00+00:00,3.55,5.05,5.08,1.51,2.33,2.61,-19.5,-19.3,-20.1
2026-02-12 01:00:00+00:00,4.34,5.91,5.52,2.02,2.73,2.86,-19.8,-19.8,-20.5
2026-02-12 02:00:00+00:00,5.66,6.45,5.69,2.69,3.04,2.69,-20.0,-20.1,-20.9
2026-02-12 03:00:00+00:00,6.69,6.72,5.91,3.33,3.26,2.72,-19.7,-19.9,-20.7
2026-02-12 04:00:00+00:00,6.74,6.69,6.12,3.86,3.51,3.13,-18.7,-18.7,-19.4
2026-02-12 05:00:00+00:00,6.3,6.33,6.3,4.39,3.86,3.61,-17.3,-16.9,-17.4
2026-02-12 06:00:00+00:00,5.83,6.01,6.28,4.74,4.12,3.92,-16.0,-15.4,-15.8
2026-02-12 07:00:00+00:00,5.54,5.63,5.85,4.65,4.16,3.96,-15.0,-14.3,-14.6
2026-02-12 08:00:00+00:00,5.2,5.24,5.1,4.41,4.18,3.81,-14.1,-13.5,-13.7
2026-02-12 09:00:00+00:00,5.22,5.31,4.88,4.21,4.22,3.79,-13.6,-13.0,-13.2
2026-02-12 10:00:00+00:00,5.89,5.87,5.41,4.25,4.25,3.86,-13.6,-12.9,-13.1
2026-02-12 11:00:00+00:00,6.95,6.71,6.43,4.48,4.25,3.94,-14.0,-13.3,-13.5
2026-02-12 12:00:00+00:00,7.84,7.52,7.35,4.72,4.3,4.16,-14.4,-13.8,-14.0
2026-02-12 13:00:00+00:00,8.62,8.29,8.13,4.97,4.61,4.43,-14.9,-14.6,-14.9
2026-02-12 14:00:00+00:00,9.2,9.22,8.85,5.14,4.94,4.81,-15.5,-15.6,-16.0
2026-02-12 15:00:00+00:00,9.59,9.81,9.44,5.33,5.25,5.03,-16.0,-16.3,-16.7
2026-02-12 16:00:00+00:00,9.63,9.93,9.67,5.31,5.32,5.17,-16.3,-16.4,-16.7
2026-02-12 17:00:00+00:00,9.49,9.76,9.73,5.22,5.26,5.14,-16.5,-16.1,-16.3
2026-02-12 18:00:00+00:00,9.33,9.53,9.6,5.14,5.14,5.1,-16.6,-15.8,-16.1
2026-02-12 19:00:00+00:00,9.32,9.31,9.4,5.14,5.02,4.98,-16.5,-15.8,-16.1
2026-02-12 20:00:00+00:00,9.33,9.1,9.11,5.04,4.88,4.85,-16.2,-15.8,-16.1
2026-02-12 21:00:00+00:00,9.23,8.9,8.93,5.04,4.67,4.74,-16.1,-15.8,-16.2
2026-02-12 22:00:00+00:00,9.11,8.61,8.74,5.0,4.44,4.63,-16.1,-15.8,-16.1
2026-02-12 23:00:00+00:00,8.91,8.26,8.65,4.85,4.22,4.62,-16.3,-15.8,-16.0
2026-02-13 00:00:00+00:00,8.83,8.1,8.56,4.83,4.11,4.61,-16.4,-15.8,-16.0
2026-02-13 01:00:00+00:00,8.83,8.1,8.57,4.83,4.11,4.6,-16.6,-16.1,-16.3
2026-02-13 02:00:00+00:00,8.82,8.17,8.7,4.75,4.12,4.6,-16.8,-16.4,-16.7
2026-02-13 03:00:00+00:00,8.81,8.25,8.71,4.75,4.23,4.6,-16.6,-16.1,-16.5
2026-02-13 04:00:00+00:00,8.72,8.26,8.45,4.73,4.32,4.5,-15.5,-14.8,-15.2
2026-02-13 05:00:00+00:00,8.54,8.27,8.08,4.81,4.51,4.4,-14.0,-12.9,-13.4
2026-02-13 06:00:00+00:00,8.14,7.96,7.57,4.8,4.5,4.3,-12.6,-11.1,-11.7
2026-02-13 07:00:00+00:00,7.32,7.03,6.68,4.7,4.41,4.2,-11.2,-9.7,-10.2
2026-02-13 08:00:00+00:00,6.4,5.9,5.7,4.51,4.22,4.12,-9.9,-8.5,-8.9
2026-02-13 09:00:00+00:00,5.91,5.32,5.45,4.43,4.04,4.16,-9.1,-7.9,-8.1
2026-02-13 10:00:00+00:00,6.34,5.67,6.1,4.46,3.88,4.2,-9.2,-7.9,-8.1
2026-02-13 11:00:00+00:00,7.37,6.63,7.22,4.51,3.86,4.37,-9.8,-8.5,-8.7
2026-02-13 12:00:00+00:00,8.08,7.35,8.22,4.56,3.83,4.49,-10.5,-9.3,-9.5
2026-02-13 13:00:00+00:00,8.45,7.84,8.78,4.46,3.86,4.59,-11.2,-10.2,-10.3
2026-02-13 14:00:00+00:00,8.61,8.3,9.23,4.22,3.92,4.54,-12.1,-11.2,-11.2
2026-02-13 15:00:00+00:00,8.6,8.47,9.31,4.1,3.92,4.51,-12.8,-12.0,-12.0
2026-02-13 16:00:00+00:00,8.4,8.34,9.0,4.0,3.79,4.32,-13.3,-12.5,-12.5
2026-02-13 17:00:00+00:00,8.1,8.02,8.4,3.93,3.79,3.93,-13.7,-12.7,-12.9
2026-02-13 18:00:00+00:00,7.8,7.7,7.8,3.83,3.67,3.64,-14.1,-12.9,-13.3
2026-02-13 19:00:00+00:00,7.5,7.5,7.4,3.74,3.64,3.52,-14.5,-13.3,-13.9
2026-02-13 20:00:00+00:00,7.2,7.4,7.1,3.64,3.64,3.42,-14.8,-13.7,-14.4
2026-02-13 21:00:00+00:00,7.1,7.3,6.9,3.61,3.61,3.3,-15.1,-14.1,-14.8
2026-02-13 22:00:00+00:00,7.21,7.3,6.7,3.69,3.59,3.2,-15.4,-14.4,-15.0
2026-02-13 23:00:00+00:00,7.42,7.2,6.7,3.86,3.47,3.01,-15.6,-14.8,-15.1
