time,wind_speed_100m,wind_direction_100m,temperature_2m,surface_pressure
2025-01-02 14:00:00+00:00,3.27,264,-1.5,962.5
2025-01-02 15:00:00+00:00,3.05,249,-1.9,962.2
2025-01-02 16:00:00+00:00,2.59,245,-2.4,962.0
2025-01-02 17:00:00+00:00,1.97,234,-3.6,961.7
2025-01-02 18:00:00+00:00,1.46,211,-3.8,961.7
2025-01-02 19:00:00+00:00,1.12,190,-3.8,961.6
2025-01-02 20:00:00+00:00,1.06,172,-3.6,961.5
2025-01-02 21:00:00+00:00,1.0,143,-3.5,961.6
2025-01-02 22:00:00+00:00,1.61,126,-3.9,962.9
2025-01-02 23:00:00+00:00,1.9,120,-3.7,962.4
2025-01-03 00:00:00+00:00,1.94,108,-3.6,963.1
2025-01-03 01:00:00+00:00,1.84,119,-3.6,964.1
2025-01-03 02:00:00+00:00,2.33,135,-3.2,964.2
2025-01-03 03:00:00+00:00,2.39,119,-3.1,964.4
2025-01-03 04:00:00+00:00,3.6,100,-0.9,965.2
2025-01-03 05:00:00+00:00,3.92,101,4.0,966.3
2025-01-03 06:00:00+00:00,4.21,94,4.6,966.3
2025-01-03 07:00:00+00:00,4.81,93,4.2,965.8
2025-01-03 08:00:00+00:00,5.26,94,4.9,965.3
2025-01-03 09:00:00+00:00,5.8,91,4.6,965.1
2025-01-03 10:00:00+00:00,6.6,97,1.5,965.1
2025-01-03 11:00:00+00:00,7.08,95,0.9,965.0
2025-01-03 12:00:00+00:00,8.1,88,0.4,965.0
2025-01-03 13:00:00+00:00,8.2,92,0.3,965.0
2025-01-03 14:00:00+00:00,7.65,97,-1.1,964.4
2025-01-03 15:00:00+00:00,7.18,98,-0.5,963.6
2025-01-03 16:00:00+00:00,6.96,100,-0.4,963.1
2025-01-03 17:00:00+00:00,6.97,98,-0.8,962.3
2025-01-03 18:00:00+00:00,6.95,97,-1.1,961.4
2025-01-03 19:00:00+00:00,6.67,98,-1.0,960.7
2025-01-03 20:00:00+00:00,6.47,98,-1.7,959.6
2025-01-03 21:00:00+00:00,6.35,100,-1.7,959.1
2025-01-03 22:00:00+00:00,5.81,112,-2.6,958.2
2025-01-03 23:00:00+00:00,6.03,96,-2.4,957.2
2025-01-04 00:00:00+00:00,6.3,92,-2.4,956.7
2025-01-04 01:00:00+00:00,5.13,103,-2.5,956.2
2025-01-04 02:00:00+00:00,3.58,118,-2.4,956.0
2025-01-04 03:00:00+00:00,1.91,123,-2.2,955.9
2025-01-04 04:00:00+00:00,0.97,145,-0.9,955.9
2025-01-04 05:00:00+00:00,1.05,211,4.2,956.6
2025-01-04 06:00:00+00:00,1.66,245,4.1,956.0
2025-01-04 07:00:00+00:00,2.45,253,4.5,954.8
2025-01-04 08:00:00+00:00,3.18,257,5.6,954.1
2025-01-04 09:00:00+00:00,3.66,260,5.3,953.2
2025-01-04 10:00:00+00:00,4.41,245,1.5,952.8
2025-01-04 11:00:00+00:00,4.55,253,0.0,951.9
2025-01-04 12:00:00+00:00,4.26,266,-0.1,951.7
2025-01-04 13:00:00+00:00,5.35,259,-0.0,951.9
2025-01-04 14:00:00+00:00,5.9,250,-2.0,951.8
2025-01-04 15:00:00+00:00,6.57,249,-2.4,952.4
2025-01-04 16:00:00+00:00,7.4,257,-2.6,953.0
2025-01-04 17:00:00+00:00,7.09,257,-3.5,953.1
2025-01-04 18:00:00+00:00,6.98,254,-3.4,953.3
2025-01-04 19:00:00+00:00,7.59,257,-3.5,953.8
2025-01-04 20:00:00+00:00,7.85,261,-3.1,954.7
2025-01-04 21:00:00+00:00,7.73,260,-2.5,955.4
2025-01-04 22:00:00+00:00,7.59,252,-3.1,957.0
2025-01-04 23:00:00+00:00,6.26,267,-3.3,956.9
2025-01-05 00:00:00+00:00,6.23,264,-3.1,957.2
2025-01-05 01:00:00+00:00,6.76,260,-2.9,958.2
2025-01-05 02:00:00+00:00,6.84,256,-2.4,958.8
2025-01-05 03:00:00+00:00,5.93,256,-2.6,959.6
2025-01-05 04:00:00+00:00,5.03,257,-2.7,959.9
2025-01-05 05:00:00+00:00,4.56,261,-0.9,960.3
2025-01-05 06:00:00+00:00,4.38,263,-0.6,960.1
2025-01-05 07:00:00+00:00,3.81,259,-0.1,959.6
2025-01-05 08:00:00+00:00,3.26,259,0.6,959.2
2025-01-05 09:00:00+00:00,2.62,263,0.5,958.9
2025-01-05 10:00:00+00:00,1.93,253,-0.6,959.2
2025-01-05 11:00:00+00:00,1.44,250,-0.7,959.1
2025-01-05 12:00:00+00:00,1.17,223,0.1,959.6
2025-01-05 13:00:00+00:00,0.85,180,-1.7,959.2
2025-01-05 14:00:00+00:00,1.39,142,-3.2,958.9
2025-01-05 15:00:00+00:00,1.73,134,-3.4,958.8
2025-01-05 16:00:00+00:00,1.79,126,-3.3,958.6
2025-01-05 17:00:00+00:00,1.18,126,-3.7,958.3
2025-01-05 18:00:00+00:00,0.45,186,-3.8,958.6
2025-01-05 19:00:00+00:00,0.88,227,-4.0,958.4
2025-01-05 20:00:00+00:00,1.43,234,-3.7,958.5
2025-01-05 21:00:00+00:00,1.9,235,-3.4,959.1
2025-01-05 22:00:00+00:00,1.84,223,-2.9,960.5
2025-01-05 23:00:00+00:00,1.14,218,-2.5,960.4
2025-01-06 00:00:00+00:00,1.14,203,-2.6,960.5
2025-01-06 01:00:00+00:00,1.3,208,-3.1,960.7
2025-01-06 02:00:00+00:00,1.32,189,-2.4,961.1
2025-01-06 03:00:00+00:00,1.37,170,-2.3,961.7
2025-01-06 04:00:00+00:00,1.25,164,-1.1,962.3
2025-01-06 05:00:00+00:00,1.1,177,2.5,963.4
2025-01-06 06:00:00+00:00,1.1,231,2.1,962.8
2025-01-06 07:00:00+00:00,1.81,256,2.1,962.7
2025-01-06 08:00:00+00:00,2.43,262,3.2,962.5
2025-01-06 09:00:00+00:00,2.68,261,2.9,962.4
2025-01-06 10:00:00+00:00,2.39,250,1.0,962.9
2025-01-06 11:00:00+00:00,2.33,245,-0.3,963.0
2025-01-06 12:00:00+00:00,2.22,239,-0.6,963.6
2025-01-06 13:00:00+00:00,2.04,242,-0.5,963.8
2025-01-06 14:00:00+00:00,1.32,217,-0.6,963.8
2025-01-06 15:00:00+00:00,1.24,166,-0.5,964.1
2025-01-06 16:00:00+00:00,1.59,134,-0.5,963.7
2025-01-06 17:00:00+00:00,2.06,119,-1.0,963.1
2025-01-06 18:00:00+00:00,2.66,106,-0.7,962.8
2025-01-06 19:00:00+00:00,3.34,99,-0.8,962.4
2025-01-06 20:00:00+00:00,3.96,94,-1.7,962.2
2025-01-06 21:00:00+00:00,4.57,95,-1.7,962.2
2025-01-06 22:00:00+00:00,4.92,95,-1.8,962.3
2025-01-06 23:00:00+00:00,5.5,88,-1.8,961.8
2025-01-07 00:00:00+00:00,5.6,90,-1.6,962.1
2025-01-07 01:00:00+00:00,5.7,91,-1.5,962.4
2025-01-07 02:00:00+00:00,5.36,93,-0.9,962.3
2025-01-07 03:00:00+00:00,4.85,98,-0.6,962.5
2025-01-07 04:00:00+00:00,4.46,94,-0.2,962.0
2025-01-07 05:00:00+00:00,4.3,87,2.6,962.3
2025-01-07 06:00:00+00:00,5.07,84,2.0,961.2
2025-01-07 07:00:00+00:00,5.77,86,1.9,959.9
2025-01-07 08:00:00+00:00,6.0,91,3.2,959.4
2025-01-07 09:00:00+00:00,5.86,93,3.4,959.1
2025-01-07 10:00:00+00:00,5.74,97,1.5,959.3
2025-01-07 11:00:00+00:00,5.69,103,0.7,958.4
2025-01-07 12:00:00+00:00,6.16,98,0.6,958.8
2025-01-07 13:00:00+00:00,6.51,93,1.2,958.8
2025-01-07 14:00:00+00:00,6.4,92,-0.0,958.1
2025-01-07 15:00:00+00:00,6.3,91,-0.1,958.2
2025-01-07 16:00:00+00:00,6.35,89,-0.2,958.0
2025-01-07 17:00:00+00:00,5.56,93,0.2,957.8
2025-01-07 18:00:00+00:00,4.15,92,-0.2,958.4
2025-01-07 19:00:00+00:00,1.57,107,-0.7,958.8
2025-01-07 20:00:00+00:00,4.25,272,-0.1,959.9
2025-01-07 21:00:00+00:00,6.62,278,0.3,961.6
2025-01-07 22:00:00+00:00,5.89,260,0.3,962.8
2025-01-07 23:00:00+00:00,7.32,248,0.1,963.1
2025-01-08 00:00:00+00:00,6.96,252,0.6,963.3
2025-01-08 01:00:00+00:00,6.45,252,0.9,963.8
2025-01-08 02:00:00+00:00,6.99,257,0.7,964.9
2025-01-08 03:00:00+00:00,7.76,267,0.9,966.6
2025-01-08 04:00:00+00:00,8.4,271,0.7,967.9
2025-01-08 05:00:00+00:00,8.95,271,0.5,969.0
2025-01-08 06:00:00+00:00,9.61,273,0.3,969.4
2025-01-08 07:00:00+00:00,9.59,275,0.4,970.0
2025-01-08 08:00:00+00:00,8.93,275,0.0,970.1
2025-01-08 09:00:00+00:00,8.13,275,0.1,970.7
2025-01-08 10:00:00+00:00,5.6,268,-2.5,971.6
2025-01-08 11:00:00+00:00,4.78,250,-2.7,972.7
2025-01-08 12:00:00+00:00,5.04,238,-2.6,973.5
2025-01-08 13:00:00+00:00,5.01,243,-2.8,974.6
2025-01-08 14:00:00+00:00,4.7,246,-3.5,975.0
2025-01-08 15:00:00+00:00,4.19,241,-3.6,975.9
2025-01-08 16:00:00+00:00,3.52,238,-3.3,976.6
2025-01-08 17:00:00+00:00,3.03,248,-5.1,976.3
2025-01-08 18:00:00+00:00,2.7,267,-5.2,976.8
2025-01-08 19:00:00+00:00,2.26,275,-5.4,976.9
2025-01-08 20:00:00+00:00,2.07,285,-7.3,976.8
2025-01-08 21:00:00+00:00,1.93,280,-7.8,977.1
2025-01-08 22:00:00+00:00,2.02,263,-9.8,977.5
2025-01-08 23:00:00+00:00,1.11,234,-9.9,977.3
2025-01-09 00:00:00+00:00,1.37,190,-10.8,977.1
2025-01-09 01:00:00+00:00,1.48,168,-9.7,977.7
2025-01-09 02:00:00+00:00,1.42,132,-10.9,977.2
2025-01-09 03:00:00+00:00,2.41,103,-11.0,977.6
2025-01-09 04:00:00+00:00,3.7,103,-10.0,977.9
2025-01-09 05:00:00+00:00,4.58,104,-3.7,979.5
2025-01-09 06:00:00+00:00,4.84,97,-2.7,979.2
2025-01-09 07:00:00+00:00,5.0,89,-2.3,978.7
2025-01-09 08:00:00+00:00,5.45,89,-1.1,978.6
2025-01-09 09:00:00+00:00,5.56,94,-1.6,978.0
2025-01-09 10:00:00+00:00,6.11,101,-5.1,977.9
2025-01-09 11:00:00+00:00,6.6,97,-5.9,977.8
2025-01-09 12:00:00+00:00,8.27,87,-5.8,977.7
2025-01-09 13:00:00+00:00,8.9,89,-5.5,977.8
2025-01-09 14:00:00+00:00,8.54,96,-6.6,977.1
2025-01-09 15:00:00+00:00,8.02,98,-6.6,977.1
2025-01-09 16:00:00+00:00,7.88,98,-6.6,976.6
2025-01-09 17:00:00+00:00,7.76,97,-7.7,975.8
2025-01-09 18:00:00+00:00,7.78,95,-7.8,975.2
2025-01-09 19:00:00+00:00,7.99,96,-8.1,974.5
2025-01-09 20:00:00+00:00,8.14,96,-8.5,973.9
2025-01-09 21:00:00+00:00,8.34,96,-8.4,973.3
2025-01-09 22:00:00+00:00,7.8,101,-8.6,973.1
2025-01-09 23:00:00+00:00,8.32,94,-8.7,972.4
2025-01-10 00:00:00+00:00,8.52,94,-8.8,971.9
2025-01-10 01:00:00+00:00,8.46,97,-9.0,971.4
2025-01-10 02:00:00+00:00,8.33,98,-8.5,970.9
2025-01-10 03:00:00+00:00,8.34,99,-7.7,970.7
2025-01-10 04:00:00+00:00,8.08,100,-6.2,970.7
2025-01-10 05:00:00+00:00,7.87,100,-2.4,970.7
2025-01-10 06:00:00+00:00,7.89,99,-1.8,970.0
2025-01-10 07:00:00+00:00,7.62,98,-1.3,968.9
2025-01-10 08:00:00+00:00,7.54,96,0.2,968.0
2025-01-10 09:00:00+00:00,7.45,97,-0.3,967.0
2025-01-10 10:00:00+00:00,7.01,104,-2.8,966.0
2025-01-10 11:00:00+00:00,7.15,100,-3.6,964.9
2025-01-10 12:00:00+00:00,7.59,96,-4.4,964.3
2025-01-10 13:00:00+00:00,7.45,97,-4.4,963.9
2025-01-10 14:00:00+00:00,7.09,99,-5.8,962.8
2025-01-10 15:00:00+00:00,6.74,99,-6.2,962.2
2025-01-10 16:00:00+00:00,6.26,98,-6.5,961.5
2025-01-10 17:00:00+00:00,5.72,99,-7.6,960.5
2025-01-10 18:00:00+00:00,5.03,100,-7.6,960.3
2025-01-10 19:00:00+00:00,4.24,105,-7.6,960.0
2025-01-10 20:00:00+00:00,3.37,105,-8.3,959.6
2025-01-10 21:00:00+00:00,2.58,105,-8.2,959.5
2025-01-10 22:00:00+00:00,1.79,126,-9.7,960.1
2025-01-10 23:00:00+00:00,0.81,101,-9.9,959.8
2025-01-11 00:00:00+00:00,0.45,117,-9.9,959.7
2025-01-11 01:00:00+00:00,1.08,193,-9.9,960.2
2025-01-11 02:00:00+00:00,1.37,213,-9.6,960.1
2025-01-11 03:00:00+00:00,1.24,223,-9.4,960.7
2025-01-11 04:00:00+00:00,1.1,223,-7.6,961.4
2025-01-11 05:00:00+00:00,1.59,208,0.0,963.4
2025-01-11 06:00:00+00:00,1.54,205,1.1,963.4
2025-01-11 07:00:00+00:00,0.78,207,3.0,963.2
2025-01-11 08:00:00+00:00,0.58,239,3.8,962.9
2025-01-11 09:00:00+00:00,1.06,221,2.8,962.5
2025-01-11 10:00:00+00:00,1.17,220,1.8,962.8
2025-01-11 11:00:00+00:00,0.5,174,-1.9,962.0
2025-01-11 12:00:00+00:00,1.17,110,-3.4,961.7
2025-01-11 13:00:00+00:00,1.68,113,-3.2,962.1
2025-01-11 14:00:00+00:00,1.73,112,-5.9,961.3
2025-01-11 15:00:00+00:00,1.87,106,-6.7,961.3
2025-01-11 16:00:00+00:00,2.2,102,-7.1,961.3
2025-01-11 17:00:00+00:00,2.48,99,-8.2,960.6
2025-01-11 18:00:00+00:00,2.58,99,-8.1,960.9
2025-01-11 19:00:00+00:00,2.58,108,-8.1,960.7
2025-01-11 20:00:00+00:00,2.5,106,-9.3,960.1
2025-01-11 21:00:00+00:00,2.71,102,-9.2,960.0
2025-01-11 22:00:00+00:00,3.05,111,-9.8,960.4
2025-01-11 23:00:00+00:00,3.09,99,-9.4,960.0
2025-01-12 00:00:00+00:00,3.76,94,-9.2,959.8
2025-01-12 01:00:00+00:00,4.33,97,-9.2,960.0
2025-01-12 02:00:00+00:00,4.36,99,-8.7,960.2
2025-01-12 03:00:00+00:00,4.25,99,-7.8,960.8
2025-01-12 04:00:00+00:00,4.36,99,-4.7,961.7
2025-01-12 05:00:00+00:00,4.1,99,1.2,963.2
2025-01-12 06:00:00+00:00,3.49,98,2.6,962.9
2025-01-12 07:00:00+00:00,3.09,99,2.3,962.1
2025-01-12 08:00:00+00:00,2.79,99,3.8,961.6
2025-01-12 09:00:00+00:00,2.49,105,3.8,961.1
2025-01-12 10:00:00+00:00,2.38,100,0.3,960.4
2025-01-12 11:00:00+00:00,2.29,101,-2.2,959.3
2025-01-12 12:00:00+00:00,2.27,104,-2.8,959.5
2025-01-12 13:00:00+00:00,2.12,117,-3.5,959.3
2025-01-12 14:00:00+00:00,1.67,131,-5.7,959.0
2025-01-12 15:00:00+00:00,1.23,153,-5.9,958.7
2025-01-12 16:00:00+00:00,0.89,164,-6.1,958.8
2025-01-12 17:00:00+00:00,0.74,152,-6.9,958.4
2025-01-12 18:00:00+00:00,0.85,135,-7.0,958.6
2025-01-12 19:00:00+00:00,0.85,135,-7.0,958.3
2025-01-12 20:00:00+00:00,0.92,139,-7.8,958.0
2025-01-12 21:00:00+00:00,0.94,155,-7.5,958.0
2025-01-12 22:00:00+00:00,1.32,171,-8.9,957.9
2025-01-12 23:00:00+00:00,0.5,174,-8.8,957.9
2025-01-13 00:00:00+00:00,0.67,117,-8.8,958.0
2025-01-13 01:00:00+00:00,1.61,116,-9.0,957.9
2025-01-13 02:00:00+00:00,2.04,112,-9.0,958.2
2025-01-13 03:00:00+00:00,2.3,103,-8.2,958.8
2025-01-13 04:00:00+00:00,2.68,99,-4.2,960.0
2025-01-13 05:00:00+00:00,3.04,99,1.8,961.2
2025-01-13 06:00:00+00:00,3.0,101,3.3,961.2
2025-01-13 07:00:00+00:00,2.9,101,2.9,960.1
2025-01-13 08:00:00+00:00,2.64,100,4.7,960.1
2025-01-13 09:00:00+00:00,2.49,100,4.2,959.6
2025-01-13 10:00:00+00:00,2.45,102,1.0,959.4
2025-01-13 11:00:00+00:00,2.73,104,-2.2,958.8
2025-01-13 12:00:00+00:00,2.96,102,-3.2,958.5
2025-01-13 13:00:00+00:00,2.92,103,-2.5,959.1
2025-01-13 14:00:00+00:00,2.79,99,-4.4,958.3
2025-01-13 15:00:00+00:00,2.91,95,-4.7,958.2
2025-01-13 16:00:00+00:00,3.22,96,-5.1,958.0
2025-01-13 17:00:00+00:00,3.5,100,-6.1,957.3
2025-01-13 18:00:00+00:00,3.57,105,-6.3,957.3
2025-01-13 19:00:00+00:00,3.5,104,-6.6,957.0
2025-01-13 20:00:00+00:00,3.51,101,-7.6,956.5
2025-01-13 21:00:00+00:00,3.63,102,-7.3,956.4
2025-01-13 22:00:00+00:00,3.62,116,-7.6,957.1
2025-01-13 23:00:00+00:00,3.31,101,-7.4,956.6
2025-01-14 00:00:00+00:00,3.96,94,-7.5,956.7
2025-01-14 01:00:00+00:00,4.26,103,-7.9,956.7
2025-01-14 02:00:00+00:00,4.11,103,-8.1,956.6
2025-01-14 03:00:00+00:00,4.25,99,-7.5,957.0
2025-01-14 04:00:00+00:00,4.76,99,-2.6,958.4
2025-01-14 05:00:00+00:00,5.02,103,3.1,959.4
2025-01-14 06:00:00+00:00,4.55,105,4.7,959.8
2025-01-14 07:00:00+00:00,4.23,104,5.3,958.9
2025-01-14 08:00:00+00:00,4.02,101,6.1,958.6
2025-01-14 09:00:00+00:00,3.78,101,5.7,958.2
2025-01-14 10:00:00+00:00,3.95,108,2.1,957.5
2025-01-14 11:00:00+00:00,4.07,104,-0.7,956.7
2025-01-14 12:00:00+00:00,4.36,99,-1.8,956.7
2025-01-14 13:00:00+00:00,4.18,101,-1.6,957.1
2025-01-14 14:00:00+00:00,3.85,99,-3.4,956.5
2025-01-14 15:00:00+00:00,3.83,97,-2.9,956.6
2025-01-14 16:00:00+00:00,3.93,97,-2.8,956.4
2025-01-14 17:00:00+00:00,4.1,99,-4.0,955.9
2025-01-14 18:00:00+00:00,4.15,99,-4.3,955.8
2025-01-14 19:00:00+00:00,4.22,100,-4.5,955.5
2025-01-14 20:00:00+00:00,4.03,101,-4.7,955.1
2025-01-14 21:00:00+00:00,3.75,103,-4.9,955.2
2025-01-14 22:00:00+00:00,3.65,115,-4.6,956.2
2025-01-14 23:00:00+00:00,3.36,105,-4.8,956.1
2025-01-15 00:00:00+00:00,3.76,94,-5.5,955.8
2025-01-15 01:00:00+00:00,4.06,100,-6.0,956.2
2025-01-15 02:00:00+00:00,3.59,106,-5.3,956.7
2025-01-15 03:00:00+00:00,3.3,100,-5.4,957.0
2025-01-15 04:00:00+00:00,3.31,95,-2.4,957.9
2025-01-15 05:00:00+00:00,3.52,97,3.9,959.5
2025-01-15 06:00:00+00:00,3.48,97,5.2,959.6
2025-01-15 07:00:00+00:00,3.18,98,6.8,959.0
2025-01-15 08:00:00+00:00,3.07,102,8.1,958.7
2025-01-15 09:00:00+00:00,2.96,106,7.6,958.3
2025-01-15 10:00:00+00:00,3.66,112,3.5,957.7
2025-01-15 11:00:00+00:00,3.65,113,0.8,957.2
2025-01-15 12:00:00+00:00,4.03,96,-0.1,957.3
2025-01-15 13:00:00+00:00,4.55,92,-0.1,957.4
2025-01-15 14:00:00+00:00,4.65,98,-1.6,957.4
2025-01-15 15:00:00+00:00,4.5,102,-0.8,957.2
2025-01-15 16:00:00+00:00,4.42,100,-0.9,957.1
2025-01-15 17:00:00+00:00,4.53,96,-1.7,956.3
2025-01-15 18:00:00+00:00,4.92,95,-1.7,956.4
2025-01-15 19:00:00+00:00,5.09,97,-1.7,955.9
2025-01-15 20:00:00+00:00,5.05,98,-2.4,955.6
2025-01-15 21:00:00+00:00,4.99,97,-2.5,955.4
2025-01-15 22:00:00+00:00,5.15,98,-3.1,956.0
2025-01-15 23:00:00+00:00,5.42,99,-3.0,955.5
2025-01-16 00:00:00+00:00,5.02,100,-3.1,955.6
2025-01-16 01:00:00+00:00,4.62,96,-3.2,955.8
2025-01-16 02:00:00+00:00,4.11,95,-3.0,955.9
2025-01-16 03:00:00+00:00,3.86,94,-2.8,956.1
2025-01-16 04:00:00+00:00,3.77,96,0.0,956.5
2025-01-16 05:00:00+00:00,3.79,102,5.1,957.5
2025-01-16 06:00:00+00:00,3.43,106,6.6,957.3
2025-01-16 07:00:00+00:00,3.06,105,6.4,956.3
2025-01-16 08:00:00+00:00,2.25,107,7.3,955.7
2025-01-16 09:00:00+00:00,1.1,133,6.7,955.6
2025-01-16 10:00:00+00:00,0.25,180,2.6,955.5
2025-01-16 11:00:00+00:00,1.1,223,0.2,954.5
2025-01-16 12:00:00+00:00,1.9,243,-0.0,955.1
2025-01-16 13:00:00+00:00,1.6,272,1.0,955.6
2025-01-16 14:00:00+00:00,1.92,261,-1.2,955.4
2025-01-16 15:00:00+00:00,2.04,253,-1.9,955.0
2025-01-16 16:00:00+00:00,1.68,240,-2.4,955.3
2025-01-16 17:00:00+00:00,1.49,220,-3.6,954.4
2025-01-16 18:00:00+00:00,1.01,207,-3.9,954.5
2025-01-16 19:00:00+00:00,0.85,180,-3.9,954.5
2025-01-16 20:00:00+00:00,0.81,150,-5.2,953.8
2025-01-16 21:00:00+00:00,1.39,120,-4.8,953.7
2025-01-16 22:00:00+00:00,2.04,107,-5.7,953.9
2025-01-16 23:00:00+00:00,3.63,97,-5.5,953.2
2025-01-17 00:00:00+00:00,4.9,90,-4.9,953.7
2025-01-17 01:00:00+00:00,5.41,93,-4.4,954.4
2025-01-17 02:00:00+00:00,5.12,100,-3.4,954.7
2025-01-17 03:00:00+00:00,5.29,100,-2.5,955.2
2025-01-17 04:00:00+00:00,5.38,100,0.1,956.0
2025-01-17 05:00:00+00:00,5.39,97,4.5,956.2
2025-01-17 06:00:00+00:00,5.21,93,5.5,956.0
2025-01-17 07:00:00+00:00,5.41,93,5.2,954.6
2025-01-17 08:00:00+00:00,5.46,93,6.2,954.0
2025-01-17 09:00:00+00:00,5.16,93,6.2,953.4
2025-01-17 10:00:00+00:00,4.96,93,3.0,952.4
2025-01-17 11:00:00+00:00,4.61,114,1.5,952.2
2025-01-17 12:00:00+00:00,4.14,120,0.7,951.9
2025-01-17 13:00:00+00:00,3.74,106,0.5,952.1
2025-01-17 14:00:00+00:00,2.98,98,-0.9,951.6
2025-01-17 15:00:00+00:00,2.25,89,-0.3,951.9
2025-01-17 16:00:00+00:00,2.23,70,-0.0,952.1
2025-01-17 17:00:00+00:00,2.17,75,-0.5,951.9
2025-01-17 18:00:00+00:00,1.6,90,-0.2,952.1
2025-01-17 19:00:00+00:00,0.92,103,-0.5,952.1
2025-01-17 20:00:00+00:00,0.61,81,-1.6,951.5
2025-01-17 21:00:00+00:00,1.25,95,-1.8,951.3
2025-01-17 22:00:00+00:00,1.71,128,-2.5,952.0
2025-01-17 23:00:00+00:00,1.25,143,-2.4,951.6
2025-01-18 00:00:00+00:00,0.76,113,-2.5,951.7
2025-01-18 01:00:00+00:00,0.76,101,-2.4,952.2
2025-01-18 02:00:00+00:00,0.25,127,-2.0,952.3
2025-01-18 03:00:00+00:00,0.71,98,-2.1,952.5
2025-01-18 04:00:00+00:00,1.19,123,-0.9,952.9
2025-01-18 05:00:00+00:00,1.6,110,5.5,953.9
2025-01-18 06:00:00+00:00,1.63,101,6.0,953.8
2025-01-18 07:00:00+00:00,2.11,104,5.9,952.6
2025-01-18 08:00:00+00:00,2.42,97,7.0,952.2
2025-01-18 09:00:00+00:00,1.95,93,6.8,951.7
2025-01-18 10:00:00+00:00,1.93,127,3.2,951.5
2025-01-18 11:00:00+00:00,1.43,151,2.9,951.3
2025-01-18 12:00:00+00:00,0.46,41,3.4,951.8
2025-01-18 13:00:00+00:00,0.47,302,1.9,951.6
2025-01-18 14:00:00+00:00,1.25,265,-1.0,950.9
2025-01-18 15:00:00+00:00,1.62,279,-0.3,951.2
2025-01-18 16:00:00+00:00,1.75,257,0.1,951.6
2025-01-18 17:00:00+00:00,1.65,235,-1.2,951.1
2025-01-18 18:00:00+00:00,1.4,235,-1.1,951.1
2025-01-18 19:00:00+00:00,1.53,251,-1.1,951.0
2025-01-18 20:00:00+00:00,2.42,252,-1.4,950.8
2025-01-18 21:00:00+00:00,3.87,250,-1.5,950.9
2025-01-18 22:00:00+00:00,3.99,232,-1.6,952.8
2025-01-18 23:00:00+00:00,2.57,237,-1.7,953.0
2025-01-19 00:00:00+00:00,2.79,255,-2.3,952.9
2025-01-19 01:00:00+00:00,3.67,255,-2.7,953.6
2025-01-19 02:00:00+00:00,4.16,254,-2.1,954.0
2025-01-19 03:00:00+00:00,3.7,249,-1.7,954.3
2025-01-19 04:00:00+00:00,3.41,238,-0.7,955.1
2025-01-19 05:00:00+00:00,3.27,236,1.4,955.6
2025-01-19 06:00:00+00:00,2.66,254,1.1,955.3
