time,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2
2026-02-10 00:00:00+00:00,9.65,10.11,10.21,4.4,5.02,6.33,-3.8,-3.8,0.5
2026-02-10 01:00:00+00:00,9.36,9.47,9.53,5.22,4.63,5.85,-2.5,-4.3,-0.2
2026-02-10 02:00:00+00:00,8.21,9.13,9.38,4.34,4.79,5.98,-2.5,-3.7,-0.2
2026-02-10 03:00:00+00:00,7.07,8.3,9.62,3.97,4.58,6.13,-2.2,-3.5,-0.1
2026-02-10 04:00:00+00:00,6.36,7.57,9.3,3.89,4.6,5.88,-2.1,-3.1,-0.5
2026-02-10 05:00:00+00:00,7.35,7.14,9.91,4.88,4.62,6.39,-2.1,-2.6,-0.6
2026-02-10 06:00:00+00:00,10.16,8.87,9.59,6.67,5.88,6.39,-1.4,-1.8,-1.0
2026-02-10 07:00:00+00:00,12.28,10.87,10.86,8.26,7.17,7.12,-1.1,-0.7,-0.4
2026-02-10 08:00:00+00:00,13.04,12.84,12.29,8.88,8.54,8.29,-1.1,-0.1,-0.1
2026-02-10 09:00:00+00:00,13.15,13.02,13.02,8.86,8.99,8.65,-0.9,-0.2,-0.0
2026-02-10 10:00:00+00:00,14.07,13.78,12.55,10.0,10.06,8.6,-0.9,-0.2,-0.1
2026-02-10 11:00:00+00:00,14.07,13.76,13.37,9.08,9.21,9.82,-0.6,-0.4,-0.3
2026-02-10 12:00:00+00:00,14.17,13.38,13.14,10.26,8.96,8.54,-0.1,-0.6,-0.3
2026-02-10 13:00:00+00:00,12.73,12.59,13.68,8.2,7.86,8.67,-0.6,-0.9,-0.5
2026-02-10 14:00:00+00:00,12.96,12.43,12.87,8.44,7.98,8.35,-0.5,-0.9,-0.7
2026-02-10 15:00:00+00:00,12.58,13.26,12.51,8.24,8.49,7.8,-0.5,-1.0,-0.7
2026-02-10 16:00:00+00:00,13.25,13.22,12.95,8.41,8.77,8.46,-0.7,-0.7,-0.6
2026-02-10 17:00:00+00:00,13.35,12.94,13.99,8.59,8.32,8.99,-0.7,-0.8,-0.9
2026-02-10 18:00:00+00:00,13.94,13.74,13.06,9.04,8.81,8.38,-1.4,-1.0,-1.0
2026-02-10 19:00:00+00:00,13.41,13.42,13.29,8.78,8.65,8.99,-1.3,-1.2,-1.0
2026-02-10 20:00:00+00:00,13.84,12.57,14.31,8.65,8.25,9.44,-2.7,-1.1,-1.4
2026-02-10 21:00:00+00:00,12.71,12.32,14.48,8.94,7.64,9.18,-4.3,-1.3,-1.3
2026-02-10 22:00:00+00:00,13.79,11.5,12.83,9.0,8.19,9.11,-7.1,-2.3,-4.4
2026-02-10 23:00:00+00:00,14.93,12.84,12.54,9.77,8.85,8.05,-9.2,-6.1,-6.5
2026-02-11 00:00:00+00:00,13.94,13.32,12.18,9.06,8.74,8.45,-12.6,-8.8,-7.0
2026-02-11 01:00:00+00:00,14.23,14.22,14.38,9.21,9.22,9.01,-14.6,-12.3,-10.1
2026-02-11 02:00:00+00:00,14.66,14.08,13.6,9.42,9.16,8.86,-15.9,-14.5,-13.2
2026-02-11 03:00:00+00:00,15.2,14.18,13.79,9.81,9.21,8.83,-16.5,-15.6,-14.8
2026-02-11 04:00:00+00:00,15.5,14.31,13.6,10.03,9.29,8.82,-16.1,-15.9,-15.4
2026-02-11 05:00:00+00:00,15.54,14.26,13.29,10.34,9.43,8.65,-15.5,-15.7,-15.3
2026-02-11 06:00:00+00:00,15.56,14.18,13.69,10.37,9.6,9.26,-15.0,-15.2,-15.0
2026-02-11 07:00:00+00:00,15.16,14.08,13.86,10.29,9.43,9.43,-14.8,-14.8,-14.7
2026-02-11 08:00:00+00:00,14.82,13.71,13.74,10.05,9.47,9.58,-14.7,-14.5,-14.4
2026-02-11 09:00:00+00:00,14.33,13.64,13.69,9.83,9.44,9.3,-14.8,-14.5,-14.4
2026-02-11 10:00:00+00:00,13.87,13.19,13.2,9.35,9.03,8.99,-15.0,-14.8,-14.7
2026-02-11 11:00:00+00:00,13.1,12.44,12.76,8.81,8.27,8.59,-15.4,-15.5,-15.3
2026-02-11 12:00:00+00:00,12.79,11.54,11.77,8.36,7.57,7.74,-16.1,-16.6,-16.1
2026-02-11 13:00:00+00:00,12.25,11.25,11.4,8.05,7.27,7.38,-16.5,-17.2,-16.7
2026-02-11 14:00:00+00:00,11.76,10.98,11.05,7.69,7.05,6.94,-16.7,-17.6,-17.5
2026-02-11 15:00:00+00:00,11.23,10.51,10.61,7.24,6.66,6.53,-16.5,-17.9,-18.4
2026-02-11 16:00:00+00:00,10.87,9.99,10.38,7.02,6.32,6.22,-16.5,-18.1,-18.8
2026-02-11 17:00:00+00:00,10.36,9.34,9.8,6.58,5.83,5.82,-16.8,-18.3,-19.8
2026-02-11 18:00:00+00:00,9.88,9.23,9.44,6.18,5.76,5.2,-17.4,-17.9,-20.9
2026-02-11 19:00:00+00:00,9.27,8.73,9.58,5.74,5.16,4.8,-18.3,-18.9,-22.2
2026-02-11 20:00:00+00:00,8.9,8.82,9.81,4.96,4.16,4.1,-19.8,-21.0,-23.7
2026-02-11 21:00:00+00:00,9.14,9.18,9.53,4.36,3.89,3.78,-21.5,-22.9,-25.1
2026-02-11 22:00:00+00:00,9.22,9.14,9.4,3.72,3.54,3.55,-23.7,-24.6,-26.4
2026-02-11 23:00:00+00:00,8.26,8.46,8.97,3.12,3.24,3.18,-25.8,-26.5,-27.7
2026-02-12 00:00:00+00:00,7.53,7.75,8.29,3.11,2.7,2.97,-25.6,-28.0,-28.4
2026-02-12 01:00:00+00:00,7.15,7.16,7.53,3.26,2.76,2.69,-26.0,-29.2,-29.5
2026-02-12 02:00:00+00:00,6.65,6.83,7.13,2.56,2.48,2.83,-27.2,-29.9,-30.0
2026-02-12 03:00:00+00:00,6.09,6.07,6.99,3.05,2.11,2.97,-27.4,-30.8,-30.0
2026-02-12 04:00:00+00:00,6.18,5.55,6.58,3.05,2.77,2.97,-24.3,-26.6,-26.6
2026-02-12 05:00:00+00:00,5.59,5.06,5.73,3.33,2.92,3.25,-21.7,-23.2,-23.7
2026-02-12 06:00:00+00:00,5.36,4.75,5.1,3.69,3.16,3.55,-19.6,-20.7,-21.4
2026-02-12 07:00:00+00:00,5.64,5.04,5.02,3.97,3.58,3.55,-18.1,-18.9,-19.8
2026-02-12 08:00:00+00:00,5.64,5.19,5.09,3.97,3.58,3.68,-17.0,-17.6,-18.6
2026-02-12 09:00:00+00:00,5.06,4.61,5.45,3.52,3.14,3.83,-16.4,-16.9,-17.8
2026-02-12 10:00:00+00:00,4.66,4.4,5.59,3.14,2.88,3.75,-16.2,-16.7,-17.5
2026-02-12 11:00:00+00:00,5.06,4.91,5.66,2.75,2.56,2.84,-16.9,-17.5,-18.2
2026-02-12 12:00:00+00:00,5.77,5.59,6.17,2.43,2.32,2.34,-20.3,-21.2,-21.7
2026-02-12 13:00:00+00:00,6.4,5.95,6.27,2.51,2.5,2.53,-23.6,-24.6,-25.0
2026-02-12 14:00:00+00:00,6.57,6.18,6.22,2.5,2.7,2.6,-24.9,-25.8,-26.3
2026-02-12 15:00:00+00:00,6.58,6.51,6.56,2.5,2.45,2.62,-25.4,-26.7,-26.8
2026-02-12 16:00:00+00:00,5.76,6.11,6.45,2.38,2.4,2.43,-26.1,-27.3,-27.0
2026-02-12 17:00:00+00:00,5.17,5.69,5.76,2.62,2.66,2.4,-26.0,-27.4,-27.4
2026-02-12 18:00:00+00:00,4.75,5.84,4.96,2.42,2.53,2.42,-26.5,-27.4,-27.7
2026-02-12 19:00:00+00:00,4.82,5.93,5.36,2.56,2.53,2.57,-26.4,-27.4,-27.7
2026-02-12 20:00:00+00:00,5.74,6.17,6.43,2.33,2.38,2.32,-26.7,-27.3,-27.6
2026-02-12 21:00:00+00:00,6.49,6.35,6.59,2.43,2.31,2.31,-26.7,-27.2,-27.5
2026-02-12 22:00:00+00:00,7.06,6.75,6.64,2.24,2.34,2.38,-26.4,-27.0,-27.1
2026-02-12 23:00:00+00:00,6.5,6.99,6.8,2.28,2.21,2.42,-26.4,-27.1,-27.0
2026-02-13 00:00:00+00:00,5.34,6.33,5.67,2.15,2.2,2.26,-26.9,-26.1,-27.3
2026-02-13 01:00:00+00:00,5.14,5.4,6.01,2.42,2.22,2.33,-27.0,-26.5,-27.2
2026-02-13 02:00:00+00:00,5.5,5.02,5.61,2.52,2.66,2.44,-26.3,-25.7,-27.1
2026-02-13 03:00:00+00:00,5.21,5.22,5.33,2.39,2.42,2.36,-26.5,-26.1,-26.4
2026-02-13 04:00:00+00:00,5.5,5.8,5.05,2.69,3.06,2.51,-21.2,-21.1,-21.5
2026-02-13 05:00:00+00:00,4.9,5.63,4.71,2.67,2.91,2.4,-17.5,-17.6,-17.4
2026-02-13 06:00:00+00:00,4.3,4.13,4.31,2.53,2.41,2.6,-14.7,-14.7,-14.9
2026-02-13 07:00:00+00:00,3.91,3.75,3.96,2.62,2.4,2.6,-12.8,-12.8,-12.8
2026-02-13 08:00:00+00:00,3.51,3.37,3.65,2.42,2.3,2.53,-11.5,-11.4,-11.3
2026-02-13 09:00:00+00:00,3.9,3.63,3.62,2.62,2.4,2.44,-10.7,-10.6,-10.5
2026-02-13 10:00:00+00:00,4.21,4.31,3.83,2.42,2.43,2.12,-10.6,-10.6,-10.3
2026-02-13 11:00:00+00:00,4.83,5.02,4.43,2.12,2.53,1.88,-12.2,-12.0,-12.0
2026-02-13 12:00:00+00:00,5.11,4.81,4.62,2.28,2.31,2.24,-16.1,-16.2,-16.3
2026-02-13 13:00:00+00:00,5.4,5.1,5.15,2.51,2.42,2.47,-19.3,-19.4,-19.7
2026-02-13 14:00:00+00:00,5.5,5.41,5.56,2.51,2.78,2.64,-20.9,-20.6,-21.1
2026-02-13 15:00:00+00:00,5.5,5.61,5.94,2.73,2.87,2.88,-21.4,-20.6,-21.3
2026-02-13 16:00:00+00:00,5.61,5.62,5.97,2.87,2.73,2.88,-21.2,-21.5,-21.4
2026-02-13 17:00:00+00:00,5.9,6.0,5.67,2.64,2.42,2.64,-21.6,-22.2,-21.8
2026-02-13 18:00:00+00:00,5.9,6.54,6.01,2.46,2.31,2.55,-22.3,-22.7,-22.8
2026-02-13 19:00:00+00:00,5.9,6.38,5.62,2.42,2.25,2.47,-22.4,-22.7,-23.1
2026-02-13 20:00:00+00:00,5.76,6.24,5.85,2.28,2.31,2.53,-22.5,-22.6,-23.5
2026-02-13 21:00:00+00:00,5.85,6.21,5.98,2.26,2.55,2.5,-22.7,-22.5,-24.1
2026-02-13 22:00:00+00:00,6.18,6.26,6.09,2.63,2.55,2.45,-22.2,-22.3,-24.4
2026-02-13 23:00:00+00:00,5.92,5.63,5.41,2.01,2.16,2.41,-23.2,-23.2,-24.6
