time,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2
2026-02-10 22:00:00+00:00,12.09,12.64,11.66,8.2,8.5,8.1,-13.1,-10.6,-5.6
2026-02-10 23:00:00+00:00,12.18,11.76,11.29,7.91,7.31,7.52,-14.3,-12.4,-8.4
2026-02-11 00:00:00+00:00,10.88,11.93,12.15,7.06,6.99,7.81,-15.6,-12.8,-11.0
2026-02-11 01:00:00+00:00,11.1,12.31,11.29,7.08,7.35,7.05,-15.9,-12.9,-12.9
2026-02-11 02:00:00+00:00,11.05,11.61,11.18,7.15,7.16,6.73,-16.4,-13.6,-13.6
2026-02-11 03:00:00+00:00,10.79,11.2,10.71,6.71,6.77,6.26,-16.7,-14.2,-14.2
2026-02-11 04:00:00+00:00,10.41,10.53,9.78,6.82,6.55,5.92,-16.7,-14.2,-14.4
2026-02-11 05:00:00+00:00,10.04,9.7,9.28,7.19,6.64,6.1,-16.4,-14.3,-14.3
2026-02-11 06:00:00+00:00,8.81,9.2,9.25,6.72,7.06,6.8,-15.5,-14.1,-14.4
2026-02-11 07:00:00+00:00,8.64,8.64,8.8,6.9,6.96,6.71,-14.8,-13.6,-14.1
2026-02-11 08:00:00+00:00,8.67,8.49,8.67,6.88,6.86,6.77,-14.1,-13.2,-13.9
2026-02-11 09:00:00+00:00,8.7,8.87,8.61,6.83,6.99,6.61,-13.5,-12.9,-13.8
2026-02-11 10:00:00+00:00,9.07,8.7,8.37,6.98,6.82,6.33,-13.3,-13.1,-13.8
2026-02-11 11:00:00+00:00,8.66,8.46,8.38,6.41,6.36,5.86,-13.2,-13.2,-13.8
2026-02-11 12:00:00+00:00,7.98,8.18,8.08,5.42,5.57,5.19,-13.7,-13.5,-13.7
2026-02-11 13:00:00+00:00,8.12,8.0,8.44,4.88,4.49,4.38,-13.7,-14.0,-14.1
2026-02-11 14:00:00+00:00,8.18,7.75,8.59,4.7,3.72,4.16,-13.9,-14.4,-14.3
2026-02-11 15:00:00+00:00,8.64,7.85,8.51,4.32,3.67,3.86,-14.3,-14.9,-14.6
2026-02-11 16:00:00+00:00,8.33,7.82,8.08,3.88,3.53,3.59,-14.5,-15.4,-14.9
2026-02-11 17:00:00+00:00,7.59,7.49,7.54,3.36,2.98,3.24,-14.8,-15.9,-15.4
2026-02-11 18:00:00+00:00,7.19,6.57,6.39,2.69,2.5,2.24,-16.3,-15.9,-16.5
2026-02-11 19:00:00+00:00,5.98,5.94,6.12,1.84,1.92,1.92,-16.9,-17.0,-17.1
2026-02-11 20:00:00+00:00,5.52,5.39,5.36,1.5,1.55,1.55,-17.7,-17.7,-17.6
2026-02-11 21:00:00+00:00,5.17,5.1,4.52,1.14,1.22,1.02,-18.4,-18.4,-18.2
2026-02-11 22:00:00+00:00,4.67,4.65,3.59,0.81,0.89,0.51,-18.9,-18.8,-18.7
2026-02-11 23:00:00+00:00,3.4,3.79,2.72,0.3,0.73,0.51,-19.2,-19.4,-18.9
2026-02-12 00:00:00+00:00,1.71,3.26,2.55,0.82,1.17,0.64,-20.7,-20.8,-19.3
2026-02-12 01:00:00+00:00,2.2,4.37,2.51,1.1,1.48,0.98,-21.8,-21.1,-20.7
2026-02-12 02:00:00+00:00,3.54,5.25,3.13,1.58,1.84,1.26,-22.3,-21.0,-21.6
2026-02-12 03:00:00+00:00,4.51,6.26,3.92,1.7,2.19,1.33,-22.3,-20.8,-21.8
2026-02-12 04:00:00+00:00,5.29,6.97,4.41,1.94,2.4,1.43,-21.4,-19.8,-21.3
2026-02-12 05:00:00+00:00,5.79,7.13,4.7,2.0,2.91,1.53,-19.3,-17.9,-19.7
2026-02-12 06:00:00+00:00,5.7,6.8,5.01,2.47,3.68,2.38,-16.1,-15.9,-16.0
2026-02-12 07:00:00+00:00,4.71,5.38,3.88,3.54,4.41,3.16,-14.6,-14.6,-14.4
2026-02-12 08:00:00+00:00,4.61,5.38,3.83,4.0,4.51,3.49,-13.5,-13.7,-13.3
2026-02-12 09:00:00+00:00,4.74,5.35,4.44,4.13,4.46,3.93,-12.8,-13.0,-12.6
2026-02-12 10:00:00+00:00,4.78,5.27,4.66,4.05,4.37,3.93,-12.6,-12.8,-12.4
2026-02-12 11:00:00+00:00,5.68,5.71,4.93,3.98,4.11,3.79,-12.8,-13.1,-12.7
2026-02-12 12:00:00+00:00,7.25,6.85,6.23,3.86,3.62,3.4,-13.6,-13.8,-13.9
2026-02-12 13:00:00+00:00,7.87,7.93,7.13,3.5,3.52,3.28,-14.7,-14.8,-15.0
2026-02-12 14:00:00+00:00,8.92,8.8,7.73,3.84,3.7,3.11,-15.4,-15.6,-15.9
2026-02-12 15:00:00+00:00,9.34,9.15,8.29,3.94,3.61,2.95,-15.5,-16.1,-16.5
2026-02-12 16:00:00+00:00,9.36,9.23,8.82,3.81,3.49,2.95,-15.7,-16.4,-16.8
2026-02-12 17:00:00+00:00,9.34,9.24,9.22,3.58,3.31,3.22,-15.9,-16.6,-16.8
2026-02-12 18:00:00+00:00,9.2,9.31,9.82,3.77,3.18,3.71,-16.7,-17.2,-17.4
2026-02-12 19:00:00+00:00,9.05,9.11,9.92,3.81,3.22,3.85,-16.3,-17.3,-17.1
2026-02-12 20:00:00+00:00,8.93,8.82,9.5,3.58,3.05,3.67,-16.3,-17.4,-16.9
2026-02-12 21:00:00+00:00,8.83,8.43,9.37,3.58,2.8,3.57,-16.0,-17.6,-16.9
2026-02-12 22:00:00+00:00,8.83,8.43,9.12,3.54,2.66,3.32,-15.7,-17.8,-17.1
2026-02-12 23:00:00+00:00,8.72,8.43,9.04,3.45,2.64,3.07,-15.7,-17.7,-17.3
2026-02-13 00:00:00+00:00,8.43,8.33,8.69,2.83,2.8,2.73,-17.0,-16.4,-17.2
2026-02-13 01:00:00+00:00,8.64,8.36,8.81,2.69,2.61,2.69,-17.3,-16.8,-17.3
2026-02-13 02:00:00+00:00,8.68,8.47,8.92,2.64,2.75,2.69,-17.6,-16.9,-17.3
2026-02-13 03:00:00+00:00,8.73,8.68,9.07,2.59,2.64,2.62,-17.7,-16.6,-17.2
2026-02-13 04:00:00+00:00,8.57,8.25,8.77,2.59,2.51,2.69,-16.9,-15.9,-16.3
2026-02-13 05:00:00+00:00,8.27,7.94,8.25,2.72,2.77,3.04,-15.0,-14.2,-14.5
2026-02-13 06:00:00+00:00,7.15,7.19,7.23,3.45,3.4,3.45,-12.4,-11.4,-12.5
2026-02-13 07:00:00+00:00,6.61,6.3,5.99,3.7,3.51,3.73,-10.8,-9.9,-10.9
2026-02-13 08:00:00+00:00,6.0,5.4,5.01,4.51,4.0,4.11,-9.3,-8.6,-9.5
2026-02-13 09:00:00+00:00,5.78,4.91,4.74,4.7,4.12,3.93,-8.6,-7.8,-8.8
2026-02-13 10:00:00+00:00,6.08,5.27,4.78,4.51,4.18,3.79,-8.4,-7.6,-8.5
2026-02-13 11:00:00+00:00,6.96,6.43,5.71,4.04,3.81,3.48,-8.7,-8.1,-8.7
2026-02-13 12:00:00+00:00,6.79,6.86,7.58,3.1,3.32,3.57,-10.1,-9.4,-9.7
2026-02-13 13:00:00+00:00,7.26,7.45,7.94,2.55,2.79,2.91,-11.8,-11.2,-11.1
2026-02-13 14:00:00+00:00,7.55,7.75,8.24,2.56,2.6,2.56,-13.3,-12.9,-12.5
2026-02-13 15:00:00+00:00,7.84,8.06,8.48,2.58,2.56,2.42,-14.2,-14.0,-13.4
2026-02-13 16:00:00+00:00,7.74,7.86,8.39,2.48,2.44,2.42,-14.8,-14.9,-14.1
2026-02-13 17:00:00+00:00,7.45,7.48,8.17,2.4,2.27,2.39,-15.5,-15.8,-14.6
2026-02-13 18:00:00+00:00,7.46,6.08,7.46,2.48,2.14,2.26,-16.5,-18.2,-15.7
2026-02-13 19:00:00+00:00,7.35,5.7,7.27,2.41,2.08,2.19,-17.0,-18.9,-16.3
2026-02-13 20:00:00+00:00,7.26,5.42,6.89,2.26,2.0,2.12,-17.4,-19.5,-16.8
2026-02-13 21:00:00+00:00,6.81,5.33,6.7,2.12,2.06,2.12,-18.0,-19.9,-17.2
2026-02-13 22:00:00+00:00,5.91,5.13,6.4,2.0,2.08,1.98,-18.6,-20.2,-17.5
2026-02-13 23:00:00+00:00,5.19,4.9,5.99,2.06,2.02,1.86,-19.4,-20.6,-17.9
