time,wind_speed_100m,wind_direction_100m,temperature_2m,surface_pressure
2025-01-09 10:00:00+00:00,3.06,154,-10.5,998.0
2025-01-09 11:00:00+00:00,3.7,145,-10.8,997.0
2025-01-09 12:00:00+00:00,4.43,138,-11.6,996.9
2025-01-09 13:00:00+00:00,5.13,134,-12.2,996.6
2025-01-09 14:00:00+00:00,5.49,131,-13.3,996.3
2025-01-09 15:00:00+00:00,5.74,131,-13.7,995.6
2025-01-09 16:00:00+00:00,5.95,132,-14.0,995.3
2025-01-09 17:00:00+00:00,5.87,136,-14.6,994.7
2025-01-09 18:00:00+00:00,5.66,138,-14.6,994.3
2025-01-09 19:00:00+00:00,5.32,139,-14.7,993.8
2025-01-09 20:00:00+00:00,5.1,139,-14.6,993.5
2025-01-09 21:00:00+00:00,5.14,139,-14.3,992.8
2025-01-09 22:00:00+00:00,5.09,145,-15.5,993.1
2025-01-09 23:00:00+00:00,4.88,137,-15.4,992.6
2025-01-10 00:00:00+00:00,5.28,132,-15.1,992.1
2025-01-10 01:00:00+00:00,5.65,130,-15.1,991.7
2025-01-10 02:00:00+00:00,5.94,129,-15.2,991.3
2025-01-10 03:00:00+00:00,5.83,129,-15.0,991.5
2025-01-10 04:00:00+00:00,5.19,126,-15.0,991.6
2025-01-10 05:00:00+00:00,4.96,127,-12.6,991.8
2025-01-10 06:00:00+00:00,4.85,127,-11.7,991.4
2025-01-10 07:00:00+00:00,4.55,129,-11.5,991.1
2025-01-10 08:00:00+00:00,4.33,130,-9.0,991.0
2025-01-10 09:00:00+00:00,4.11,132,-8.7,990.1
2025-01-10 10:00:00+00:00,3.46,135,-9.6,990.1
2025-01-10 11:00:00+00:00,3.04,126,-9.9,989.5
2025-01-10 12:00:00+00:00,2.86,115,-10.5,989.2
2025-01-10 13:00:00+00:00,3.31,117,-11.2,988.8
2025-01-10 14:00:00+00:00,4.26,126,-13.2,988.0
2025-01-10 15:00:00+00:00,4.95,133,-13.4,987.6
2025-01-10 16:00:00+00:00,4.23,129,-13.8,987.5
2025-01-10 17:00:00+00:00,2.8,114,-14.7,987.5
2025-01-10 18:00:00+00:00,2.51,103,-14.8,987.4
2025-01-10 19:00:00+00:00,2.66,102,-15.1,986.8
2025-01-10 20:00:00+00:00,2.91,109,-16.4,986.3
2025-01-10 21:00:00+00:00,2.93,117,-16.0,986.1
2025-01-10 22:00:00+00:00,2.62,125,-17.0,986.2
2025-01-10 23:00:00+00:00,2.72,126,-16.9,986.2
2025-01-11 00:00:00+00:00,2.67,120,-17.0,985.8
2025-01-11 01:00:00+00:00,2.75,117,-17.4,985.6
2025-01-11 02:00:00+00:00,2.74,108,-17.2,985.7
2025-01-11 03:00:00+00:00,2.82,97,-17.3,985.8
2025-01-11 04:00:00+00:00,3.1,88,-16.8,986.6
2025-01-11 05:00:00+00:00,3.5,90,-13.5,987.2
2025-01-11 06:00:00+00:00,3.58,97,-12.9,987.4
2025-01-11 07:00:00+00:00,3.26,105,-12.2,987.2
2025-01-11 08:00:00+00:00,2.7,109,-8.9,987.1
2025-01-11 09:00:00+00:00,2.3,103,-8.7,986.8
2025-01-11 10:00:00+00:00,1.95,90,-9.3,987.1
2025-01-11 11:00:00+00:00,2.61,85,-10.1,986.2
2025-01-11 12:00:00+00:00,3.25,87,-10.9,986.2
2025-01-11 13:00:00+00:00,3.7,92,-11.2,985.8
2025-01-11 14:00:00+00:00,3.98,96,-13.8,985.4
2025-01-11 15:00:00+00:00,4.15,99,-13.8,985.1
2025-01-11 16:00:00+00:00,4.3,102,-13.9,985.0
2025-01-11 17:00:00+00:00,4.04,102,-14.8,984.7
2025-01-11 18:00:00+00:00,4.05,99,-14.7,984.7
2025-01-11 19:00:00+00:00,4.14,98,-14.8,984.4
2025-01-11 20:00:00+00:00,4.34,98,-15.5,984.2
2025-01-11 21:00:00+00:00,4.5,98,-15.4,983.9
2025-01-11 22:00:00+00:00,4.68,97,-15.7,984.3
2025-01-11 23:00:00+00:00,4.51,94,-15.6,984.0
2025-01-12 00:00:00+00:00,4.55,89,-15.7,983.6
2025-01-12 01:00:00+00:00,4.57,84,-15.6,983.4
2025-01-12 02:00:00+00:00,4.9,82,-15.3,983.5
2025-01-12 03:00:00+00:00,5.1,82,-15.0,983.6
2025-01-12 04:00:00+00:00,5.36,86,-14.8,983.6
2025-01-12 05:00:00+00:00,5.4,91,-11.2,984.7
2025-01-12 06:00:00+00:00,5.36,94,-10.5,984.7
2025-01-12 07:00:00+00:00,5.11,93,-10.2,984.5
2025-01-12 08:00:00+00:00,4.75,92,-7.3,984.7
2025-01-12 09:00:00+00:00,4.5,89,-7.0,984.4
2025-01-12 10:00:00+00:00,4.74,83,-7.3,984.5
2025-01-12 11:00:00+00:00,5.29,83,-7.9,984.2
2025-01-12 12:00:00+00:00,5.69,83,-8.5,983.9
2025-01-12 13:00:00+00:00,5.99,84,-9.0,984.1
2025-01-12 14:00:00+00:00,6.12,85,-11.8,983.5
2025-01-12 15:00:00+00:00,6.21,86,-11.8,983.2
2025-01-12 16:00:00+00:00,6.2,89,-12.1,983.3
2025-01-12 17:00:00+00:00,6.3,90,-12.9,982.8
2025-01-12 18:00:00+00:00,6.4,89,-12.7,983.0
2025-01-12 19:00:00+00:00,6.35,90,-12.9,982.8
2025-01-12 20:00:00+00:00,6.35,91,-13.3,982.6
2025-01-12 21:00:00+00:00,6.4,91,-13.4,982.3
2025-01-12 22:00:00+00:00,6.65,89,-13.7,982.5
2025-01-12 23:00:00+00:00,6.45,90,-13.6,982.6
2025-01-13 00:00:00+00:00,6.31,93,-13.8,982.3
2025-01-13 01:00:00+00:00,6.03,96,-14.3,982.2
2025-01-13 02:00:00+00:00,5.89,97,-15.1,981.8
2025-01-13 03:00:00+00:00,5.81,98,-15.1,982.0
2025-01-13 04:00:00+00:00,6.01,98,-15.0,982.3
2025-01-13 05:00:00+00:00,6.07,99,-11.2,983.1
2025-01-13 06:00:00+00:00,5.98,99,-10.5,983.5
2025-01-13 07:00:00+00:00,5.65,101,-10.2,983.3
2025-01-13 08:00:00+00:00,5.35,101,-7.1,983.5
2025-01-13 09:00:00+00:00,5.24,100,-6.8,982.9
2025-01-13 10:00:00+00:00,5.52,99,-8.5,983.1
2025-01-13 11:00:00+00:00,5.7,98,-8.7,982.9
2025-01-13 12:00:00+00:00,6.12,98,-9.5,982.6
2025-01-13 13:00:00+00:00,6.35,100,-9.9,982.5
2025-01-13 14:00:00+00:00,6.27,101,-12.1,982.0
2025-01-13 15:00:00+00:00,6.11,98,-12.4,982.0
2025-01-13 16:00:00+00:00,6.03,96,-12.4,981.7
2025-01-13 17:00:00+00:00,6.17,95,-12.9,981.3
2025-01-13 18:00:00+00:00,6.26,98,-12.9,981.1
2025-01-13 19:00:00+00:00,6.35,100,-13.2,980.8
2025-01-13 20:00:00+00:00,6.35,102,-13.7,980.5
2025-01-13 21:00:00+00:00,6.32,103,-13.5,980.3
2025-01-13 22:00:00+00:00,6.64,107,-13.2,980.6
2025-01-13 23:00:00+00:00,6.11,107,-13.3,980.2
2025-01-14 00:00:00+00:00,5.81,105,-13.5,979.8
2025-01-14 01:00:00+00:00,5.59,103,-13.6,979.7
2025-01-14 02:00:00+00:00,5.68,102,-14.3,979.6
2025-01-14 03:00:00+00:00,6.0,103,-14.1,979.8
2025-01-14 04:00:00+00:00,6.51,105,-13.9,980.1
2025-01-14 05:00:00+00:00,6.83,107,-9.5,981.0
2025-01-14 06:00:00+00:00,6.88,106,-9.1,980.9
2025-01-14 07:00:00+00:00,6.53,107,-8.5,980.4
2025-01-14 08:00:00+00:00,6.45,108,-5.9,980.1
2025-01-14 09:00:00+00:00,6.37,108,-5.8,979.2
2025-01-14 10:00:00+00:00,6.96,110,-7.1,979.2
2025-01-14 11:00:00+00:00,7.08,109,-7.2,978.7
2025-01-14 12:00:00+00:00,7.29,110,-7.5,978.3
2025-01-14 13:00:00+00:00,7.46,113,-7.9,978.3
2025-01-14 14:00:00+00:00,7.58,117,-10.6,977.5
2025-01-14 15:00:00+00:00,7.52,122,-10.6,977.1
2025-01-14 16:00:00+00:00,7.5,127,-11.1,976.8
2025-01-14 17:00:00+00:00,7.25,132,-12.6,975.9
2025-01-14 18:00:00+00:00,7.04,136,-12.7,975.8
2025-01-14 19:00:00+00:00,6.78,140,-13.2,975.4
2025-01-14 20:00:00+00:00,6.46,143,-14.6,974.5
2025-01-14 21:00:00+00:00,6.16,148,-14.6,974.2
2025-01-14 22:00:00+00:00,6.41,149,-15.9,973.9
2025-01-14 23:00:00+00:00,5.75,155,-16.5,973.4
2025-01-15 00:00:00+00:00,5.3,162,-17.2,972.7
2025-01-15 01:00:00+00:00,4.96,168,-17.9,972.6
2025-01-15 02:00:00+00:00,5.07,174,-18.9,971.9
2025-01-15 03:00:00+00:00,5.0,179,-19.5,972.1
2025-01-15 04:00:00+00:00,5.02,185,-19.1,972.0
2025-01-15 05:00:00+00:00,4.91,189,-15.9,972.8
2025-01-15 06:00:00+00:00,5.05,191,-15.6,972.7
2025-01-15 07:00:00+00:00,5.02,195,-14.3,972.5
2025-01-15 08:00:00+00:00,4.88,195,-11.7,972.3
2025-01-15 09:00:00+00:00,4.89,196,-12.0,971.3
2025-01-15 10:00:00+00:00,5.23,202,-10.8,971.4
2025-01-15 11:00:00+00:00,5.44,208,-10.2,971.1
2025-01-15 12:00:00+00:00,5.86,209,-10.3,970.8
2025-01-15 13:00:00+00:00,6.34,210,-9.6,970.8
2025-01-15 14:00:00+00:00,6.91,216,-10.8,970.5
2025-01-15 15:00:00+00:00,7.09,221,-9.5,971.0
2025-01-15 16:00:00+00:00,7.26,221,-9.0,970.7
2025-01-15 17:00:00+00:00,7.25,224,-8.6,970.6
2025-01-15 18:00:00+00:00,7.16,230,-8.0,970.8
2025-01-15 19:00:00+00:00,6.8,232,-8.0,970.8
2025-01-15 20:00:00+00:00,6.57,235,-7.6,970.9
2025-01-15 21:00:00+00:00,6.33,239,-7.3,970.8
2025-01-15 22:00:00+00:00,5.7,245,-7.2,971.3
2025-01-15 23:00:00+00:00,5.42,241,-7.3,971.3
2025-01-16 00:00:00+00:00,5.5,242,-8.2,971.3
2025-01-16 01:00:00+00:00,5.25,243,-8.1,971.3
2025-01-16 02:00:00+00:00,5.43,244,-8.5,971.8
2025-01-16 03:00:00+00:00,5.72,248,-9.0,972.1
2025-01-16 04:00:00+00:00,5.84,249,-9.2,972.4
2025-01-16 05:00:00+00:00,5.73,246,-7.7,973.0
2025-01-16 06:00:00+00:00,5.13,240,-7.5,973.1
2025-01-16 07:00:00+00:00,5.64,237,-7.3,973.1
2025-01-16 08:00:00+00:00,6.32,235,-6.0,972.9
2025-01-16 09:00:00+00:00,6.75,233,-6.1,972.4
2025-01-16 10:00:00+00:00,6.9,226,-6.3,972.4
2025-01-16 11:00:00+00:00,7.0,226,-6.5,972.1
2025-01-16 12:00:00+00:00,6.47,225,-6.6,972.4
2025-01-16 13:00:00+00:00,6.84,221,-6.6,972.3
2025-01-16 14:00:00+00:00,7.21,217,-6.8,972.4
2025-01-16 15:00:00+00:00,7.61,215,-7.0,972.2
2025-01-16 16:00:00+00:00,7.84,212,-6.7,971.5
2025-01-16 17:00:00+00:00,8.08,211,-6.6,971.2
2025-01-16 18:00:00+00:00,8.31,210,-6.8,970.8
2025-01-16 19:00:00+00:00,8.4,212,-6.6,970.6
2025-01-16 20:00:00+00:00,8.36,215,-6.7,970.9
2025-01-16 21:00:00+00:00,8.48,216,-6.8,970.1
2025-01-16 22:00:00+00:00,8.35,210,-7.0,969.5
2025-01-16 23:00:00+00:00,8.4,212,-7.1,969.2
2025-01-17 00:00:00+00:00,8.39,214,-7.2,968.7
2025-01-17 01:00:00+00:00,8.56,215,-7.5,968.7
2025-01-17 02:00:00+00:00,8.93,215,-7.5,968.4
2025-01-17 03:00:00+00:00,8.92,219,-7.4,968.8
2025-01-17 04:00:00+00:00,8.85,222,-7.6,968.9
2025-01-17 05:00:00+00:00,8.96,222,-6.7,969.3
2025-01-17 06:00:00+00:00,8.39,223,-6.5,969.3
2025-01-17 07:00:00+00:00,8.34,225,-6.4,969.4
2025-01-17 08:00:00+00:00,8.35,228,-5.3,969.2
2025-01-17 09:00:00+00:00,8.11,231,-5.2,968.9
2025-01-17 10:00:00+00:00,7.58,232,-5.1,969.1
2025-01-17 11:00:00+00:00,7.47,233,-5.0,969.6
2025-01-17 12:00:00+00:00,7.06,232,-4.8,970.0
2025-01-17 13:00:00+00:00,6.86,227,-4.7,970.6
2025-01-17 14:00:00+00:00,6.69,222,-5.2,970.5
2025-01-17 15:00:00+00:00,6.5,219,-5.2,970.7
2025-01-17 16:00:00+00:00,6.46,217,-5.2,970.7
2025-01-17 17:00:00+00:00,6.34,216,-5.5,970.5
2025-01-17 18:00:00+00:00,6.1,217,-5.4,970.8
2025-01-17 19:00:00+00:00,5.81,221,-5.2,970.9
2025-01-17 20:00:00+00:00,5.45,222,-5.3,971.3
2025-01-17 21:00:00+00:00,5.11,220,-5.1,970.9
2025-01-17 22:00:00+00:00,5.12,212,-5.5,970.6
2025-01-17 23:00:00+00:00,4.9,212,-5.5,971.1
2025-01-18 00:00:00+00:00,5.15,214,-5.4,970.5
2025-01-18 01:00:00+00:00,5.43,220,-5.5,970.6
2025-01-18 02:00:00+00:00,5.55,225,-5.0,970.8
2025-01-18 03:00:00+00:00,5.54,233,-5.2,971.3
2025-01-18 04:00:00+00:00,5.62,241,-5.7,971.6
2025-01-18 05:00:00+00:00,5.55,244,-5.2,971.9
2025-01-18 06:00:00+00:00,5.39,242,-5.9,972.1
2025-01-18 07:00:00+00:00,5.16,238,-6.3,971.8
2025-01-18 08:00:00+00:00,4.67,232,-5.9,971.6
2025-01-18 09:00:00+00:00,4.14,224,-5.8,971.4
2025-01-18 10:00:00+00:00,3.81,210,-6.1,971.4
2025-01-18 11:00:00+00:00,3.97,203,-6.0,971.0
2025-01-18 12:00:00+00:00,4.22,199,-6.1,971.2
2025-01-18 13:00:00+00:00,4.47,194,-6.2,971.3
2025-01-18 14:00:00+00:00,4.35,189,-6.0,971.5
2025-01-18 15:00:00+00:00,4.11,184,-5.6,971.4
2025-01-18 16:00:00+00:00,4.05,179,-5.6,971.2
2025-01-18 17:00:00+00:00,4.1,177,-5.6,970.8
2025-01-18 18:00:00+00:00,4.03,174,-4.8,970.8
2025-01-18 19:00:00+00:00,4.4,177,-4.3,970.7
2025-01-18 20:00:00+00:00,4.56,184,-3.7,970.5
2025-01-18 21:00:00+00:00,4.82,193,-3.2,970.3
2025-01-18 22:00:00+00:00,4.53,196,-2.6,969.6
2025-01-18 23:00:00+00:00,5.52,212,-2.6,970.0
2025-01-19 00:00:00+00:00,6.3,223,-2.7,970.3
2025-01-19 01:00:00+00:00,6.4,227,-3.7,970.1
2025-01-19 02:00:00+00:00,6.15,225,-4.5,970.7
