time,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2
2026-02-10 02:00:00+00:00,6.06,7.71,7.51,2.48,2.87,2.88,0.1,0.1,-0.0
2026-02-10 03:00:00+00:00,5.22,6.52,7.43,2.14,2.64,2.97,0.1,-0.0,0.1
2026-02-10 04:00:00+00:00,6.71,8.4,8.71,2.88,3.56,3.61,-0.1,-0.2,-0.2
2026-02-10 05:00:00+00:00,10.23,10.52,9.69,4.49,4.69,4.19,-0.2,-0.2,-0.3
2026-02-10 06:00:00+00:00,9.89,12.52,10.16,5.15,6.8,5.06,-0.4,-0.3,-0.3
2026-02-10 07:00:00+00:00,11.66,13.63,11.93,6.64,7.88,6.37,-0.7,-0.6,-0.4
2026-02-10 08:00:00+00:00,11.58,13.51,12.3,6.71,7.78,7.06,-0.9,-1.0,-0.7
2026-02-10 09:00:00+00:00,11.5,13.91,12.4,6.55,7.91,7.02,-0.9,-1.1,-1.1
2026-02-10 10:00:00+00:00,13.05,13.83,11.58,7.2,7.8,6.34,-0.9,-1.1,-1.1
2026-02-10 11:00:00+00:00,13.09,13.21,12.56,7.08,7.22,6.79,-0.7,-1.2,-1.0
2026-02-10 12:00:00+00:00,12.26,13.38,12.63,6.52,7.14,6.58,-0.9,-0.7,-1.0
2026-02-10 13:00:00+00:00,12.13,12.62,12.68,6.3,6.52,6.51,-0.9,-0.8,-1.0
2026-02-10 14:00:00+00:00,12.71,12.94,11.72,6.59,6.57,5.84,-0.7,-0.7,-0.9
2026-02-10 15:00:00+00:00,13.76,13.72,11.63,7.25,7.09,5.78,-0.8,-0.6,-0.7
2026-02-10 16:00:00+00:00,13.1,13.19,12.26,7.04,6.72,6.07,-0.8,-0.7,-0.5
2026-02-10 17:00:00+00:00,12.81,13.12,13.05,6.8,6.8,6.57,-1.1,-0.7,-0.3
2026-02-10 18:00:00+00:00,12.37,12.21,13.03,6.43,6.36,6.96,-1.5,-0.9,-0.4
2026-02-10 19:00:00+00:00,12.54,12.61,12.46,6.61,6.45,6.48,-1.8,-1.1,-0.6
2026-02-10 20:00:00+00:00,12.8,12.84,13.3,6.75,6.72,7.02,-1.9,-1.1,-0.8
2026-02-10 21:00:00+00:00,13.16,11.53,13.54,7.14,5.99,7.13,-2.3,-1.3,-0.9
2026-02-10 22:00:00+00:00,13.28,11.09,13.66,7.74,5.75,7.32,-4.1,-1.7,-1.0
2026-02-10 23:00:00+00:00,13.28,13.27,13.68,7.96,8.09,7.21,-7.0,-4.0,-1.4
2026-02-11 00:00:00+00:00,10.97,12.59,12.46,6.14,7.22,7.31,-10.9,-5.8,-4.6
2026-02-11 01:00:00+00:00,14.13,15.6,15.56,8.11,8.98,9.08,-12.4,-8.7,-6.3
2026-02-11 02:00:00+00:00,13.98,15.49,14.41,7.82,8.81,8.22,-14.3,-11.3,-8.9
2026-02-11 03:00:00+00:00,14.35,14.87,13.98,7.79,8.07,8.29,-15.0,-12.6,-11.0
2026-02-11 04:00:00+00:00,14.96,15.29,15.4,8.24,8.49,8.92,-15.5,-13.1,-13.0
2026-02-11 05:00:00+00:00,14.9,15.35,15.01,8.32,8.72,8.65,-15.7,-13.5,-13.6
2026-02-11 06:00:00+00:00,15.06,14.77,15.38,8.72,8.55,9.03,-16.2,-13.9,-14.0
2026-02-11 07:00:00+00:00,14.86,14.37,15.21,8.71,8.41,9.08,-16.0,-13.8,-13.8
2026-02-11 08:00:00+00:00,14.63,14.11,14.99,8.63,8.36,8.94,-15.9,-13.9,-13.8
2026-02-11 09:00:00+00:00,14.16,13.89,14.73,8.29,8.18,8.81,-15.9,-14.0,-13.9
2026-02-11 10:00:00+00:00,13.68,13.68,14.64,7.93,7.96,8.68,-16.0,-14.4,-14.1
2026-02-11 11:00:00+00:00,13.24,13.29,14.34,7.48,7.52,8.23,-16.1,-14.8,-14.5
2026-02-11 12:00:00+00:00,12.89,12.49,12.09,7.21,6.93,6.62,-16.3,-15.4,-14.9
2026-02-11 13:00:00+00:00,12.38,11.97,11.7,6.57,6.4,6.14,-16.6,-15.9,-15.3
2026-02-11 14:00:00+00:00,11.93,11.67,11.35,6.21,6.08,5.77,-16.8,-16.2,-15.7
2026-02-11 15:00:00+00:00,11.92,11.44,10.9,6.02,5.82,5.55,-16.8,-16.5,-16.1
2026-02-11 16:00:00+00:00,11.71,10.97,10.53,5.91,5.46,5.39,-16.9,-16.8,-16.5
2026-02-11 17:00:00+00:00,11.35,10.63,10.11,5.68,5.29,5.03,-16.9,-17.0,-17.0
2026-02-11 18:00:00+00:00,10.96,10.51,10.6,5.3,5.13,5.26,-17.8,-17.4,-17.7
2026-02-11 19:00:00+00:00,10.68,10.08,9.91,5.01,4.72,4.59,-18.0,-17.8,-18.1
2026-02-11 20:00:00+00:00,10.17,9.74,9.5,4.65,4.25,4.12,-18.3,-18.3,-18.5
2026-02-11 21:00:00+00:00,9.79,9.44,9.41,4.16,3.72,3.8,-18.7,-18.7,-19.0
2026-02-11 22:00:00+00:00,9.74,8.97,9.13,3.8,3.4,3.5,-19.2,-19.2,-19.6
2026-02-11 23:00:00+00:00,9.42,8.62,8.79,3.49,3.14,3.22,-19.7,-19.8,-20.1
2026-02-12 00:00:00+00:00,8.3,7.96,8.46,2.92,2.51,3.09,-20.7,-20.7,-20.0
2026-02-12 01:00:00+00:00,7.75,7.15,8.06,2.62,2.16,2.78,-21.3,-21.5,-20.5
2026-02-12 02:00:00+00:00,7.08,6.23,7.51,2.41,1.84,2.58,-22.0,-22.1,-21.0
2026-02-12 03:00:00+00:00,6.75,5.75,7.13,2.3,1.72,2.42,-22.6,-22.9,-21.5
2026-02-12 04:00:00+00:00,6.63,5.63,6.99,2.37,1.7,2.41,-22.6,-22.9,-21.4
2026-02-12 05:00:00+00:00,6.6,5.66,6.66,2.51,1.88,2.55,-21.9,-21.8,-20.5
2026-02-12 06:00:00+00:00,7.05,5.35,7.05,2.82,2.25,3.06,-19.9,-20.8,-19.5
2026-02-12 07:00:00+00:00,6.96,5.76,6.53,2.95,2.47,3.41,-18.9,-19.6,-18.4
2026-02-12 08:00:00+00:00,6.6,5.96,5.27,3.04,2.69,3.69,-18.0,-18.6,-17.7
2026-02-12 09:00:00+00:00,5.96,5.33,5.01,2.83,2.48,3.69,-17.5,-18.0,-17.2
2026-02-12 10:00:00+00:00,5.27,4.4,4.93,2.52,2.12,3.55,-17.2,-17.8,-17.1
2026-02-12 11:00:00+00:00,4.85,3.68,5.13,2.24,1.88,3.14,-17.4,-18.0,-17.3
2026-02-12 12:00:00+00:00,5.18,4.44,5.76,2.3,1.94,2.46,-17.8,-18.5,-18.1
2026-02-12 13:00:00+00:00,5.43,4.35,5.57,2.1,1.7,2.16,-19.0,-19.7,-19.2
2026-02-12 14:00:00+00:00,5.89,4.48,5.73,2.0,1.63,2.11,-19.9,-20.9,-20.2
2026-02-12 15:00:00+00:00,6.35,5.05,6.18,1.9,1.73,2.1,-20.8,-21.8,-20.8
2026-02-12 16:00:00+00:00,6.38,5.54,6.59,1.73,1.75,2.0,-21.5,-22.6,-21.3
2026-02-12 17:00:00+00:00,6.14,5.77,6.88,1.55,1.68,2.01,-22.2,-23.2,-21.8
2026-02-12 18:00:00+00:00,5.48,7.04,5.77,1.43,1.84,1.77,-24.4,-23.7,-23.2
2026-02-12 19:00:00+00:00,5.62,7.28,6.41,1.34,1.75,1.77,-24.7,-24.1,-23.4
2026-02-12 20:00:00+00:00,5.9,7.15,7.01,1.34,1.55,1.73,-25.1,-24.4,-23.6
2026-02-12 21:00:00+00:00,5.98,6.83,7.4,1.3,1.52,1.75,-25.4,-24.6,-23.7
2026-02-12 22:00:00+00:00,5.88,6.6,7.6,1.35,1.39,1.75,-25.8,-24.9,-23.7
2026-02-12 23:00:00+00:00,5.59,6.01,7.51,1.35,1.28,1.65,-26.1,-25.0,-23.7
2026-02-13 00:00:00+00:00,5.65,5.51,6.4,1.36,1.3,1.49,-26.8,-26.0,-25.5
2026-02-13 01:00:00+00:00,5.46,5.5,6.89,1.22,1.28,1.49,-26.9,-26.3,-25.5
2026-02-13 02:00:00+00:00,5.54,5.78,7.0,1.22,1.35,1.49,-27.1,-26.4,-25.4
2026-02-13 03:00:00+00:00,5.62,5.78,6.91,1.28,1.35,1.49,-27.1,-26.5,-25.2
2026-02-13 04:00:00+00:00,5.7,5.78,6.79,1.35,1.35,1.41,-26.6,-25.9,-24.4
2026-02-13 05:00:00+00:00,5.88,6.07,6.77,1.35,1.35,1.36,-24.9,-24.3,-22.5
2026-02-13 06:00:00+00:00,5.49,7.01,6.37,1.35,1.48,1.44,-20.1,-20.9,-21.1
2026-02-13 07:00:00+00:00,5.78,6.9,6.38,1.53,1.62,1.58,-17.4,-18.2,-18.4
2026-02-13 08:00:00+00:00,5.78,7.21,6.42,1.93,2.14,1.94,-15.3,-16.2,-16.7
2026-02-13 09:00:00+00:00,5.98,7.33,6.23,2.09,2.22,2.12,-14.2,-15.1,-15.6
2026-02-13 10:00:00+00:00,6.08,7.3,6.22,2.09,2.3,2.14,-13.7,-14.6,-15.2
2026-02-13 11:00:00+00:00,6.08,7.42,6.19,1.99,2.3,1.96,-13.8,-14.8,-15.3
2026-02-13 12:00:00+00:00,5.98,6.15,6.56,1.58,1.63,1.77,-14.5,-15.5,-15.8
2026-02-13 13:00:00+00:00,5.69,6.51,6.76,1.3,1.68,1.62,-15.9,-16.9,-17.2
2026-02-13 14:00:00+00:00,5.49,6.78,6.77,1.17,1.71,1.48,-17.1,-18.1,-18.3
2026-02-13 15:00:00+00:00,5.01,6.86,6.97,1.06,1.49,1.57,-18.1,-18.9,-19.1
2026-02-13 16:00:00+00:00,4.85,6.98,7.15,1.22,1.46,1.52,-19.0,-19.5,-19.8
2026-02-13 17:00:00+00:00,5.0,7.12,7.16,1.28,1.46,1.39,-19.9,-20.1,-20.3
2026-02-13 18:00:00+00:00,5.27,6.35,7.2,1.2,1.3,1.41,-21.0,-22.1,-20.7
2026-02-13 19:00:00+00:00,5.43,6.3,7.19,1.27,1.43,1.43,-21.4,-22.6,-21.0
2026-02-13 20:00:00+00:00,5.53,6.46,7.13,1.27,1.49,1.53,-21.8,-23.0,-21.3
2026-02-13 21:00:00+00:00,5.31,6.51,7.06,1.2,1.36,1.43,-22.1,-23.2,-21.6
2026-02-13 22:00:00+00:00,4.7,6.22,6.97,1.0,1.12,1.46,-22.3,-23.3,-21.9
2026-02-13 23:00:00+00:00,4.09,6.22,6.97,0.78,1.46,1.46,-22.4,-23.6,-22.1
