time,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2
2026-02-10 08:00:00+00:00,11.27,11.7,12.13,7.74,7.99,8.11,-1.7,-1.0,-1.1
2026-02-10 09:00:00+00:00,12.01,12.2,12.93,8.21,8.32,8.6,-1.6,-1.2,-1.1
2026-02-10 10:00:00+00:00,12.8,12.69,13.09,8.62,8.64,8.6,-1.4,-1.1,-1.0
2026-02-10 11:00:00+00:00,13.43,13.23,12.92,8.86,8.77,8.46,-1.1,-0.8,-0.8
2026-02-10 12:00:00+00:00,13.67,13.44,12.69,8.98,8.84,8.28,-0.8,-0.6,-0.7
2026-02-10 13:00:00+00:00,13.22,13.23,12.52,8.7,8.65,8.14,-0.7,-0.5,-0.5
2026-02-10 14:00:00+00:00,12.47,12.84,12.54,8.16,8.32,8.08,-0.7,-0.4,-0.4
2026-02-10 15:00:00+00:00,11.98,12.58,12.59,7.8,8.18,8.16,-0.7,-0.4,-0.4
2026-02-10 16:00:00+00:00,12.11,13.12,13.02,7.93,8.5,8.5,-0.7,-0.3,-0.4
2026-02-10 17:00:00+00:00,12.58,13.98,13.47,8.25,9.08,8.82,-0.7,-0.3,-0.4
2026-02-10 18:00:00+00:00,12.72,14.09,13.42,8.3,9.14,8.77,-1.2,-0.6,-0.6
2026-02-10 19:00:00+00:00,11.95,12.46,12.48,7.55,8.08,8.18,-2.2,-1.2,-1.0
2026-02-10 20:00:00+00:00,11.78,11.24,11.54,7.18,7.3,7.5,-3.5,-2.2,-1.6
2026-02-10 21:00:00+00:00,12.53,11.8,11.86,7.52,7.66,7.62,-5.3,-3.8,-2.6
2026-02-10 22:00:00+00:00,13.09,13.09,13.11,8.19,8.29,8.06,-7.8,-6.3,-4.2
2026-02-10 23:00:00+00:00,13.42,14.56,14.74,8.94,8.95,8.54,-10.8,-9.3,-6.3
2026-02-11 00:00:00+00:00,13.56,15.38,15.88,9.32,9.36,9.01,-13.1,-11.7,-8.5
2026-02-11 01:00:00+00:00,13.43,14.79,15.97,8.96,9.01,9.36,-14.4,-12.8,-10.8
2026-02-11 02:00:00+00:00,12.96,13.48,15.57,8.26,8.28,9.6,-15.1,-13.2,-13.1
2026-02-11 03:00:00+00:00,12.88,12.66,15.14,7.94,8.03,9.8,-15.7,-13.5,-14.6
2026-02-11 04:00:00+00:00,12.98,12.96,14.76,8.31,8.54,9.84,-16.3,-13.9,-14.9
2026-02-11 05:00:00+00:00,13.37,13.62,14.34,8.94,9.24,9.74,-16.8,-14.1,-14.3
2026-02-11 06:00:00+00:00,13.68,14.29,14.09,9.57,9.96,9.71,-17.1,-14.3,-13.9
2026-02-11 07:00:00+00:00,14.17,14.75,14.29,10.01,10.38,9.94,-16.9,-14.4,-13.7
2026-02-11 08:00:00+00:00,14.78,15.0,14.54,10.43,10.53,10.22,-16.5,-14.4,-13.6
2026-02-11 09:00:00+00:00,14.87,14.94,14.62,10.37,10.43,10.22,-16.2,-14.5,-13.8
2026-02-11 10:00:00+00:00,14.27,14.18,14.2,9.79,9.67,9.68,-16.2,-14.9,-14.4
2026-02-11 11:00:00+00:00,13.37,13.16,13.5,8.91,8.61,8.9,-16.4,-15.4,-15.3
2026-02-11 12:00:00+00:00,12.58,12.22,12.88,8.14,7.8,8.29,-16.6,-15.8,-16.1
2026-02-11 13:00:00+00:00,12.13,11.85,12.48,7.69,7.52,7.96,-16.8,-16.0,-16.6
2026-02-11 14:00:00+00:00,11.77,11.79,12.11,7.42,7.47,7.7,-17.1,-16.1,-17.1
2026-02-11 15:00:00+00:00,11.36,11.54,11.67,7.11,7.32,7.35,-17.4,-16.4,-17.5
2026-02-11 16:00:00+00:00,10.72,10.95,11.07,6.66,6.8,6.84,-17.8,-16.9,-17.8
2026-02-11 17:00:00+00:00,10.02,10.19,10.31,6.24,6.2,6.29,-18.1,-17.7,-18.1
2026-02-11 18:00:00+00:00,9.53,9.61,9.73,5.82,5.66,5.76,-18.6,-18.4,-18.5
2026-02-11 19:00:00+00:00,9.19,9.24,9.36,5.47,5.19,5.28,-19.1,-19.1,-19.1
2026-02-11 20:00:00+00:00,9.0,9.02,9.05,5.06,4.79,4.83,-19.8,-19.8,-19.9
2026-02-11 21:00:00+00:00,8.68,8.76,8.82,4.65,4.47,4.52,-20.5,-20.5,-20.6
2026-02-11 22:00:00+00:00,8.22,8.3,8.63,4.24,4.02,4.34,-21.4,-21.0,-21.0
2026-02-11 23:00:00+00:00,7.67,7.79,8.48,3.77,3.53,4.21,-22.2,-21.4,-21.2
2026-02-12 00:00:00+00:00,7.26,7.26,8.29,3.4,3.22,3.98,-23.1,-21.9,-21.6
2026-02-12 01:00:00+00:00,7.03,6.87,7.94,3.18,2.97,3.72,-24.0,-22.6,-22.2
2026-02-12 02:00:00+00:00,6.99,6.63,7.58,3.05,2.91,3.44,-24.8,-23.4,-23.0
2026-02-12 03:00:00+00:00,6.94,6.59,7.33,2.98,2.91,3.33,-25.1,-23.7,-23.2
2026-02-12 04:00:00+00:00,7.02,6.58,7.39,3.28,3.02,3.62,-24.3,-23.1,-22.6
2026-02-12 05:00:00+00:00,7.16,6.66,7.63,3.76,3.18,4.08,-22.8,-22.1,-21.5
2026-02-12 06:00:00+00:00,7.22,6.65,7.62,4.14,3.31,4.47,-21.4,-21.0,-20.3
2026-02-12 07:00:00+00:00,6.53,6.3,6.8,4.03,3.26,4.48,-20.2,-20.0,-19.0
2026-02-12 08:00:00+00:00,5.62,5.8,5.66,3.81,3.14,4.3,-18.9,-18.9,-17.6
2026-02-12 09:00:00+00:00,4.92,5.38,4.97,3.44,2.97,4.05,-18.3,-18.3,-16.9
2026-02-12 10:00:00+00:00,4.72,5.12,5.0,3.02,2.69,3.56,-18.5,-18.7,-17.2
2026-02-12 11:00:00+00:00,4.94,5.05,5.44,2.56,2.42,2.92,-19.4,-19.5,-18.1
2026-02-12 12:00:00+00:00,5.19,5.06,5.91,2.28,2.21,2.6,-20.2,-20.4,-19.1
2026-02-12 13:00:00+00:00,5.69,5.32,6.33,2.44,2.26,2.75,-20.7,-21.1,-19.9
2026-02-12 14:00:00+00:00,6.4,5.61,6.85,2.82,2.43,3.04,-21.1,-21.9,-20.7
2026-02-12 15:00:00+00:00,6.8,5.91,7.16,3.01,2.61,3.23,-21.7,-22.6,-21.5
2026-02-12 16:00:00+00:00,6.54,6.09,7.26,2.86,2.7,3.28,-22.5,-23.2,-22.1
2026-02-12 17:00:00+00:00,6.05,6.28,7.18,2.63,2.71,3.14,-23.4,-23.7,-22.5
2026-02-12 18:00:00+00:00,5.66,6.43,7.16,2.41,2.72,3.11,-24.1,-24.1,-22.9
2026-02-12 19:00:00+00:00,5.82,6.72,7.18,2.5,2.82,3.1,-24.4,-24.3,-23.2
2026-02-12 20:00:00+00:00,6.1,7.03,7.24,2.62,3.01,3.1,-24.5,-24.4,-23.4
2026-02-12 21:00:00+00:00,6.34,7.13,7.2,2.75,3.03,3.11,-24.7,-24.5,-23.5
2026-02-12 22:00:00+00:00,6.01,6.81,7.26,2.69,2.86,3.11,-25.2,-24.6,-23.5
2026-02-12 23:00:00+00:00,5.5,6.3,7.22,2.44,2.72,3.13,-25.8,-24.6,-23.4
2026-02-13 00:00:00+00:00,5.3,6.12,7.21,2.38,2.69,3.14,-26.1,-24.5,-23.3
2026-02-13 01:00:00+00:00,5.7,6.55,7.1,2.47,2.92,3.16,-26.0,-24.3,-23.3
2026-02-13 02:00:00+00:00,6.41,7.16,7.0,2.72,3.23,3.08,-25.7,-24.0,-23.3
2026-02-13 03:00:00+00:00,6.71,7.45,7.0,2.91,3.48,3.18,-24.9,-23.3,-22.9
2026-02-13 04:00:00+00:00,6.32,7.12,7.1,3.01,3.49,3.44,-23.4,-22.0,-21.9
2026-02-13 05:00:00+00:00,5.63,6.4,7.2,3.1,3.41,3.81,-21.3,-20.5,-20.6
2026-02-13 06:00:00+00:00,5.14,5.93,7.31,3.1,3.3,4.0,-19.4,-18.9,-19.2
2026-02-13 07:00:00+00:00,5.22,5.73,7.54,3.18,3.0,4.0,-17.7,-17.3,-17.6
2026-02-13 08:00:00+00:00,5.51,5.62,7.71,3.18,2.6,3.83,-16.0,-15.8,-16.0
2026-02-13 09:00:00+00:00,5.71,5.51,7.67,3.16,2.31,3.55,-15.1,-14.9,-15.1
2026-02-13 10:00:00+00:00,5.71,5.41,6.94,2.94,2.21,3.16,-15.3,-15.1,-15.4
2026-02-13 11:00:00+00:00,5.71,5.31,5.95,2.65,2.2,2.53,-16.1,-16.1,-16.3
2026-02-13 12:00:00+00:00,5.71,5.3,5.32,2.45,2.21,2.21,-17.0,-17.0,-17.2
2026-02-13 13:00:00+00:00,5.81,5.3,5.5,2.5,2.26,2.2,-17.7,-17.8,-17.7
2026-02-13 14:00:00+00:00,6.13,5.22,6.0,2.66,2.38,2.57,-18.3,-18.6,-18.2
2026-02-13 15:00:00+00:00,6.24,5.35,6.4,2.82,2.59,2.82,-19.0,-19.3,-18.7
2026-02-13 16:00:00+00:00,6.22,5.53,6.5,2.79,2.68,2.89,-19.9,-19.9,-19.3
2026-02-13 17:00:00+00:00,6.2,5.91,6.61,2.85,2.79,2.94,-20.9,-20.4,-19.9
2026-02-13 18:00:00+00:00,6.2,6.1,6.56,2.79,2.82,2.92,-21.5,-20.8,-20.5
2026-02-13 19:00:00+00:00,6.31,6.13,6.55,2.86,2.86,2.91,-21.7,-21.1,-20.9
2026-02-13 20:00:00+00:00,6.45,6.0,6.42,2.94,2.83,2.8,-21.5,-21.4,-21.4
2026-02-13 21:00:00+00:00,6.59,6.02,6.37,3.03,2.82,2.8,-21.5,-21.6,-21.7
2026-02-13 22:00:00+00:00,6.67,6.2,6.26,3.11,2.81,2.81,-21.7,-21.5,-21.8
2026-02-13 23:00:00+00:00,6.65,6.26,6.04,3.1,2.91,2.81,-21.9,-21.3,-21.9
