time,wind_speed_100m,wind_speed_100m_previous_day1,wind_speed_100m_previous_day2,wind_speed_10m,wind_speed_10m_previous_day1,wind_speed_10m_previous_day2,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2
2024-02-18 05:00:00+00:00,,,,7.45,8.07,7.28,-9.2,-7.8,-10.6
2024-02-18 06:00:00+00:00,,,,7.53,8.35,7.49,-7.7,-6.2,-9.2
2024-02-18 07:00:00+00:00,,,,7.46,8.01,7.18,-6.4,-5.0,-8.0
2024-02-18 08:00:00+00:00,,,,7.12,7.25,6.57,-5.1,-4.0,-7.0
2024-02-18 09:00:00+00:00,,,,6.42,6.24,5.73,-4.5,-3.6,-6.6
2024-02-18 10:00:00+00:00,,,,5.16,5.03,4.96,-4.8,-3.9,-7.1
2024-02-18 11:00:00+00:00,,,,3.64,3.58,4.13,-5.8,-4.6,-8.1
2024-02-18 12:00:00+00:00,,,,2.06,1.89,3.18,-6.9,-5.6,-9.2
2024-02-18 13:00:00+00:00,,,,1.2,0.51,1.3,-7.8,-6.6,-10.2
2024-02-18 14:00:00+00:00,,,,3.22,2.85,1.46,-8.8,-7.8,-11.2
2024-02-18 15:00:00+00:00,,,,4.95,4.68,3.18,-9.8,-8.8,-11.9
2024-02-18 16:00:00+00:00,,,,5.41,5.29,3.76,-10.8,-9.5,-12.2
2024-02-18 17:00:00+00:00,,,,5.25,5.36,3.61,-11.9,-10.0,-12.2
2024-02-18 18:00:00+00:00,,,,5.15,5.52,3.59,-12.8,-10.5,-12.4
2024-02-18 19:00:00+00:00,,,,5.47,5.95,3.63,-13.5,-11.2,-13.0
2024-02-18 20:00:00+00:00,,,,5.91,6.33,3.71,-14.2,-12.0,-13.8
2024-02-18 21:00:00+00:00,,,,6.23,6.72,4.01,-14.9,-12.8,-14.4
2024-02-18 22:00:00+00:00,,,,6.14,6.96,4.75,-15.8,-13.8,-14.5
2024-02-18 23:00:00+00:00,,,,5.98,7.12,5.85,-16.6,-14.9,-14.3
2024-02-19 00:00:00+00:00,,,,5.76,7.12,6.53,-17.2,-15.7,-14.2
2024-02-19 01:00:00+00:00,,,,5.72,6.9,6.65,-17.4,-15.9,-14.4
2024-02-19 02:00:00+00:00,,,,5.76,6.55,6.53,-17.3,-15.9,-14.6
2024-02-19 03:00:00+00:00,,,,5.6,6.31,6.31,-17.0,-15.5,-14.5
2024-02-19 04:00:00+00:00,,,,5.04,6.36,6.16,-16.3,-14.6,-13.6
2024-02-19 05:00:00+00:00,,,,4.39,6.43,6.12,-15.5,-13.5,-12.4
2024-02-19 06:00:00+00:00,,,,3.95,6.61,6.08,-14.5,-12.4,-11.3
2024-02-19 07:00:00+00:00,,,,4.12,6.71,6.26,-13.4,-11.5,-10.4
2024-02-19 08:00:00+00:00,,,,4.6,6.81,6.56,-12.2,-10.8,-9.7
2024-02-19 09:00:00+00:00,,,,4.9,6.71,6.56,-11.6,-10.4,-9.3
2024-02-19 10:00:00+00:00,,,,4.71,6.26,6.18,-12.0,-10.8,-9.5
2024-02-19 11:00:00+00:00,,,,4.24,5.63,5.63,-13.0,-11.5,-10.1
2024-02-19 12:00:00+00:00,,,,3.88,5.06,5.26,-13.9,-12.3,-10.6
2024-02-19 13:00:00+00:00,,,,3.67,4.78,5.07,-14.5,-12.8,-10.7
2024-02-19 14:00:00+00:00,,,,3.54,4.69,5.04,-14.9,-13.4,-10.8
2024-02-19 15:00:00+00:00,,,,3.31,4.63,5.02,-15.3,-13.9,-11.0
2024-02-19 16:00:00+00:00,,,,3.01,4.4,5.1,-15.9,-14.4,-11.3
2024-02-19 17:00:00+00:00,,,,2.91,4.21,5.28,-16.4,-14.9,-11.8
2024-02-19 18:00:00+00:00,,,,2.86,4.03,5.36,-16.9,-15.4,-12.2
2024-02-19 19:00:00+00:00,,,,3.0,3.95,5.25,-17.3,-15.9,-12.5
2024-02-19 20:00:00+00:00,,,,3.14,3.93,4.93,-17.7,-16.5,-12.8
2024-02-19 21:00:00+00:00,,,,3.16,3.82,4.72,-18.1,-17.0,-13.3
2024-02-19 22:00:00+00:00,,,,3.08,3.6,4.61,-18.5,-17.2,-14.4
2024-02-19 23:00:00+00:00,,,,2.93,3.31,4.4,-18.9,-17.4,-15.8
2024-02-20 00:00:00+00:00,,,,2.5,2.94,4.2,-19.2,-17.5,-16.7
2024-02-20 01:00:00+00:00,,,,1.7,2.57,3.8,-19.6,-17.7,-17.1
2024-02-20 02:00:00+00:00,,,,0.61,2.12,3.4,-19.9,-18.0,-17.0
2024-02-20 03:00:00+00:00,,,,0.5,1.52,3.0,-19.3,-17.6,-16.6
2024-02-20 04:00:00+00:00,,,,1.73,0.76,2.6,-17.3,-16.1,-15.5
2024-02-20 05:00:00+00:00,,,,3.08,0.0,2.3,-14.5,-14.0,-14.0
2024-02-20 06:00:00+00:00,,,,4.05,0.76,2.11,-11.9,-12.0,-12.5
2024-02-20 07:00:00+00:00,,,,4.71,1.46,2.2,-9.8,-10.0,-11.2
2024-02-20 08:00:00+00:00,,,,5.0,2.14,2.5,-8.0,-8.0,-9.9
2024-02-20 09:00:00+00:00,,,,4.85,2.04,2.9,-6.9,-6.7,-9.2
2024-02-20 10:00:00+00:00,,,,3.94,0.72,3.41,-6.8,-6.5,-9.2
2024-02-20 11:00:00+00:00,,,,2.56,1.55,4.1,-7.4,-7.0,-9.7
2024-02-20 12:00:00+00:00,,,,1.3,3.13,4.4,-8.3,-7.7,-10.2
2024-02-20 13:00:00+00:00,,,,1.3,3.51,4.2,-9.5,-8.7,-10.6
2024-02-20 14:00:00+00:00,,,,2.93,3.4,3.81,-11.0,-10.0,-11.1
2024-02-20 15:00:00+00:00,,,,4.1,3.21,3.32,-12.0,-10.9,-11.5
2024-02-20 16:00:00+00:00,,,,4.0,3.13,2.92,-12.3,-11.2,-11.7
2024-02-20 17:00:00+00:00,,,,3.14,2.94,2.5,-12.1,-11.2,-11.9
2024-02-20 18:00:00+00:00,,,,2.31,2.55,2.1,-12.1,-11.3,-12.0
2024-02-20 19:00:00+00:00,,,,1.5,1.91,1.8,-12.5,-11.5,-12.2
2024-02-20 20:00:00+00:00,,,,0.76,1.22,1.6,-13.1,-11.7,-12.2
2024-02-20 21:00:00+00:00,,,,0.51,0.78,1.2,-13.4,-11.9,-12.3
2024-02-20 22:00:00+00:00,,,,0.41,0.72,0.7,-13.5,-12.1,-12.5
2024-02-20 23:00:00+00:00,,,,0.28,0.64,0.22,-13.4,-12.3,-12.6
2024-02-21 00:00:00+00:00,,,,0.45,0.51,0.67,-13.1,-12.2,-12.4
2024-02-21 01:00:00+00:00,,,,1.03,0.78,1.84,-12.6,-12.0,-11.7
2024-02-21 02:00:00+00:00,,,,1.75,1.53,3.14,-11.8,-11.7,-10.7
2024-02-21 03:00:00+00:00,,,,2.73,2.6,4.44,-10.8,-10.8,-9.4
2024-02-21 04:00:00+00:00,,,,4.2,4.24,5.66,-9.4,-9.0,-7.8
2024-02-21 05:00:00+00:00,,,,5.96,6.23,6.8,-7.7,-6.8,-6.0
2024-02-21 06:00:00+00:00,,,,7.28,7.56,7.59,-6.1,-4.9,-4.4
2024-02-21 07:00:00+00:00,,,,7.81,8.04,7.87,-4.8,-3.6,-3.3
2024-02-21 08:00:00+00:00,,,,7.88,7.98,7.68,-3.7,-2.6,-2.4
2024-02-21 09:00:00+00:00,,,,7.62,7.67,7.37,-3.0,-2.2,-1.9
2024-02-21 10:00:00+00:00,,,,6.94,7.09,6.8,-3.2,-2.4,-2.1
2024-02-21 11:00:00+00:00,,,,5.82,6.2,5.96,-3.8,-3.0,-2.7
2024-02-21 12:00:00+00:00,,,,4.98,5.44,5.28,-4.5,-3.7,-3.4
2024-02-21 13:00:00+00:00,,,,4.52,4.85,4.79,-5.2,-4.4,-4.1
2024-02-21 14:00:00+00:00,,,,4.11,4.39,4.34,-6.0,-5.2,-4.8
2024-02-21 15:00:00+00:00,,,,3.89,4.07,3.98,-6.7,-5.8,-5.5
2024-02-21 16:00:00+00:00,,,,3.76,4.12,3.86,-7.2,-6.3,-6.0
2024-02-21 17:00:00+00:00,,,,3.81,4.24,3.86,-7.6,-6.7,-6.5
2024-02-21 18:00:00+00:00,,,,3.86,4.3,3.81,-7.8,-7.0,-6.8
2024-02-21 19:00:00+00:00,,,,4.09,4.11,3.74,-7.9,-7.3,-6.9
2024-02-21 20:00:00+00:00,,,,4.4,3.7,3.51,-7.8,-7.4,-6.9
2024-02-21 21:00:00+00:00,,,,4.62,3.2,3.1,-7.7,-7.5,-6.9
2024-02-21 22:00:00+00:00,,,,4.75,2.53,2.16,-7.6,-7.5,-7.1
2024-02-21 23:00:00+00:00,,,,4.85,1.82,1.24,-7.6,-7.3,-7.2
2024-02-22 00:00:00+00:00,,,,4.75,1.1,0.94,-7.4,-7.3,-7.3
2024-02-22 01:00:00+00:00,,,,4.22,0.22,0.67,-7.4,-7.8,-7.3
2024-02-22 02:00:00+00:00,,,,3.49,0.82,0.3,-7.2,-8.5,-7.3
2024-02-22 03:00:00+00:00,,,,3.31,0.9,1.0,-6.6,-8.3,-6.6
2024-02-22 04:00:00+00:00,,,,4.25,1.0,2.33,-5.0,-6.3,-4.9
2024-02-22 05:00:00+00:00,,,,5.83,3.55,4.02,-3.0,-3.4,-2.5
2024-02-22 06:00:00+00:00,,,,7.06,5.63,5.32,-1.2,-1.1,-0.6
2024-02-22 07:00:00+00:00,,,,7.62,6.45,5.92,-0.0,0.2,0.6
2024-02-22 08:00:00+00:00,,,,7.81,6.51,6.14,0.9,1.0,1.4
2024-02-22 09:00:00+00:00,,,,7.78,6.51,6.26,1.2,1.3,1.6
2024-02-22 10:00:00+00:00,,,,7.34,6.26,6.23,0.7,0.9,1.2
2024-02-22 11:00:00+00:00,,,,6.72,5.83,6.05,-0.3,-0.0,0.3
2024-02-22 12:00:00+00:00,,,,6.26,5.59,5.95,-1.3,-0.9,-0.6
2024-02-22 13:00:00+00:00,,,,6.13,5.59,5.95,-1.8,-1.4,-1.3
2024-02-22 14:00:00+00:00,,,,6.28,5.87,5.95,-2.2,-1.9,-1.9
2024-02-22 15:00:00+00:00,,,,6.43,6.05,6.04,-2.6,-2.4,-2.5
2024-02-22 16:00:00+00:00,,,,6.61,6.28,6.26,-2.9,-2.7,-2.8
2024-02-22 17:00:00+00:00,,,,6.89,6.54,6.53,-3.3,-3.1,-3.0
2024-02-22 18:00:00+00:00,,,,7.02,6.67,6.62,-3.6,-3.4,-3.2
2024-02-22 19:00:00+00:00,,,,6.96,6.58,6.22,-3.9,-3.7,-3.7
2024-02-22 20:00:00+00:00,,,,6.82,6.45,5.61,-4.1,-4.0,-4.3
2024-02-22 21:00:00+00:00,,,,6.67,6.22,5.13,-4.4,-4.3,-4.7
2024-02-22 22:00:00+00:00,,,,6.36,5.95,4.9,-4.7,-4.6,-5.0
2024-02-22 23:00:00+00:00,,,,6.04,5.77,4.72,-5.0,-5.0,-5.1
2024-02-23 00:00:00+00:00,,,,5.69,5.5,4.59,-5.1,-5.0,-5.0
2024-02-23 01:00:00+00:00,,,,5.24,5.28,4.4,-5.0,-4.8,-4.8
2024-02-23 02:00:00+00:00,,,,4.79,5.14,4.22,-4.7,-4.4,-4.4
2024-02-23 03:00:00+00:00,,,,4.35,5.01,4.2,-3.9,-3.5,-3.5
2024-02-23 04:00:00+00:00,,,,4.22,5.28,5.0,-2.0,-1.6,-1.6
2024-02-23 05:00:00+00:00,,,,4.18,5.59,5.98,0.3,0.7,0.8
2024-02-23 06:00:00+00:00,,,,3.45,4.83,5.69,2.0,2.3,2.5
2024-02-23 07:00:00+00:00,,,,1.35,1.89,2.83,2.7,2.7,3.2
2024-02-23 08:00:00+00:00,,,,1.92,2.32,1.61,2.6,2.5,3.2
2024-02-23 09:00:00+00:00,,,,4.0,5.14,4.77,2.2,1.9,2.7
2024-02-23 10:00:00+00:00,,,,4.31,5.75,5.9,1.1,0.9,1.8
2024-02-23 11:00:00+00:00,,,,3.71,5.22,6.1,-0.5,-0.3,0.4
2024-02-23 12:00:00+00:00,,,,3.34,4.61,6.22,-1.8,-1.4,-0.9
2024-02-23 13:00:00+00:00,,,,3.86,4.46,6.57,-2.5,-2.3,-1.9
2024-02-23 14:00:00+00:00,,,,4.57,4.43,6.8,-2.9,-3.0,-2.8
2024-02-23 15:00:00+00:00,,,,5.28,4.52,6.93,-3.2,-3.4,-3.4
2024-02-23 16:00:00+00:00,,,,5.64,4.66,6.71,-3.3,-3.3,-3.7
2024-02-23 17:00:00+00:00,,,,5.85,4.85,6.4,-3.3,-2.8,-3.7
2024-02-23 18:00:00+00:00,,,,5.96,5.11,6.3,-3.3,-2.5,-3.8
2024-02-23 19:00:00+00:00,,,,6.16,5.56,6.71,-3.5,-2.7,-3.9
2024-02-23 20:00:00+00:00,,,,6.16,6.05,7.32,-3.6,-3.0,-4.0
2024-02-23 21:00:00+00:00,,,,6.16,6.33,7.85,-3.8,-3.3,-4.1
2024-02-23 22:00:00+00:00,,,,6.02,6.19,8.03,-4.0,-3.5,-4.2
2024-02-23 23:00:00+00:00,,,,5.74,5.78,8.06,-4.1,-3.7,-4.4
2024-02-24 00:00:00+00:00,,,,5.38,5.42,7.84,-4.3,-3.8,-4.5
2024-02-24 01:00:00+00:00,,,,4.88,5.08,7.1,-4.5,-4.0,-4.6
2024-02-24 02:00:00+00:00,,,,4.24,4.74,6.22,-4.8,-4.2,-4.7
2024-02-24 03:00:00+00:00,,,,3.86,4.52,5.62,-4.7,-4.0,-4.6
2024-02-24 04:00:00+00:00,,,,3.68,4.25,5.66,-3.9,-3.3,-4.0
2024-02-24 05:00:00+00:00,,,,3.77,4.05,6.0,-2.9,-2.2,-3.1
2024-02-24 06:00:00+00:00,,,,4.21,4.1,6.31,-2.0,-1.3,-2.4
2024-02-24 07:00:00+00:00,,,,4.93,4.34,6.2,-1.6,-0.7,-1.8
2024-02-24 08:00:00+00:00,,,,5.77,4.63,6.02,-1.4,-0.1,-1.3
2024-02-24 09:00:00+00:00,,,,6.45,4.94,5.81,-1.5,-0.0,-1.1
2024-02-24 10:00:00+00:00,,,,6.53,5.2,5.38,-2.1,-0.6,-1.4
2024-02-24 11:00:00+00:00,,,,6.45,5.41,4.85,-3.1,-1.5,-2.1
2024-02-24 12:00:00+00:00,,,,6.24,5.57,4.47,-3.9,-2.3,-2.8
2024-02-24 13:00:00+00:00,,,,6.13,5.69,4.34,-4.5,-2.9,-3.5
2024-02-24 14:00:00+00:00,,,,6.04,5.77,4.31,-4.9,-3.4,-4.3
2024-02-24 15:00:00+00:00,,,,5.68,5.64,4.25,-5.4,-3.9,-4.9
2024-02-24 16:00:00+00:00,,,,5.01,5.2,3.8,-5.9,-4.4,-5.4
2024-02-24 17:00:00+00:00,,,,4.08,4.58,3.31,-6.5,-5.0,-5.7
2024-02-24 18:00:00+00:00,,,,3.41,4.08,2.75,-7.0,-5.5,-6.0
2024-02-24 19:00:00+00:00,,,,3.0,3.76,2.32,-7.7,-6.0,-6.4
2024-02-24 20:00:00+00:00,,,,2.89,3.61,2.12,-8.4,-6.4,-6.7
2024-02-24 21:00:00+00:00,,,,2.7,3.42,2.12,-8.8,-6.7,-6.9
2024-02-24 22:00:00+00:00,,,,2.24,3.01,2.18,-8.8,-6.9,-6.9
2024-02-24 23:00:00+00:00,,,,1.79,2.6,2.42,-8.6,-7.1,-6.8
2024-02-25 00:00:00+00:00,,,,1.49,2.2,2.6,-8.3,-7.2,-6.7
2024-02-25 01:00:00+00:00,,,,1.06,2.1,2.7,-8.3,-7.3,-6.7
2024-02-25 02:00:00+00:00,,,,0.73,2.22,2.8,-8.3,-7.3,-6.8
2024-02-25 03:00:00+00:00,,,,0.63,2.22,2.9,-7.9,-6.9,-6.4
2024-02-25 04:00:00+00:00,,,,0.54,2.02,2.9,-6.8,-5.7,-5.2
2024-02-25 05:00:00+00:00,,,,0.5,1.8,2.8,-5.3,-4.0,-3.7
2024-02-25 06:00:00+00:00,,,,0.32,1.5,2.8,-3.9,-2.5,-2.3
2024-02-25 07:00:00+00:00,,,,0.28,1.02,2.8,-2.5,-1.3,-1.4
2024-02-25 08:00:00+00:00,,,,0.82,0.71,2.93,-1.3,-0.3,-0.6
2024-02-25 09:00:00+00:00,,,,0.82,0.81,2.96,-0.6,0.1,-0.4
2024-02-25 10:00:00+00:00,,,,0.58,1.39,3.08,-1.0,-0.4,-0.9
2024-02-25 11:00:00+00:00,,,,2.32,2.5,3.06,-1.9,-1.4,-1.9
2024-02-25 12:00:00+00:00,,,,3.51,3.24,3.03,-2.9,-2.5,-2.9
2024-02-25 13:00:00+00:00,,,,3.31,3.1,2.8,-3.9,-3.7,-3.8
2024-02-25 14:00:00+00:00,,,,2.66,2.65,2.72,-5.1,-5.0,-4.8
2024-02-25 15:00:00+00:00,,,,2.25,2.38,2.68,-6.0,-6.0,-5.6
2024-02-25 16:00:00+00:00,,,,2.15,2.15,2.38,-6.5,-6.5,-6.2
2024-02-25 17:00:00+00:00,,,,2.18,1.96,2.12,-6.9,-6.8,-6.6
2024-02-25 18:00:00+00:00,,,,2.22,1.82,2.0,-7.3,-7.2,-7.1
2024-02-25 19:00:00+00:00,,,,2.02,1.71,1.9,-8.0,-7.7,-7.6
2024-02-25 20:00:00+00:00,,,,1.77,1.6,1.8,-8.7,-8.2,-8.2
2024-02-25 21:00:00+00:00,,,,1.71,1.6,1.82,-9.4,-8.7,-8.7
2024-02-25 22:00:00+00:00,,,,1.9,1.71,1.92,-9.8,-9.3,-9.1
2024-02-25 23:00:00+00:00,,,,2.28,1.82,2.01,-10.1,-9.8,-9.4
2024-02-26 00:00:00+00:00,,,,2.38,1.84,2.1,-10.3,-10.2,-9.5
2024-02-26 01:00:00+00:00,,,,1.9,1.77,2.11,-10.7,-10.4,-9.7
2024-02-26 02:00:00+00:00,,,,1.17,1.52,2.02,-11.0,-10.4,-9.7
2024-02-26 03:00:00+00:00,,,,0.54,1.17,1.73,-10.5,-9.6,-9.0
2024-02-26 04:00:00+00:00,,,,0.45,0.5,1.12,-8.5,-7.6,-7.2
2024-02-26 05:00:00+00:00,,,,1.04,0.71,0.2,-5.6,-4.8,-4.6
2024-02-26 06:00:00+00:00,,,,1.62,1.41,0.45,-3.2,-2.4,-2.4
2024-02-26 07:00:00+00:00,,,,2.18,2.06,0.85,-1.3,-0.5,-0.7
2024-02-26 08:00:00+00:00,,,,2.75,2.4,1.08,0.3,1.0,0.7
2024-02-26 09:00:00+00:00,,,,2.43,2.15,0.81,0.9,1.6,1.3
2024-02-26 10:00:00+00:00,,,,0.58,0.67,0.81,0.2,0.9,0.5
2024-02-26 11:00:00+00:00,,,,2.2,2.12,2.73,-1.5,-0.7,-1.2
2024-02-26 12:00:00+00:00,,,,4.1,3.8,4.11,-3.0,-2.3,-2.8
2024-02-26 13:00:00+00:00,,,,4.52,4.13,4.2,-4.1,-3.6,-4.0
2024-02-26 14:00:00+00:00,,,,4.18,3.71,3.69,-5.1,-4.8,-5.1
2024-02-26 15:00:00+00:00,,,,3.74,3.38,3.32,-5.9,-5.8,-6.0
2024-02-26 16:00:00+00:00,,,,3.4,3.13,2.97,-6.4,-6.3,-6.4
2024-02-26 17:00:00+00:00,,,,2.94,2.73,2.53,-6.8,-6.6,-6.5
2024-02-26 18:00:00+00:00,,,,2.61,2.6,2.3,-7.3,-6.9,-6.8
2024-02-26 19:00:00+00:00,,,,2.5,2.6,2.2,-8.0,-7.4,-7.3
2024-02-26 20:00:00+00:00,,,,2.5,2.61,2.2,-8.8,-8.0,-8.0
2024-02-26 21:00:00+00:00,,,,2.4,2.71,2.31,-9.4,-8.6,-8.6
2024-02-26 22:00:00+00:00,,,,2.35,2.81,2.53,-10.0,-9.1,-9.1
2024-02-26 23:00:00+00:00,,,,2.37,2.82,2.79,-10.5,-9.6,-9.4
2024-02-27 00:00:00+00:00,,,,2.44,2.82,2.91,-10.8,-9.9,-9.7
2024-02-27 01:00:00+00:00,,,,2.28,2.62,2.79,-11.0,-10.2,-9.9
2024-02-27 02:00:00+00:00,,,,2.09,2.31,2.55,-10.9,-10.3,-10.1
2024-02-27 03:00:00+00:00,,,,2.11,2.21,2.43,-10.3,-9.8,-9.5
2024-02-27 04:00:00+00:00,,,,2.11,2.32,2.53,-8.8,-8.2,-7.8
2024-02-27 05:00:00+00:00,,,,2.14,2.53,2.73,-6.7,-6.1,-5.4
2024-02-27 06:00:00+00:00,,,,2.26,2.84,3.03,-4.8,-4.1,-3.3
2024-02-27 07:00:00+00:00,,,,2.55,3.14,3.42,-3.2,-2.5,-1.9
2024-02-27 08:00:00+00:00,,,,3.04,3.54,3.92,-1.7,-1.1,-0.8
2024-02-27 09:00:00+00:00,,,,3.24,3.72,4.21,-1.0,-0.4,-0.4
2024-02-27 10:00:00+00:00,,,,3.11,3.61,4.2,-1.5,-0.8,-0.9
2024-02-27 11:00:00+00:00,,,,2.7,3.21,3.9,-2.9,-1.9,-2.0
2024-02-27 12:00:00+00:00,,,,2.2,2.8,3.61,-4.2,-3.0,-3.1
2024-02-27 13:00:00+00:00,,,,1.5,2.21,3.22,-5.1,-4.0,-4.2
2024-02-27 14:00:00+00:00,,,,0.81,1.55,2.65,-5.9,-5.0,-5.2
2024-02-27 15:00:00+00:00,,,,0.6,1.03,2.18,-6.7,-5.9,-6.1
2024-02-27 16:00:00+00:00,,,,0.82,0.5,1.8,-7.5,-6.4,-6.5
2024-02-27 17:00:00+00:00,,,,1.14,0.0,1.52,-8.4,-6.7,-6.8
2024-02-27 18:00:00+00:00,,,,1.3,0.5,1.12,-9.0,-7.0,-7.1
2024-02-27 19:00:00+00:00,,,,1.49,0.76,0.54,-9.3,-7.7,-7.6
2024-02-27 20:00:00+00:00,,,,1.93,1.14,0.1,-9.4,-8.4,-8.1
2024-02-27 21:00:00+00:00,,,,2.79,1.65,0.72,-9.2,-8.7,-8.6
2024-02-27 22:00:00+00:00,,,,3.86,2.75,1.3,-8.6,-8.4,-8.9
2024-02-27 23:00:00+00:00,,,,5.22,4.12,1.77,-7.8,-7.6,-9.2
2024-02-28 00:00:00+00:00,,,,6.18,5.28,2.47,-7.0,-6.8,-8.9
2024-02-28 01:00:00+00:00,,,,6.62,5.99,3.38,-6.7,-6.4,-8.0
2024-02-28 02:00:00+00:00,,,,6.8,6.4,4.35,-6.4,-5.9,-6.5
2024-02-28 03:00:00+00:00,,,,6.98,6.84,5.28,-5.7,-5.1,-4.9
2024-02-28 04:00:00+00:00,,,,7.47,7.42,6.36,-4.1,-3.5,-3.1
2024-02-28 05:00:00+00:00,,,,8.01,8.06,7.3,-2.1,-1.6,-1.0
