time,wind_speed_100m,wind_direction_100m,temperature_2m,surface_pressure
2025-01-02 14:00:00+00:00,9.43,240,-10.1,950.0
2025-01-02 15:00:00+00:00,9.19,232,-10.1,950.2
2025-01-02 16:00:00+00:00,9.23,226,-10.2,950.1
2025-01-02 17:00:00+00:00,9.48,223,-10.5,950.0
2025-01-02 18:00:00+00:00,9.85,221,-10.3,949.9
2025-01-02 19:00:00+00:00,10.24,221,-10.3,950.2
2025-01-02 20:00:00+00:00,10.6,221,-10.2,949.7
2025-01-02 21:00:00+00:00,10.89,219,-10.4,949.2
2025-01-02 22:00:00+00:00,11.46,216,-9.6,949.8
2025-01-02 23:00:00+00:00,11.68,216,-9.6,949.3
2025-01-03 00:00:00+00:00,12.26,214,-9.8,948.4
2025-01-03 01:00:00+00:00,13.4,213,-9.9,947.3
2025-01-03 02:00:00+00:00,14.15,218,-8.6,947.0
2025-01-03 03:00:00+00:00,14.64,224,-8.4,946.7
2025-01-03 04:00:00+00:00,15.2,225,-8.2,946.5
2025-01-03 05:00:00+00:00,15.52,226,-6.5,946.4
2025-01-03 06:00:00+00:00,15.31,226,-6.6,946.5
2025-01-03 07:00:00+00:00,14.85,225,-6.6,946.4
2025-01-03 08:00:00+00:00,15.18,227,-5.7,946.4
2025-01-03 09:00:00+00:00,15.81,229,-5.6,946.8
2025-01-03 10:00:00+00:00,14.38,230,-4.8,947.9
2025-01-03 11:00:00+00:00,14.6,233,-4.7,948.1
2025-01-03 12:00:00+00:00,14.15,232,-4.6,948.3
2025-01-03 13:00:00+00:00,13.64,233,-4.5,948.5
2025-01-03 14:00:00+00:00,13.11,235,-3.9,949.0
2025-01-03 15:00:00+00:00,12.68,236,-3.7,949.1
2025-01-03 16:00:00+00:00,12.34,237,-3.6,949.2
2025-01-03 17:00:00+00:00,12.04,237,-3.3,949.7
2025-01-03 18:00:00+00:00,11.82,237,-3.2,950.1
2025-01-03 19:00:00+00:00,11.68,237,-3.1,950.5
2025-01-03 20:00:00+00:00,11.48,237,-3.4,950.6
2025-01-03 21:00:00+00:00,11.37,236,-3.4,950.8
2025-01-03 22:00:00+00:00,10.65,235,-4.0,951.2
2025-01-03 23:00:00+00:00,10.51,237,-4.2,951.3
2025-01-04 00:00:00+00:00,10.17,238,-4.2,951.2
2025-01-04 01:00:00+00:00,9.66,240,-4.3,951.5
2025-01-04 02:00:00+00:00,9.06,242,-5.0,951.4
2025-01-04 03:00:00+00:00,8.72,244,-5.2,952.1
2025-01-04 04:00:00+00:00,8.54,243,-5.2,952.3
2025-01-04 05:00:00+00:00,8.66,241,-5.0,952.8
2025-01-04 06:00:00+00:00,8.54,242,-4.9,953.2
2025-01-04 07:00:00+00:00,8.12,243,-5.0,953.0
2025-01-04 08:00:00+00:00,7.38,245,-5.1,952.7
2025-01-04 09:00:00+00:00,6.53,244,-5.1,952.2
2025-01-04 10:00:00+00:00,5.58,237,-6.5,951.9
2025-01-04 11:00:00+00:00,5.81,235,-6.7,951.6
2025-01-04 12:00:00+00:00,5.72,234,-6.7,951.8
2025-01-04 13:00:00+00:00,5.77,235,-6.9,951.8
2025-01-04 14:00:00+00:00,5.87,236,-7.8,951.6
2025-01-04 15:00:00+00:00,6.06,235,-7.9,951.7
2025-01-04 16:00:00+00:00,6.3,236,-7.8,952.0
2025-01-04 17:00:00+00:00,6.29,241,-8.0,952.0
2025-01-04 18:00:00+00:00,5.85,247,-8.1,952.5
2025-01-04 19:00:00+00:00,5.58,247,-8.0,952.4
2025-01-04 20:00:00+00:00,5.39,244,-8.3,952.4
2025-01-04 21:00:00+00:00,5.2,247,-8.5,952.5
2025-01-04 22:00:00+00:00,4.78,254,-8.9,952.3
2025-01-04 23:00:00+00:00,4.46,254,-8.9,952.3
2025-01-05 00:00:00+00:00,4.27,252,-9.0,952.2
2025-01-05 01:00:00+00:00,4.23,249,-9.2,952.6
2025-01-05 02:00:00+00:00,4.65,245,-9.6,952.7
2025-01-05 03:00:00+00:00,4.32,242,-9.5,953.0
2025-01-05 04:00:00+00:00,3.75,233,-9.5,953.2
2025-01-05 05:00:00+00:00,3.59,230,-8.9,953.0
2025-01-05 06:00:00+00:00,3.71,226,-8.6,953.1
2025-01-05 07:00:00+00:00,3.75,223,-8.6,952.9
2025-01-05 08:00:00+00:00,3.91,220,-8.0,952.6
2025-01-05 09:00:00+00:00,4.01,220,-7.9,952.4
2025-01-05 10:00:00+00:00,4.21,228,-9.3,952.6
2025-01-05 11:00:00+00:00,4.29,234,-9.7,952.1
2025-01-05 12:00:00+00:00,4.29,234,-10.1,952.1
2025-01-05 13:00:00+00:00,3.96,233,-10.3,952.2
2025-01-05 14:00:00+00:00,4.32,228,-11.0,952.2
2025-01-05 15:00:00+00:00,5.8,226,-11.0,952.4
2025-01-05 16:00:00+00:00,6.05,225,-11.3,952.5
2025-01-05 17:00:00+00:00,5.91,226,-11.6,952.0
2025-01-05 18:00:00+00:00,6.06,229,-11.9,951.8
2025-01-05 19:00:00+00:00,6.22,231,-12.0,951.7
2025-01-05 20:00:00+00:00,6.7,232,-12.2,951.6
2025-01-05 21:00:00+00:00,7.19,234,-12.0,952.0
2025-01-05 22:00:00+00:00,7.03,236,-12.2,952.3
2025-01-05 23:00:00+00:00,7.2,242,-12.2,951.9
2025-01-06 00:00:00+00:00,6.94,245,-12.3,951.8
2025-01-06 01:00:00+00:00,6.6,242,-11.8,951.9
2025-01-06 02:00:00+00:00,6.3,236,-11.7,952.1
2025-01-06 03:00:00+00:00,6.25,231,-11.9,952.5
2025-01-06 04:00:00+00:00,6.41,228,-11.7,953.0
2025-01-06 05:00:00+00:00,6.47,227,-10.1,953.7
2025-01-06 06:00:00+00:00,6.33,227,-9.7,954.0
2025-01-06 07:00:00+00:00,6.03,229,-9.3,954.3
2025-01-06 08:00:00+00:00,5.59,232,-8.2,954.2
2025-01-06 09:00:00+00:00,5.22,234,-8.2,954.3
2025-01-06 10:00:00+00:00,4.56,238,-7.5,955.0
2025-01-06 11:00:00+00:00,4.48,235,-7.6,955.4
2025-01-06 12:00:00+00:00,4.47,230,-7.6,955.3
2025-01-06 13:00:00+00:00,4.6,228,-7.7,955.6
2025-01-06 14:00:00+00:00,4.67,225,-7.4,955.9
2025-01-06 15:00:00+00:00,4.84,224,-7.5,956.0
2025-01-06 16:00:00+00:00,4.82,221,-7.6,955.9
2025-01-06 17:00:00+00:00,4.64,221,-7.2,955.9
2025-01-06 18:00:00+00:00,4.31,224,-7.2,955.9
2025-01-06 19:00:00+00:00,3.79,221,-7.1,955.7
2025-01-06 20:00:00+00:00,3.2,209,-6.9,955.6
2025-01-06 21:00:00+00:00,3.49,193,-6.7,955.4
2025-01-06 22:00:00+00:00,4.15,183,-6.6,955.4
2025-01-06 23:00:00+00:00,4.15,171,-6.5,955.0
2025-01-07 00:00:00+00:00,4.47,162,-6.3,954.4
2025-01-07 01:00:00+00:00,4.96,158,-6.6,954.0
2025-01-07 02:00:00+00:00,5.11,157,-6.1,953.8
2025-01-07 03:00:00+00:00,5.13,156,-6.1,953.6
2025-01-07 04:00:00+00:00,5.09,157,-5.8,953.2
2025-01-07 05:00:00+00:00,4.7,161,-4.5,952.8
2025-01-07 06:00:00+00:00,4.34,168,-4.2,952.4
2025-01-07 07:00:00+00:00,4.1,171,-4.0,951.5
2025-01-07 08:00:00+00:00,4.23,169,-3.2,950.8
2025-01-07 09:00:00+00:00,4.27,164,-3.0,950.2
2025-01-07 10:00:00+00:00,5.33,156,-3.9,949.4
2025-01-07 11:00:00+00:00,5.6,160,-3.9,949.0
2025-01-07 12:00:00+00:00,5.9,163,-3.9,948.5
2025-01-07 13:00:00+00:00,6.11,169,-3.8,947.9
2025-01-07 14:00:00+00:00,6.36,177,-3.7,947.8
2025-01-07 15:00:00+00:00,6.67,185,-3.7,947.2
2025-01-07 16:00:00+00:00,6.95,190,-3.6,947.3
2025-01-07 17:00:00+00:00,7.42,192,-3.4,947.1
2025-01-07 18:00:00+00:00,7.4,193,-3.3,947.4
2025-01-07 19:00:00+00:00,7.02,193,-3.2,947.2
2025-01-07 20:00:00+00:00,5.85,193,-3.7,947.2
2025-01-07 21:00:00+00:00,4.41,198,-4.3,947.0
2025-01-07 22:00:00+00:00,3.93,202,-5.4,947.3
2025-01-07 23:00:00+00:00,3.03,257,-5.5,947.4
2025-01-08 00:00:00+00:00,6.35,329,-5.3,948.7
2025-01-08 01:00:00+00:00,10.64,349,-6.1,950.1
2025-01-08 02:00:00+00:00,12.41,350,-8.5,951.9
2025-01-08 03:00:00+00:00,12.51,348,-9.1,954.0
2025-01-08 04:00:00+00:00,12.05,348,-9.6,955.9
2025-01-08 05:00:00+00:00,11.03,344,-12.1,956.8
2025-01-08 06:00:00+00:00,10.32,342,-12.4,958.5
2025-01-08 07:00:00+00:00,9.26,339,-12.8,959.9
2025-01-08 08:00:00+00:00,8.37,335,-14.0,960.9
2025-01-08 09:00:00+00:00,7.56,332,-14.4,962.0
2025-01-08 10:00:00+00:00,7.09,326,-16.6,963.4
2025-01-08 11:00:00+00:00,6.72,316,-17.4,964.6
2025-01-08 12:00:00+00:00,6.75,305,-18.2,965.1
2025-01-08 13:00:00+00:00,7.73,293,-18.2,966.3
2025-01-08 14:00:00+00:00,7.89,284,-19.0,967.1
2025-01-08 15:00:00+00:00,7.72,274,-18.9,967.3
2025-01-08 16:00:00+00:00,7.26,266,-19.2,967.7
2025-01-08 17:00:00+00:00,7.13,250,-18.1,967.8
2025-01-08 18:00:00+00:00,7.84,235,-17.2,967.8
2025-01-08 19:00:00+00:00,8.72,229,-16.5,968.4
2025-01-08 20:00:00+00:00,9.48,226,-14.8,969.2
2025-01-08 21:00:00+00:00,10.12,223,-14.6,969.2
2025-01-08 22:00:00+00:00,11.22,222,-12.8,969.3
2025-01-08 23:00:00+00:00,11.42,224,-12.5,969.0
2025-01-09 00:00:00+00:00,11.61,227,-12.0,968.8
2025-01-09 01:00:00+00:00,11.66,229,-11.9,968.8
2025-01-09 02:00:00+00:00,11.74,231,-10.4,968.8
2025-01-09 03:00:00+00:00,11.65,235,-10.5,969.1
2025-01-09 04:00:00+00:00,11.29,236,-10.7,968.9
2025-01-09 05:00:00+00:00,11.19,236,-9.6,969.1
2025-01-09 06:00:00+00:00,11.87,234,-9.5,968.8
2025-01-09 07:00:00+00:00,12.2,233,-9.3,968.5
2025-01-09 08:00:00+00:00,12.43,233,-8.4,968.1
2025-01-09 09:00:00+00:00,12.73,236,-8.4,967.8
2025-01-09 10:00:00+00:00,12.34,237,-8.3,968.2
2025-01-09 11:00:00+00:00,12.14,240,-8.1,967.9
2025-01-09 12:00:00+00:00,11.92,243,-7.9,968.1
2025-01-09 13:00:00+00:00,11.54,243,-7.8,968.2
2025-01-09 14:00:00+00:00,11.14,243,-7.7,968.1
2025-01-09 15:00:00+00:00,10.71,242,-7.7,968.3
2025-01-09 16:00:00+00:00,10.62,240,-7.8,968.0
2025-01-09 17:00:00+00:00,10.37,239,-7.6,968.0
2025-01-09 18:00:00+00:00,10.02,240,-7.6,968.1
2025-01-09 19:00:00+00:00,9.48,239,-7.5,967.8
2025-01-09 20:00:00+00:00,9.06,238,-7.0,967.7
2025-01-09 21:00:00+00:00,8.93,233,-6.7,967.2
2025-01-09 22:00:00+00:00,9.78,231,-7.3,967.6
2025-01-09 23:00:00+00:00,10.19,228,-7.7,966.9
2025-01-10 00:00:00+00:00,10.26,227,-7.9,966.6
2025-01-10 01:00:00+00:00,10.08,226,-7.8,966.4
2025-01-10 02:00:00+00:00,10.04,223,-7.6,966.0
2025-01-10 03:00:00+00:00,10.23,219,-7.7,965.8
2025-01-10 04:00:00+00:00,10.26,218,-7.8,965.9
2025-01-10 05:00:00+00:00,10.34,216,-6.6,966.1
2025-01-10 06:00:00+00:00,10.9,214,-6.4,965.5
2025-01-10 07:00:00+00:00,11.12,214,-6.1,964.9
2025-01-10 08:00:00+00:00,10.88,217,-5.1,964.5
2025-01-10 09:00:00+00:00,10.51,222,-5.0,963.8
2025-01-10 10:00:00+00:00,10.04,224,-6.2,963.6
2025-01-10 11:00:00+00:00,10.22,226,-6.4,963.0
2025-01-10 12:00:00+00:00,10.29,227,-6.7,962.4
2025-01-10 13:00:00+00:00,9.85,231,-6.8,962.3
2025-01-10 14:00:00+00:00,9.42,235,-7.7,962.1
2025-01-10 15:00:00+00:00,9.46,237,-7.5,961.8
2025-01-10 16:00:00+00:00,9.49,239,-7.3,961.7
2025-01-10 17:00:00+00:00,9.4,239,-7.3,961.2
2025-01-10 18:00:00+00:00,9.24,241,-7.1,961.2
2025-01-10 19:00:00+00:00,9.06,243,-7.2,960.8
2025-01-10 20:00:00+00:00,8.97,245,-8.4,960.5
2025-01-10 21:00:00+00:00,8.84,246,-9.0,960.0
2025-01-10 22:00:00+00:00,8.51,251,-10.5,959.9
2025-01-10 23:00:00+00:00,7.89,258,-10.3,959.9
2025-01-11 00:00:00+00:00,7.6,259,-10.5,959.9
2025-01-11 01:00:00+00:00,7.7,255,-9.9,959.9
2025-01-11 02:00:00+00:00,7.63,259,-10.7,960.1
2025-01-11 03:00:00+00:00,6.99,264,-10.7,960.4
2025-01-11 04:00:00+00:00,6.51,262,-11.5,960.3
2025-01-11 05:00:00+00:00,6.22,259,-9.0,960.9
2025-01-11 06:00:00+00:00,5.57,254,-7.9,961.5
2025-01-11 07:00:00+00:00,5.0,250,-7.2,961.4
2025-01-11 08:00:00+00:00,4.61,249,-5.9,961.4
2025-01-11 09:00:00+00:00,4.46,250,-5.8,961.3
2025-01-11 10:00:00+00:00,5.2,252,-8.0,960.8
2025-01-11 11:00:00+00:00,5.57,256,-9.3,960.4
2025-01-11 12:00:00+00:00,5.79,258,-10.7,960.0
2025-01-11 13:00:00+00:00,5.79,258,-11.4,959.8
2025-01-11 14:00:00+00:00,5.8,257,-13.1,959.2
2025-01-11 15:00:00+00:00,5.71,256,-13.4,959.1
2025-01-11 16:00:00+00:00,5.71,254,-13.5,958.7
2025-01-11 17:00:00+00:00,5.67,254,-13.8,958.8
2025-01-11 18:00:00+00:00,5.68,252,-13.5,958.8
2025-01-11 19:00:00+00:00,5.83,252,-13.8,958.4
2025-01-11 20:00:00+00:00,5.91,253,-13.4,958.5
2025-01-11 21:00:00+00:00,5.85,252,-14.0,958.1
2025-01-11 22:00:00+00:00,6.31,252,-14.2,957.9
2025-01-11 23:00:00+00:00,6.42,253,-13.9,957.8
2025-01-12 00:00:00+00:00,6.31,255,-14.5,957.4
2025-01-12 01:00:00+00:00,6.26,257,-14.2,957.5
2025-01-12 02:00:00+00:00,6.17,259,-14.9,957.3
2025-01-12 03:00:00+00:00,5.85,263,-14.7,957.7
2025-01-12 04:00:00+00:00,5.25,269,-13.9,958.0
2025-01-12 05:00:00+00:00,4.67,275,-10.6,959.1
2025-01-12 06:00:00+00:00,3.68,277,-8.7,959.7
2025-01-12 07:00:00+00:00,2.9,270,-7.1,959.9
2025-01-12 08:00:00+00:00,2.44,259,-4.3,960.4
2025-01-12 09:00:00+00:00,1.97,263,-3.5,960.4
2025-01-12 10:00:00+00:00,2.53,255,-4.8,960.1
2025-01-12 11:00:00+00:00,2.43,262,-5.2,959.9
2025-01-12 12:00:00+00:00,2.25,270,-5.7,960.0
2025-01-12 13:00:00+00:00,1.9,273,-6.7,959.9
2025-01-12 14:00:00+00:00,1.35,272,-8.4,959.4
2025-01-12 15:00:00+00:00,0.5,264,-8.5,959.2
2025-01-12 16:00:00+00:00,0.49,135,-9.6,959.0
2025-01-12 17:00:00+00:00,1.35,129,-11.6,958.4
2025-01-12 18:00:00+00:00,2.19,135,-12.3,958.6
2025-01-12 19:00:00+00:00,2.88,141,-12.5,958.3
2025-01-12 20:00:00+00:00,3.55,148,-13.4,958.1
2025-01-12 21:00:00+00:00,4.09,155,-13.5,957.7
2025-01-12 22:00:00+00:00,3.11,184,-12.6,957.5
2025-01-12 23:00:00+00:00,2.99,190,-12.0,957.9
2025-01-13 00:00:00+00:00,2.86,192,-11.2,957.7
2025-01-13 01:00:00+00:00,2.52,194,-11.6,957.5
2025-01-13 02:00:00+00:00,2.18,189,-12.8,956.9
2025-01-13 03:00:00+00:00,2.21,174,-14.4,956.6
2025-01-13 04:00:00+00:00,2.83,163,-13.0,957.1
2025-01-13 05:00:00+00:00,3.7,164,-9.2,957.9
2025-01-13 06:00:00+00:00,4.24,168,-7.3,958.5
2025-01-13 07:00:00+00:00,4.11,176,-5.6,958.5
2025-01-13 08:00:00+00:00,3.92,185,-2.9,959.0
2025-01-13 09:00:00+00:00,3.85,193,-3.0,958.6
2025-01-13 10:00:00+00:00,4.11,206,-5.3,958.1
2025-01-13 11:00:00+00:00,4.4,214,-6.2,957.8
2025-01-13 12:00:00+00:00,4.58,220,-8.3,957.2
2025-01-13 13:00:00+00:00,4.95,223,-9.7,956.8
2025-01-13 14:00:00+00:00,5.34,225,-11.4,956.2
2025-01-13 15:00:00+00:00,5.59,226,-11.6,956.0
2025-01-13 16:00:00+00:00,5.8,225,-11.6,955.9
2025-01-13 17:00:00+00:00,5.91,222,-12.3,955.4
2025-01-13 18:00:00+00:00,5.93,219,-12.3,955.2
2025-01-13 19:00:00+00:00,5.97,216,-12.0,954.9
2025-01-13 20:00:00+00:00,6.23,214,-11.6,954.8
2025-01-13 21:00:00+00:00,6.38,214,-11.4,954.4
2025-01-13 22:00:00+00:00,6.88,216,-12.6,954.7
2025-01-13 23:00:00+00:00,6.81,221,-12.6,954.3
2025-01-14 00:00:00+00:00,6.58,223,-12.7,954.0
2025-01-14 01:00:00+00:00,6.56,220,-12.4,953.7
2025-01-14 02:00:00+00:00,6.66,218,-12.1,953.9
2025-01-14 03:00:00+00:00,6.93,217,-11.6,953.7
2025-01-14 04:00:00+00:00,7.12,216,-10.8,954.2
2025-01-14 05:00:00+00:00,7.21,217,-6.8,955.4
2025-01-14 06:00:00+00:00,6.86,219,-4.6,955.8
2025-01-14 07:00:00+00:00,6.27,221,-3.6,955.9
2025-01-14 08:00:00+00:00,5.69,223,-1.1,956.0
2025-01-14 09:00:00+00:00,5.34,222,-0.7,955.6
2025-01-14 10:00:00+00:00,5.66,218,-3.2,955.4
2025-01-14 11:00:00+00:00,5.91,214,-4.5,955.0
2025-01-14 12:00:00+00:00,6.24,212,-5.8,954.2
2025-01-14 13:00:00+00:00,6.44,209,-6.7,954.1
2025-01-14 14:00:00+00:00,6.69,205,-8.7,953.0
2025-01-14 15:00:00+00:00,6.95,203,-9.1,952.6
2025-01-14 16:00:00+00:00,7.18,200,-9.1,952.1
2025-01-14 17:00:00+00:00,7.29,196,-8.9,951.5
2025-01-14 18:00:00+00:00,7.63,192,-8.5,951.3
2025-01-14 19:00:00+00:00,8.06,189,-8.5,951.0
2025-01-14 20:00:00+00:00,8.36,189,-8.5,950.5
2025-01-14 21:00:00+00:00,8.56,191,-8.6,950.3
2025-01-14 22:00:00+00:00,8.85,189,-9.8,950.2
2025-01-14 23:00:00+00:00,8.76,189,-10.1,949.7
2025-01-15 00:00:00+00:00,8.79,192,-10.2,948.9
2025-01-15 01:00:00+00:00,9.01,195,-10.5,948.8
2025-01-15 02:00:00+00:00,9.17,197,-11.6,948.3
2025-01-15 03:00:00+00:00,9.35,200,-11.7,948.0
2025-01-15 04:00:00+00:00,9.14,203,-11.5,948.1
2025-01-15 05:00:00+00:00,8.84,209,-9.2,948.5
2025-01-15 06:00:00+00:00,8.82,211,-8.4,948.2
2025-01-15 07:00:00+00:00,8.45,210,-7.9,947.5
2025-01-15 08:00:00+00:00,8.42,210,-6.7,946.9
2025-01-15 09:00:00+00:00,8.7,212,-6.6,946.0
2025-01-15 10:00:00+00:00,9.57,215,-8.3,945.5
2025-01-15 11:00:00+00:00,9.53,219,-8.7,945.4
2025-01-15 12:00:00+00:00,9.99,221,-9.3,944.8
2025-01-15 13:00:00+00:00,10.16,222,-9.5,944.8
2025-01-15 14:00:00+00:00,10.52,221,-10.2,944.4
2025-01-15 15:00:00+00:00,10.73,221,-10.3,944.2
2025-01-15 16:00:00+00:00,10.99,221,-10.2,943.7
2025-01-15 17:00:00+00:00,11.12,221,-9.8,943.5
2025-01-15 18:00:00+00:00,11.34,221,-9.7,943.4
2025-01-15 19:00:00+00:00,11.48,221,-9.5,943.1
2025-01-15 20:00:00+00:00,11.61,222,-8.7,943.0
2025-01-15 21:00:00+00:00,11.46,225,-8.0,942.7
2025-01-15 22:00:00+00:00,10.72,226,-7.1,942.7
2025-01-15 23:00:00+00:00,10.64,226,-7.2,942.6
2025-01-16 00:00:00+00:00,10.64,226,-7.3,942.0
2025-01-16 01:00:00+00:00,10.31,228,-7.7,942.1
2025-01-16 02:00:00+00:00,10.34,232,-7.9,942.4
2025-01-16 03:00:00+00:00,10.17,235,-8.0,942.8
2025-01-16 04:00:00+00:00,9.76,237,-8.1,943.1
2025-01-16 05:00:00+00:00,9.69,241,-7.8,943.4
2025-01-16 06:00:00+00:00,9.51,242,-7.9,943.3
2025-01-16 07:00:00+00:00,9.35,243,-7.9,943.5
2025-01-16 08:00:00+00:00,9.5,244,-7.8,943.4
2025-01-16 09:00:00+00:00,9.55,243,-8.1,943.3
2025-01-16 10:00:00+00:00,9.56,238,-8.4,944.2
2025-01-16 11:00:00+00:00,8.79,237,-8.7,944.0
2025-01-16 12:00:00+00:00,8.68,236,-8.8,944.3
2025-01-16 13:00:00+00:00,8.59,232,-9.0,944.2
2025-01-16 14:00:00+00:00,8.68,229,-9.1,944.3
2025-01-16 15:00:00+00:00,8.84,226,-8.9,944.3
2025-01-16 16:00:00+00:00,9.12,225,-8.7,944.2
2025-01-16 17:00:00+00:00,9.09,226,-8.2,944.2
2025-01-16 18:00:00+00:00,9.02,224,-8.1,944.2
2025-01-16 19:00:00+00:00,8.96,222,-8.1,944.0
2025-01-16 20:00:00+00:00,9.0,219,-7.8,944.1
2025-01-16 21:00:00+00:00,9.14,217,-7.7,943.5
2025-01-16 22:00:00+00:00,9.15,214,-8.1,943.5
2025-01-16 23:00:00+00:00,9.32,215,-8.2,943.1
2025-01-17 00:00:00+00:00,9.48,216,-8.2,942.6
2025-01-17 01:00:00+00:00,9.61,214,-8.5,942.4
2025-01-17 02:00:00+00:00,9.76,214,-8.0,942.0
2025-01-17 03:00:00+00:00,9.65,213,-8.1,942.0
2025-01-17 04:00:00+00:00,10.12,213,-8.0,941.9
2025-01-17 05:00:00+00:00,10.59,216,-7.0,941.8
2025-01-17 06:00:00+00:00,11.5,220,-6.9,941.7
2025-01-17 07:00:00+00:00,11.63,224,-7.0,941.2
2025-01-17 08:00:00+00:00,11.75,228,-6.6,940.6
2025-01-17 09:00:00+00:00,11.15,230,-6.4,940.4
2025-01-17 10:00:00+00:00,11.81,230,-6.9,940.7
2025-01-17 11:00:00+00:00,10.34,231,-6.8,941.0
2025-01-17 12:00:00+00:00,10.12,230,-6.9,941.3
2025-01-17 13:00:00+00:00,10.21,231,-6.7,941.8
2025-01-17 14:00:00+00:00,10.18,235,-7.0,941.9
2025-01-17 15:00:00+00:00,9.87,237,-6.8,942.3
2025-01-17 16:00:00+00:00,9.51,239,-6.7,942.7
2025-01-17 17:00:00+00:00,9.15,241,-7.5,942.8
2025-01-17 18:00:00+00:00,9.01,242,-7.6,943.3
2025-01-17 19:00:00+00:00,8.79,243,-7.7,943.6
2025-01-17 20:00:00+00:00,8.52,245,-8.1,944.1
2025-01-17 21:00:00+00:00,8.19,245,-8.0,944.1
2025-01-17 22:00:00+00:00,7.58,243,-8.5,944.4
2025-01-17 23:00:00+00:00,6.87,245,-8.6,944.7
2025-01-18 00:00:00+00:00,6.26,243,-8.5,944.6
2025-01-18 01:00:00+00:00,5.76,239,-8.4,944.9
2025-01-18 02:00:00+00:00,5.54,233,-8.8,944.6
2025-01-18 03:00:00+00:00,5.53,229,-8.8,945.0
2025-01-18 04:00:00+00:00,5.95,222,-8.7,944.8
2025-01-18 05:00:00+00:00,5.84,218,-7.6,945.2
2025-01-18 06:00:00+00:00,6.25,220,-7.2,945.2
2025-01-18 07:00:00+00:00,6.65,224,-6.9,944.9
2025-01-18 08:00:00+00:00,6.72,226,-5.7,944.7
2025-01-18 09:00:00+00:00,6.76,226,-5.8,944.5
2025-01-18 10:00:00+00:00,6.61,223,-6.4,944.5
2025-01-18 11:00:00+00:00,6.06,221,-6.3,944.2
2025-01-18 12:00:00+00:00,5.69,219,-6.4,944.4
2025-01-18 13:00:00+00:00,6.13,218,-6.6,944.2
2025-01-18 14:00:00+00:00,6.68,225,-6.6,944.1
2025-01-18 15:00:00+00:00,7.48,238,-6.6,944.5
2025-01-18 16:00:00+00:00,8.03,244,-7.2,944.8
2025-01-18 17:00:00+00:00,8.16,243,-7.8,944.9
2025-01-18 18:00:00+00:00,7.99,241,-8.2,945.2
2025-01-18 19:00:00+00:00,7.73,239,-8.5,945.1
2025-01-18 20:00:00+00:00,7.67,236,-8.2,945.3
2025-01-18 21:00:00+00:00,7.79,233,-8.1,945.1
2025-01-18 22:00:00+00:00,7.98,234,-8.3,945.3
2025-01-18 23:00:00+00:00,7.71,236,-8.6,945.1
2025-01-19 00:00:00+00:00,7.3,235,-8.8,945.1
2025-01-19 01:00:00+00:00,6.97,231,-8.6,944.9
2025-01-19 02:00:00+00:00,6.8,229,-8.2,945.4
