time,wind_speed_100m,wind_direction_100m,temperature_2m,surface_pressure
2025-01-04 01:00:00+00:00,0.87,211,-2.6,980.9
2025-01-04 02:00:00+00:00,0.73,196,-3.9,980.9
2025-01-04 03:00:00+00:00,0.62,166,-4.5,980.9
2025-01-04 04:00:00+00:00,0.56,153,-5.0,980.9
2025-01-04 05:00:00+00:00,0.57,135,-3.1,981.2
2025-01-04 06:00:00+00:00,0.74,132,-3.5,981.0
2025-01-04 07:00:00+00:00,0.78,135,-3.2,980.6
2025-01-04 08:00:00+00:00,0.79,125,-2.6,980.3
2025-01-04 09:00:00+00:00,0.98,105,-2.8,980.0
2025-01-04 10:00:00+00:00,1.49,140,-6.3,979.7
2025-01-04 11:00:00+00:00,1.35,149,-5.6,979.2
2025-01-04 12:00:00+00:00,1.34,135,-5.5,979.2
2025-01-04 13:00:00+00:00,1.12,122,-5.3,979.0
2025-01-04 14:00:00+00:00,1.07,118,-6.9,978.5
2025-01-04 15:00:00+00:00,1.07,127,-6.6,978.6
2025-01-04 16:00:00+00:00,1.08,112,-6.8,978.2
2025-01-04 17:00:00+00:00,1.45,88,-7.9,977.9
2025-01-04 18:00:00+00:00,1.53,79,-7.9,978.1
2025-01-04 19:00:00+00:00,1.44,76,-8.1,977.7
2025-01-04 20:00:00+00:00,1.15,72,-9.8,977.3
2025-01-04 21:00:00+00:00,0.98,75,-10.2,977.0
2025-01-04 22:00:00+00:00,0.7,94,-10.5,977.4
2025-01-04 23:00:00+00:00,0.99,139,-11.1,977.2
2025-01-05 00:00:00+00:00,0.71,172,-11.7,977.4
2025-01-05 01:00:00+00:00,0.51,209,-11.9,977.1
2025-01-05 02:00:00+00:00,0.6,175,-11.8,977.4
2025-01-05 03:00:00+00:00,0.83,155,-11.6,977.9
2025-01-05 04:00:00+00:00,0.98,156,-11.9,978.1
2025-01-05 05:00:00+00:00,1.23,168,-9.4,978.4
2025-01-05 06:00:00+00:00,1.35,178,-9.6,978.1
2025-01-05 07:00:00+00:00,1.61,185,-9.1,977.9
2025-01-05 08:00:00+00:00,1.71,187,-8.6,977.6
2025-01-05 09:00:00+00:00,1.65,182,-8.9,977.6
2025-01-05 10:00:00+00:00,2.21,167,-11.2,978.3
2025-01-05 11:00:00+00:00,2.4,163,-11.1,978.5
2025-01-05 12:00:00+00:00,2.55,177,-10.8,978.4
2025-01-05 13:00:00+00:00,2.4,178,-10.0,979.1
2025-01-05 14:00:00+00:00,2.36,174,-10.8,979.2
2025-01-05 15:00:00+00:00,1.79,157,-11.1,979.2
2025-01-05 16:00:00+00:00,1.64,142,-10.6,979.4
2025-01-05 17:00:00+00:00,1.45,139,-10.9,979.4
2025-01-05 18:00:00+00:00,1.39,154,-10.7,979.5
2025-01-05 19:00:00+00:00,1.39,165,-10.8,979.2
2025-01-05 20:00:00+00:00,1.31,162,-11.1,979.2
2025-01-05 21:00:00+00:00,1.23,153,-10.7,979.3
2025-01-05 22:00:00+00:00,1.7,156,-12.7,980.5
2025-01-05 23:00:00+00:00,1.95,167,-13.4,980.1
2025-01-06 00:00:00+00:00,2.09,191,-13.5,980.0
2025-01-06 01:00:00+00:00,2.07,187,-13.6,980.1
2025-01-06 02:00:00+00:00,1.62,171,-13.4,980.5
2025-01-06 03:00:00+00:00,1.72,163,-14.5,980.7
2025-01-06 04:00:00+00:00,1.7,166,-17.0,980.6
2025-01-06 05:00:00+00:00,1.71,185,-14.4,980.8
2025-01-06 06:00:00+00:00,1.98,196,-13.4,981.1
2025-01-06 07:00:00+00:00,2.0,202,-13.8,980.8
2025-01-06 08:00:00+00:00,1.93,197,-12.4,980.8
2025-01-06 09:00:00+00:00,1.96,195,-12.5,981.0
2025-01-06 10:00:00+00:00,1.96,186,-14.0,982.0
2025-01-06 11:00:00+00:00,1.75,178,-13.8,982.1
2025-01-06 12:00:00+00:00,1.81,175,-13.6,982.3
2025-01-06 13:00:00+00:00,1.66,159,-13.2,982.1
2025-01-06 14:00:00+00:00,1.6,182,-14.8,982.2
2025-01-06 15:00:00+00:00,1.74,219,-13.9,982.3
2025-01-06 16:00:00+00:00,1.41,207,-12.6,982.2
2025-01-06 17:00:00+00:00,1.58,169,-12.8,982.0
2025-01-06 18:00:00+00:00,2.07,160,-12.9,982.3
2025-01-06 19:00:00+00:00,1.92,155,-12.4,982.4
2025-01-06 20:00:00+00:00,1.43,155,-12.4,982.7
2025-01-06 21:00:00+00:00,1.25,151,-11.8,982.7
2025-01-06 22:00:00+00:00,1.5,150,-13.3,983.1
2025-01-06 23:00:00+00:00,1.43,155,-13.1,983.3
2025-01-07 00:00:00+00:00,1.21,173,-13.9,982.4
2025-01-07 01:00:00+00:00,1.36,172,-14.0,982.4
2025-01-07 02:00:00+00:00,1.19,158,-13.8,982.3
2025-01-07 03:00:00+00:00,1.57,149,-14.0,982.3
2025-01-07 04:00:00+00:00,1.67,141,-14.4,982.0
2025-01-07 05:00:00+00:00,1.51,146,-12.9,982.0
2025-01-07 06:00:00+00:00,1.52,157,-13.3,981.2
2025-01-07 07:00:00+00:00,1.33,167,-12.4,980.7
2025-01-07 08:00:00+00:00,1.25,175,-11.2,980.1
2025-01-07 09:00:00+00:00,1.35,182,-11.5,979.6
2025-01-07 10:00:00+00:00,1.52,189,-13.2,979.4
2025-01-07 11:00:00+00:00,1.45,180,-13.1,978.9
2025-01-07 12:00:00+00:00,1.36,174,-12.8,978.9
2025-01-07 13:00:00+00:00,1.43,168,-12.5,978.3
2025-01-07 14:00:00+00:00,1.7,178,-12.8,978.2
2025-01-07 15:00:00+00:00,1.75,182,-12.8,978.2
2025-01-07 16:00:00+00:00,1.67,171,-12.9,977.9
2025-01-07 17:00:00+00:00,1.86,149,-13.1,977.6
2025-01-07 18:00:00+00:00,1.65,145,-12.9,977.6
2025-01-07 19:00:00+00:00,1.32,155,-12.7,977.4
2025-01-07 20:00:00+00:00,0.95,180,-12.0,977.7
2025-01-07 21:00:00+00:00,0.86,190,-11.9,977.8
2025-01-07 22:00:00+00:00,1.68,190,-10.8,978.8
2025-01-07 23:00:00+00:00,1.6,182,-11.3,978.1
2025-01-08 00:00:00+00:00,1.56,174,-11.7,978.9
2025-01-08 01:00:00+00:00,1.45,180,-11.6,979.4
2025-01-08 02:00:00+00:00,1.46,172,-10.9,980.1
2025-01-08 03:00:00+00:00,1.64,160,-11.6,980.5
2025-01-08 04:00:00+00:00,1.72,154,-11.9,980.9
2025-01-08 05:00:00+00:00,1.83,169,-10.1,981.8
2025-01-08 06:00:00+00:00,1.89,168,-10.2,982.2
2025-01-08 07:00:00+00:00,2.06,166,-10.3,982.5
2025-01-08 08:00:00+00:00,2.22,166,-9.2,983.2
2025-01-08 09:00:00+00:00,2.39,164,-9.2,983.6
2025-01-08 10:00:00+00:00,2.55,164,-10.0,985.0
2025-01-08 11:00:00+00:00,2.17,165,-9.8,985.5
2025-01-08 12:00:00+00:00,2.1,162,-10.3,986.1
2025-01-08 13:00:00+00:00,2.07,172,-9.8,986.9
2025-01-08 14:00:00+00:00,2.4,184,-9.5,987.4
2025-01-08 15:00:00+00:00,2.55,183,-9.1,988.1
2025-01-08 16:00:00+00:00,2.46,174,-8.7,988.4
2025-01-08 17:00:00+00:00,2.36,167,-8.9,988.4
2025-01-08 18:00:00+00:00,2.29,169,-8.5,989.0
2025-01-08 19:00:00+00:00,2.4,182,-8.3,989.6
2025-01-08 20:00:00+00:00,2.44,195,-9.0,990.1
2025-01-08 21:00:00+00:00,2.35,209,-8.8,990.6
2025-01-08 22:00:00+00:00,2.48,230,-10.6,991.5
2025-01-08 23:00:00+00:00,2.71,258,-10.2,991.7
2025-01-09 00:00:00+00:00,3.27,277,-9.5,992.6
2025-01-09 01:00:00+00:00,3.43,283,-9.4,993.7
2025-01-09 02:00:00+00:00,3.24,287,-10.7,994.0
2025-01-09 03:00:00+00:00,2.96,286,-11.0,994.9
2025-01-09 04:00:00+00:00,3.07,289,-11.3,995.6
2025-01-09 05:00:00+00:00,2.59,280,-10.2,996.1
2025-01-09 06:00:00+00:00,1.85,267,-9.6,996.2
2025-01-09 07:00:00+00:00,1.44,256,-10.5,995.7
2025-01-09 08:00:00+00:00,1.28,231,-9.4,995.9
2025-01-09 09:00:00+00:00,1.6,212,-9.4,995.9
2025-01-09 10:00:00+00:00,2.2,201,-12.1,996.5
2025-01-09 11:00:00+00:00,2.43,189,-12.3,996.6
2025-01-09 12:00:00+00:00,2.66,184,-12.5,996.6
2025-01-09 13:00:00+00:00,2.6,181,-12.7,997.2
2025-01-09 14:00:00+00:00,2.75,179,-12.4,996.9
2025-01-09 15:00:00+00:00,2.65,182,-12.1,997.4
2025-01-09 16:00:00+00:00,2.85,181,-12.1,997.1
2025-01-09 17:00:00+00:00,2.85,181,-11.9,997.3
2025-01-09 18:00:00+00:00,2.75,181,-12.2,997.0
2025-01-09 19:00:00+00:00,2.7,179,-12.2,997.0
2025-01-09 20:00:00+00:00,2.55,177,-11.8,997.0
2025-01-09 21:00:00+00:00,2.54,170,-11.7,996.8
2025-01-09 22:00:00+00:00,2.25,177,-11.6,997.1
2025-01-09 23:00:00+00:00,2.17,161,-11.6,996.6
2025-01-10 00:00:00+00:00,2.08,153,-11.7,996.9
2025-01-10 01:00:00+00:00,2.04,152,-12.0,996.6
2025-01-10 02:00:00+00:00,1.79,153,-11.8,996.5
2025-01-10 03:00:00+00:00,1.63,140,-11.8,996.6
2025-01-10 04:00:00+00:00,1.59,136,-11.9,996.5
2025-01-10 05:00:00+00:00,1.59,136,-9.2,996.7
2025-01-10 06:00:00+00:00,1.42,129,-9.2,996.4
2025-01-10 07:00:00+00:00,1.43,115,-9.3,995.8
2025-01-10 08:00:00+00:00,1.68,107,-8.4,995.3
2025-01-10 09:00:00+00:00,1.95,103,-8.8,994.8
2025-01-10 10:00:00+00:00,1.72,116,-11.1,994.8
2025-01-10 11:00:00+00:00,1.69,109,-11.0,993.8
2025-01-10 12:00:00+00:00,1.79,113,-9.7,993.5
2025-01-10 13:00:00+00:00,1.68,117,-8.7,993.2
2025-01-10 14:00:00+00:00,1.67,139,-9.5,992.4
2025-01-10 15:00:00+00:00,1.83,145,-9.7,991.8
2025-01-10 16:00:00+00:00,1.74,141,-9.4,990.8
2025-01-10 17:00:00+00:00,1.7,130,-9.1,990.2
2025-01-10 18:00:00+00:00,1.56,130,-9.1,989.8
2025-01-10 19:00:00+00:00,1.63,130,-9.5,989.2
2025-01-10 20:00:00+00:00,1.7,130,-9.3,988.6
2025-01-10 21:00:00+00:00,1.8,134,-10.0,987.9
2025-01-10 22:00:00+00:00,1.62,146,-10.3,987.4
2025-01-10 23:00:00+00:00,2.26,152,-10.0,987.0
2025-01-11 00:00:00+00:00,2.26,155,-9.9,986.9
2025-01-11 01:00:00+00:00,2.21,147,-10.0,986.8
2025-01-11 02:00:00+00:00,2.18,143,-9.5,986.8
2025-01-11 03:00:00+00:00,2.33,145,-9.5,987.1
2025-01-11 04:00:00+00:00,2.2,150,-9.3,986.8
2025-01-11 05:00:00+00:00,2.01,153,-7.6,987.5
2025-01-11 06:00:00+00:00,2.14,159,-7.4,987.1
2025-01-11 07:00:00+00:00,1.63,157,-7.0,986.6
2025-01-11 08:00:00+00:00,1.63,153,-6.4,986.3
2025-01-11 09:00:00+00:00,1.92,152,-6.2,986.1
2025-01-11 10:00:00+00:00,1.82,159,-10.1,985.8
2025-01-11 11:00:00+00:00,1.86,156,-10.0,986.1
2025-01-11 12:00:00+00:00,1.77,155,-9.4,986.1
2025-01-11 13:00:00+00:00,1.52,157,-8.7,986.3
2025-01-11 14:00:00+00:00,1.46,158,-10.6,985.8
2025-01-11 15:00:00+00:00,1.6,160,-10.6,985.9
2025-01-11 16:00:00+00:00,1.47,162,-10.9,985.3
2025-01-11 17:00:00+00:00,1.14,151,-12.0,985.2
2025-01-11 18:00:00+00:00,1.28,149,-11.7,985.3
2025-01-11 19:00:00+00:00,1.37,156,-11.9,985.0
2025-01-11 20:00:00+00:00,1.25,164,-13.2,984.6
2025-01-11 21:00:00+00:00,1.15,162,-13.3,984.2
2025-01-11 22:00:00+00:00,1.07,169,-12.8,983.7
2025-01-11 23:00:00+00:00,1.3,157,-13.3,984.2
2025-01-12 00:00:00+00:00,2.07,165,-13.8,983.6
2025-01-12 01:00:00+00:00,2.27,172,-13.9,983.7
2025-01-12 02:00:00+00:00,2.15,180,-13.0,983.6
2025-01-12 03:00:00+00:00,1.85,183,-12.6,984.2
2025-01-12 04:00:00+00:00,1.62,189,-13.5,983.7
2025-01-12 05:00:00+00:00,1.41,197,-10.5,984.3
2025-01-12 06:00:00+00:00,1.58,198,-10.7,984.0
2025-01-12 07:00:00+00:00,1.62,202,-10.3,983.6
2025-01-12 08:00:00+00:00,1.39,210,-9.0,983.9
2025-01-12 09:00:00+00:00,1.22,215,-9.2,983.4
2025-01-12 10:00:00+00:00,1.41,207,-10.9,983.8
2025-01-12 11:00:00+00:00,1.41,203,-11.6,983.6
2025-01-12 12:00:00+00:00,1.66,201,-11.3,983.7
2025-01-12 13:00:00+00:00,1.41,207,-10.9,983.5
2025-01-12 14:00:00+00:00,1.27,206,-12.0,983.2
2025-01-12 15:00:00+00:00,1.08,214,-12.5,983.0
2025-01-12 16:00:00+00:00,1.03,227,-12.7,982.9
2025-01-12 17:00:00+00:00,0.87,246,-15.0,983.1
2025-01-12 18:00:00+00:00,1.0,264,-14.9,982.9
2025-01-12 19:00:00+00:00,0.92,283,-15.2,982.9
2025-01-12 20:00:00+00:00,0.84,287,-16.0,982.5
2025-01-12 21:00:00+00:00,0.83,295,-16.5,982.5
2025-01-12 22:00:00+00:00,0.76,293,-17.5,983.2
2025-01-12 23:00:00+00:00,0.14,315,-17.4,983.3
2025-01-13 00:00:00+00:00,0.27,338,-17.4,983.3
2025-01-13 01:00:00+00:00,0.38,337,-17.1,983.7
2025-01-13 02:00:00+00:00,0.43,324,-18.2,983.6
2025-01-13 03:00:00+00:00,0.32,309,-18.6,984.2
2025-01-13 04:00:00+00:00,0.3,279,-19.0,984.4
2025-01-13 05:00:00+00:00,0.11,333,-15.2,985.2
2025-01-13 06:00:00+00:00,0.11,153,-14.6,985.1
2025-01-13 07:00:00+00:00,0.32,129,-13.9,985.0
2025-01-13 08:00:00+00:00,0.58,149,-12.1,985.2
2025-01-13 09:00:00+00:00,0.76,148,-12.5,985.3
2025-01-13 10:00:00+00:00,1.17,130,-15.6,985.7
2025-01-13 11:00:00+00:00,1.63,133,-15.2,986.2
2025-01-13 12:00:00+00:00,1.77,158,-15.6,986.1
2025-01-13 13:00:00+00:00,1.66,175,-16.1,986.3
2025-01-13 14:00:00+00:00,2.2,180,-18.2,986.2
2025-01-13 15:00:00+00:00,2.7,179,-19.2,986.5
2025-01-13 16:00:00+00:00,2.76,176,-19.2,986.8
2025-01-13 17:00:00+00:00,2.72,174,-18.2,987.6
2025-01-13 18:00:00+00:00,2.41,174,-17.3,987.9
2025-01-13 19:00:00+00:00,1.92,165,-16.3,988.3
2025-01-13 20:00:00+00:00,1.66,147,-17.2,988.2
2025-01-13 21:00:00+00:00,1.7,133,-17.2,988.0
2025-01-13 22:00:00+00:00,1.73,123,-16.9,988.8
2025-01-13 23:00:00+00:00,1.94,108,-17.3,988.3
2025-01-14 00:00:00+00:00,1.69,102,-18.3,987.9
2025-01-14 01:00:00+00:00,1.39,116,-18.6,987.2
2025-01-14 02:00:00+00:00,1.13,139,-18.7,987.3
2025-01-14 03:00:00+00:00,1.23,153,-20.2,986.8
2025-01-14 04:00:00+00:00,1.53,161,-22.3,986.4
2025-01-14 05:00:00+00:00,1.49,160,-19.1,987.2
2025-01-14 06:00:00+00:00,1.25,157,-18.3,986.9
2025-01-14 07:00:00+00:00,1.18,144,-17.1,986.3
2025-01-14 08:00:00+00:00,1.14,151,-14.8,986.2
2025-01-14 09:00:00+00:00,1.06,161,-15.9,985.6
2025-01-14 10:00:00+00:00,1.55,178,-18.2,985.7
2025-01-14 11:00:00+00:00,1.26,187,-19.2,984.5
2025-01-14 12:00:00+00:00,1.26,173,-19.4,984.5
2025-01-14 13:00:00+00:00,1.32,171,-20.1,984.1
2025-01-14 14:00:00+00:00,1.5,180,-20.3,983.8
2025-01-14 15:00:00+00:00,1.4,176,-19.7,983.5
2025-01-14 16:00:00+00:00,1.26,162,-19.5,983.2
2025-01-14 17:00:00+00:00,1.14,151,-20.2,982.8
2025-01-14 18:00:00+00:00,1.12,148,-20.6,982.6
2025-01-14 19:00:00+00:00,1.01,153,-21.1,981.8
2025-01-14 20:00:00+00:00,0.97,159,-22.0,981.2
2025-01-14 21:00:00+00:00,0.97,168,-21.9,980.6
2025-01-14 22:00:00+00:00,1.36,144,-22.8,981.6
2025-01-14 23:00:00+00:00,0.86,144,-22.8,980.2
2025-01-15 00:00:00+00:00,1.07,152,-22.3,980.3
2025-01-15 01:00:00+00:00,1.39,165,-22.3,979.8
2025-01-15 02:00:00+00:00,1.31,162,-22.4,979.8
2025-01-15 03:00:00+00:00,1.25,157,-23.0,979.3
2025-01-15 04:00:00+00:00,1.25,157,-24.0,978.9
2025-01-15 05:00:00+00:00,1.27,169,-22.1,979.2
2025-01-15 06:00:00+00:00,1.46,186,-20.7,978.9
2025-01-15 07:00:00+00:00,1.32,189,-20.3,978.3
2025-01-15 08:00:00+00:00,1.35,184,-17.5,977.9
2025-01-15 09:00:00+00:00,1.4,182,-17.8,977.7
2025-01-15 10:00:00+00:00,2.01,176,-20.1,978.2
2025-01-15 11:00:00+00:00,1.47,170,-21.1,977.4
2025-01-15 12:00:00+00:00,1.21,173,-21.0,976.8
2025-01-15 13:00:00+00:00,1.16,173,-20.7,976.7
2025-01-15 14:00:00+00:00,1.26,173,-20.4,976.6
2025-01-15 15:00:00+00:00,1.06,172,-21.0,976.1
2025-01-15 16:00:00+00:00,1.06,172,-20.9,975.9
2025-01-15 17:00:00+00:00,1.1,175,-21.8,975.8
2025-01-15 18:00:00+00:00,1.2,180,-22.1,975.6
2025-01-15 19:00:00+00:00,1.25,182,-21.9,975.6
2025-01-15 20:00:00+00:00,1.36,174,-21.7,975.4
2025-01-15 21:00:00+00:00,1.5,165,-21.2,975.5
2025-01-15 22:00:00+00:00,1.82,159,-20.0,976.8
2025-01-15 23:00:00+00:00,1.71,142,-20.7,976.4
2025-01-16 00:00:00+00:00,1.4,145,-21.7,976.5
2025-01-16 01:00:00+00:00,1.38,161,-21.6,976.4
2025-01-16 02:00:00+00:00,1.27,132,-21.7,976.2
2025-01-16 03:00:00+00:00,1.28,129,-22.0,976.1
2025-01-16 04:00:00+00:00,1.24,133,-22.8,975.7
2025-01-16 05:00:00+00:00,0.92,135,-18.5,976.1
2025-01-16 06:00:00+00:00,0.82,142,-17.6,975.6
2025-01-16 07:00:00+00:00,0.96,137,-16.7,975.0
2025-01-16 08:00:00+00:00,1.03,129,-14.8,974.6
2025-01-16 09:00:00+00:00,1.21,128,-15.1,974.3
2025-01-16 10:00:00+00:00,1.96,165,-15.7,975.0
2025-01-16 11:00:00+00:00,1.5,165,-15.5,973.7
2025-01-16 12:00:00+00:00,1.7,183,-15.6,974.1
2025-01-16 13:00:00+00:00,1.71,185,-14.6,974.1
2025-01-16 14:00:00+00:00,1.33,193,-12.9,974.5
2025-01-16 15:00:00+00:00,1.46,196,-12.9,974.8
2025-01-16 16:00:00+00:00,1.72,188,-12.4,975.0
2025-01-16 17:00:00+00:00,1.4,178,-12.6,975.2
2025-01-16 18:00:00+00:00,1.35,158,-12.7,975.6
2025-01-16 19:00:00+00:00,1.42,148,-12.6,975.5
2025-01-16 20:00:00+00:00,1.33,146,-12.5,975.3
2025-01-16 21:00:00+00:00,1.22,145,-12.5,975.2
2025-01-16 22:00:00+00:00,1.3,148,-11.8,975.5
2025-01-16 23:00:00+00:00,1.39,142,-11.8,975.4
2025-01-17 00:00:00+00:00,1.68,150,-11.5,975.5
2025-01-17 01:00:00+00:00,1.79,157,-11.3,975.5
2025-01-17 02:00:00+00:00,1.58,145,-10.6,975.8
2025-01-17 03:00:00+00:00,1.55,147,-10.6,976.0
2025-01-17 04:00:00+00:00,1.61,154,-10.5,976.3
2025-01-17 05:00:00+00:00,1.79,157,-8.6,976.5
2025-01-17 06:00:00+00:00,1.74,153,-8.3,976.6
2025-01-17 07:00:00+00:00,1.47,145,-8.3,975.8
2025-01-17 08:00:00+00:00,1.22,125,-7.4,975.4
2025-01-17 09:00:00+00:00,1.15,108,-7.3,975.0
2025-01-17 10:00:00+00:00,1.31,97,-8.1,975.0
2025-01-17 11:00:00+00:00,1.05,95,-8.2,974.3
2025-01-17 12:00:00+00:00,1.12,111,-8.1,974.2
2025-01-17 13:00:00+00:00,1.24,140,-8.2,973.8
2025-01-17 14:00:00+00:00,1.4,145,-8.1,973.6
2025-01-17 15:00:00+00:00,1.48,152,-8.2,973.0
2025-01-17 16:00:00+00:00,1.57,163,-8.5,972.6
2025-01-17 17:00:00+00:00,1.93,163,-8.2,972.2
2025-01-17 18:00:00+00:00,1.46,174,-7.9,972.2
2025-01-17 19:00:00+00:00,1.2,182,-7.7,972.0
2025-01-17 20:00:00+00:00,1.4,176,-7.2,971.9
2025-01-17 21:00:00+00:00,1.62,171,-6.7,971.7
2025-01-17 22:00:00+00:00,1.63,157,-6.5,972.2
2025-01-17 23:00:00+00:00,1.52,171,-6.2,971.5
2025-01-18 00:00:00+00:00,1.21,204,-6.5,971.0
2025-01-18 01:00:00+00:00,1.54,234,-5.8,971.3
2025-01-18 02:00:00+00:00,1.38,257,-5.7,971.5
2025-01-18 03:00:00+00:00,1.59,246,-5.6,972.0
2025-01-18 04:00:00+00:00,2.21,213,-5.9,971.9
2025-01-18 05:00:00+00:00,2.63,189,-4.6,972.4
2025-01-18 06:00:00+00:00,2.76,175,-4.1,972.2
2025-01-18 07:00:00+00:00,2.6,169,-4.0,971.9
2025-01-18 08:00:00+00:00,2.18,171,-4.4,971.6
2025-01-18 09:00:00+00:00,1.7,183,-4.3,971.7
2025-01-18 10:00:00+00:00,1.75,182,-4.6,972.0
2025-01-18 11:00:00+00:00,1.7,182,-4.6,972.0
2025-01-18 12:00:00+00:00,1.9,194,-4.3,972.0
2025-01-18 13:00:00+00:00,2.34,200,-4.2,972.1
2025-01-18 14:00:00+00:00,2.24,204,-4.6,971.7
2025-01-18 15:00:00+00:00,2.24,204,-4.7,972.0
2025-01-18 16:00:00+00:00,2.58,202,-4.8,971.8
2025-01-18 17:00:00+00:00,2.64,205,-5.0,972.0
2025-01-18 18:00:00+00:00,2.64,209,-4.9,971.9
2025-01-18 19:00:00+00:00,2.44,211,-4.9,972.2
2025-01-18 20:00:00+00:00,2.28,209,-5.1,972.0
2025-01-18 21:00:00+00:00,2.3,207,-5.0,972.0
2025-01-18 22:00:00+00:00,2.02,213,-4.5,972.2
2025-01-18 23:00:00+00:00,1.61,206,-4.6,972.4
2025-01-19 00:00:00+00:00,1.72,197,-4.4,972.4
2025-01-19 01:00:00+00:00,2.07,195,-4.2,972.5
2025-01-19 02:00:00+00:00,1.95,193,-3.8,973.0
