date,n,mae,bias,coverage_pct,below_p10_pct,above_p90_pct,mean_width,mean_actual,absolute_error_sum,p90_absolute_error,rmse,row_share_pct,error_share_pct
2025-12-11,88,0.11305570888149753,0.1051305313672585,54.54545454545454,38.63636363636363,6.8181818181818175,0.2527712042191973,0.6787878787878788,9.948902381571783,0.3616647939670067,0.1979533088712536,1.495581237253569,0.990881906013249
2025-12-12,88,0.05614259612563913,-0.05014130307646549,79.54545454545455,12.5,7.954545454545454,0.12320609089862372,0.9838181818181817,4.940548459056243,0.11570596368769018,0.0706098835848809,1.495581237253569,0.4920643389695269
2025-12-13,96,0.2318743879160171,-0.12398202344071392,77.08333333333334,1.0416666666666665,21.875,0.5857710003013444,0.4709027777777777,22.259941239937643,0.5750068886627345,0.3072500512748311,1.6315431679129844,2.2170257740620887
2025-12-14,96,0.2223959067551067,-0.1540596120566006,72.91666666666666,0.0,27.083333333333332,0.6056863129805825,0.5972569444444444,21.350007048490244,0.47182620925174296,0.28211982723041124,1.6315431679129844,2.1263989600290034
2025-12-15,96,0.10778119497312146,0.0018643078479686547,83.33333333333334,4.166666666666666,12.5,0.38178661727502816,0.7065972222222222,10.34699471741966,0.2680425101085755,0.15087080132809316,1.6315431679129844,1.0305307514220519
2025-12-16,96,0.24784544148661114,-0.16103405059464657,50.0,9.375,40.625,0.46589432309816914,0.43590277777777775,23.79316238271467,0.5272914881793023,0.31200558871065565,1.6315431679129844,2.369730165966544
2025-12-17,96,0.1938347978615211,0.15488918847272395,71.875,23.958333333333336,4.166666666666666,0.4638561947664556,0.13729166666666665,18.608140594706025,0.4473302608760594,0.2697846103950372,1.6315431679129844,1.853316990424808
2025-12-18,96,0.1994306751207253,-0.1965148532511419,63.541666666666664,0.0,36.45833333333333,0.3615586031377429,0.6260763888888888,19.145344811589627,0.4944896590453222,0.26079774717707166,1.6315431679129844,1.9068209768876725
2025-12-19,96,0.12834331490979092,-0.05374463463191393,81.25,2.083333333333333,16.666666666666664,0.4586074501688237,0.6518055555555555,12.320958231339928,0.30793949948819754,0.18000322178284237,1.6315431679129844,1.2271318089112613
2025-12-20,96,0.20371481692134608,0.13285339918878822,77.08333333333334,22.916666666666664,0.0,0.5815784982258464,0.3075,19.556622424449223,0.3492298236639306,0.22584567851581858,1.6315431679129844,1.9477830377563925
2025-12-21,96,0.2224524713214632,0.18725842519003713,64.58333333333334,33.33333333333333,2.083333333333333,0.5632274094852513,0.45947916666666666,21.35543724686047,0.4221982424446078,0.26791025855136935,1.6315431679129844,2.126939792083109
2025-12-22,96,0.12178074665448875,-0.0018098618493825767,86.45833333333334,2.083333333333333,11.458333333333332,0.4312869256081466,0.5097916666666666,11.69095167883092,0.25221841724528404,0.16577298448109126,1.6315431679129844,1.1643849781948123
2025-12-23,96,0.1067346768452952,0.10668947211096165,92.70833333333334,6.25,1.0416666666666665,0.20480009081687764,0.014409722222222211,10.246528977148339,0.16571242472233974,0.1157321740701472,1.6315431679129844,1.020524654227504
2025-12-24,96,0.2990370016823426,0.06657633954674395,73.95833333333334,10.416666666666668,15.625,0.6379926216278403,0.45184027777777774,28.70755216150489,0.4834295070808102,0.33201872677070665,1.6315431679129844,2.859189176029759
2025-12-25,96,0.4744093922472849,0.4708958240740729,10.416666666666668,89.58333333333334,0.0,0.31334353095633255,0.370625,45.54330165573935,0.6880157314508691,0.5131834071008738,1.6315431679129844,4.535981138418387
2025-12-26,92,0.15854774736279123,-0.026654130232548246,76.08695652173914,10.869565217391305,13.043478260869565,0.5604560772795726,0.38768115942028986,14.586392757376794,0.35260466483756076,0.20231242511538536,1.5635622025832767,1.452762536303421
2025-12-27,96,0.13540344410421043,-0.038831313571199795,79.16666666666666,8.333333333333332,12.5,0.40398967581235573,0.47222222222222215,12.9987306340042,0.43938934441376415,0.2057811622256513,1.6315431679129844,1.2946359801693024
2025-12-28,96,0.169399463183884,-0.09778659264982971,91.66666666666666,2.083333333333333,6.25,0.552675320325715,0.7306944444444444,16.262348465652863,0.4245784557976071,0.22219983236509094,1.6315431679129844,1.6196828781580581
2025-12-29,96,0.1695527121158331,-0.1425200479170168,77.08333333333334,0.0,22.916666666666664,0.6019462513364232,0.6475,16.277060363119976,0.3381644959983504,0.21249464985764896,1.6315431679129844,1.6211481406005048
2025-12-30,96,0.3241310936896254,-0.3241310936896254,39.58333333333333,0.0,60.416666666666664,0.45102241923083836,0.9276388888888888,31.11658499420404,0.647746063275443,0.3979940109160067,1.6315431679129844,3.0991218794941093
2025-12-31,88,0.15254652582636177,0.08194551244738225,71.5909090909091,18.181818181818183,10.227272727272728,0.45342008620460034,0.11356060606060603,13.424094272719836,0.33458539644799207,0.20049542561149236,1.495581237253569,1.3370009684779613
2026-01-01,96,0.1609893850832271,-0.06395571365341744,75.0,10.416666666666668,14.583333333333334,0.3580058348605702,0.3080208333333333,15.454980967989803,0.4880089486336272,0.24457364520734182,1.6315431679129844,1.5392714102136786
2026-01-02,96,0.1852239819489535,-0.17766774229394897,80.20833333333334,2.083333333333333,17.708333333333336,0.37771053421200884,0.3251736111111111,17.781502267099537,0.4616997573692596,0.2608979049690767,1.6315431679129844,1.7709862035472994
2026-01-03,96,0.18992502166514943,0.17457477100810628,83.33333333333334,16.666666666666664,0.0,0.7018493122373899,0.23260416666666664,18.232802079854345,0.37358164143083805,0.23012247004678257,1.6315431679129844,1.8159343597855415
2026-01-04,96,0.13693146687185537,0.01852256738419521,93.75,0.0,6.25,0.555839279854873,0.2921875,13.145420819698115,0.26801548031834915,0.1705910897332463,1.6315431679129844,1.3092458984516506
2026-01-05,96,0.09958794306046025,0.06331964097029524,94.79166666666666,3.125,2.083333333333333,0.405681295833548,0.12246527777777776,9.560442533804183,0.22344679913441357,0.12752056907466852,1.6315431679129844,0.9521924285610878
2026-01-06,96,0.10793377692366317,-0.041383024272079454,90.625,4.166666666666666,5.208333333333334,0.3374386377818633,0.7917013888888889,10.361642584671664,0.26559348760407164,0.15034188676928464,1.6315431679129844,1.0319896366402423
2026-01-07,96,0.05305524468576866,0.05268163712467342,94.79166666666666,5.208333333333334,0.0,0.1800270977840747,0.01232638888888888,5.093303489833791,0.1156775095335699,0.06854202323964365,1.6315431679129844,0.5072782982833035
2026-01-08,96,0.2186839395513942,0.21830050929296527,65.625,34.375,0.0,0.4155250827866805,0.03177083333333332,20.993658196933843,0.49386088610008416,0.30559422669362624,1.6315431679129844,2.0909076449378152
2026-01-09,96,0.365776487179819,0.365776487179819,37.5,62.5,0.0,0.5672083351095117,0.01086805555555554,35.11454276926262,0.6623552512080233,0.4201462636738214,1.6315431679129844,3.4973069122117257
2026-01-10,96,0.28017134315852305,0.27979327860509046,46.875,53.125,0.0,0.6875909965632109,0.17104166666666665,26.896448943218214,0.4124865283690258,0.29961692455483346,1.6315431679129844,2.678808533010613
2026-01-11,96,0.24106320289103433,0.1716411335168666,64.58333333333334,35.41666666666667,0.0,0.5884451894017012,0.4816319444444444,23.142067477539296,0.5309930454670476,0.29931135854263874,1.6315431679129844,2.3048829963098485
2026-01-12,96,0.1368585282958974,0.03901296846817938,87.5,12.5,0.0,0.47872651271265926,0.19100694444444444,13.13841871640615,0.3013724120894032,0.171009634308081,1.6315431679129844,1.3085485092131255
2026-01-13,96,0.09424131014353611,-0.08228051280701905,65.625,1.0416666666666665,33.33333333333333,0.35512352384491996,0.5144097222222223,9.047165773779467,0.17756460711983768,0.11679878198812498,1.6315431679129844,0.9010715476056506
2026-01-14,96,0.13607677213460476,-0.07860952577582303,79.16666666666666,0.0,20.833333333333336,0.42758252317055573,0.2875,13.063370124922058,0.350395342937471,0.1985890795406547,1.6315431679129844,1.3010738865340337
2026-01-15,96,0.05568601200074158,0.031807161383213454,88.54166666666666,7.291666666666667,4.166666666666666,0.224491983646097,0.03906249999999998,5.345857152071192,0.12032015957772586,0.0791234451087828,1.6315431679129844,0.5324319126832154
2026-01-16,96,0.07760170357007697,0.023739417706566627,92.70833333333334,5.208333333333334,2.083333333333333,0.4584383165291747,0.30072916666666666,7.449763542727388,0.14344830520787788,0.09069342870080804,1.6315431679129844,0.741974904914034
2026-01-17,96,0.24411209412644153,0.2402093168434837,53.125,46.875,0.0,0.2540806519569987,0.3404513888888889,23.434761036138386,0.5713210535615163,0.3092030636356677,1.6315431679129844,2.3340344283069783
2026-01-18,96,0.06796141708307175,0.007093768042885266,100.0,0.0,0.0,0.3428819396789957,0.1420833333333333,6.524296039974888,0.13533248645909016,0.08800863652207971,1.6315431679129844,0.649801017995682
2026-01-19,96,0.24907509127590774,0.19062587050378998,43.75,52.083333333333336,4.166666666666666,0.517151791007397,0.2989583333333333,23.911208762487142,0.42385416923683933,0.28853987022978106,1.6315431679129844,2.3814872440140253
2026-01-20,96,0.058614685285523827,0.03906773245030752,87.5,2.083333333333333,10.416666666666668,0.148173480150832,0.0300347222222222,5.627009787410287,0.16071854128760965,0.08405843958386065,1.6315431679129844,0.5604339020987994
2026-01-21,96,0.2258839401492697,0.13870451269502956,68.75,29.166666666666668,2.083333333333333,0.36588325688359397,0.6804166666666666,21.684858254329892,0.618805115670174,0.31832805640315043,1.6315431679129844,2.1597491717757595
2026-01-22,96,0.15975019377189348,0.12341300444041199,94.79166666666666,5.208333333333334,0.0,0.6077482296806396,0.3759722222222222,15.336018602101774,0.3094788534202096,0.19268955402303806,1.6315431679129844,1.5274231025980247
2026-01-23,96,0.21002074013115724,-0.0864283014685598,73.95833333333334,9.375,16.666666666666664,0.5755130461736275,0.46277777777777773,20.161991052591095,0.4724464552545239,0.27813163045281314,1.6315431679129844,2.0080760024561903
2026-01-24,82,0.10103978911725975,-0.003915371504840671,89.02439024390245,10.975609756097562,0.0,0.27210245893282864,0.6478861788617886,8.2852627076153,0.2226331687548828,0.13269774726035563,1.3936097892590076,0.8251882055601517
2026-01-25,96,0.16194481692472232,-0.019744034949365837,63.541666666666664,12.5,23.958333333333336,0.3234007434655328,0.22336805555555553,15.546702424773343,0.35342758424754156,0.2118935222761444,1.6315431679129844,1.5484066020604026
2026-01-26,96,0.19683039993271834,0.033618320153102725,83.33333333333334,10.416666666666668,6.25,0.6310185849910352,0.4701041666666666,18.89571839354096,0.41042140062865556,0.24023921468354295,1.6315431679129844,1.8819589075436727
2026-01-27,96,0.1246795183378905,-0.08757692565333963,80.20833333333334,9.375,10.416666666666668,0.24386369072053157,0.16472222222222221,11.969233760437488,0.4152112674238209,0.23285853215735103,1.6315431679129844,1.1921010687599793
2026-01-28,96,0.08049924204908776,0.018782331563803538,92.70833333333334,2.083333333333333,5.208333333333334,0.32194878290532275,0.11743055555555554,7.727927236712425,0.14996572088756352,0.11667794971864248,1.6315431679129844,0.7696792044144612
2026-01-29,96,0.15967041357798883,-0.07304922316787539,73.95833333333334,5.208333333333334,20.833333333333336,0.5140858016230524,0.4767361111111111,15.328359703486928,0.30062246004007204,0.1888105856235852,1.6315431679129844,1.5266602984447246
2026-01-30,96,0.12559679555076006,0.07920984020976769,85.41666666666666,8.333333333333332,6.25,0.44314224942497726,0.7159375,12.057292372872965,0.3197920918898993,0.17259034974934584,1.6315431679129844,1.200871451902201
2026-01-31,96,0.2214001464698543,0.1043386156722032,61.458333333333336,22.916666666666664,15.625,0.49206817011641696,0.500625,21.25441406110601,0.5722087429862899,0.295602733878573,1.6315431679129844,2.1168781749305148
