lat,lon,elevation_m,i,j,x_m,y_m
49.450509,83.763832,390.0,14,1,1000.0,-5500.0
49.450509,83.770748,390.0,15,1,1500.0,-5500.0
49.450509,83.777664,390.0,16,1,2000.0,-5500.0
49.450509,83.78458,390.0,17,1,2500.0,-5500.0
49.450509,83.791496,390.0,18,1,3000.0,-5500.0
49.450509,83.798412,390.0,19,1,3500.0,-5500.0
49.450509,83.805328,390.0,20,1,4000.0,-5500.0
49.450509,83.812244,390.0,21,1,4500.0,-5500.0
49.450509,83.81916,390.0,22,1,5000.0,-5500.0
49.450509,83.826076,390.0,23,1,5500.0,-5500.0
49.450509,83.832992,390.0,24,1,6000.0,-5500.0
49.455008,83.667008,390.0,0,2,-6000.0,-5000.0
49.455008,83.673924,451.0,1,2,-5500.0,-5000.0
49.455008,83.68084,578.0,2,2,-5000.0,-5000.0
49.455008,83.687756,577.0,3,2,-4500.0,-5000.0
49.455008,83.694672,495.0,4,2,-4000.0,-5000.0
49.455008,83.701588,403.0,5,2,-3500.0,-5000.0
49.455008,83.708504,390.0,6,2,-3000.0,-5000.0
49.455008,83.71542,390.0,7,2,-2500.0,-5000.0
49.455008,83.722336,390.0,8,2,-2000.0,-5000.0
49.455008,83.729252,390.0,9,2,-1500.0,-5000.0
49.455008,83.736168,399.0,10,2,-1000.0,-5000.0
49.455008,83.743084,390.0,11,2,-500.0,-5000.0
49.455008,83.75,390.0,12,2,0.0,-5000.0
49.455008,83.756916,390.0,13,2,500.0,-5000.0
49.455008,83.763832,390.0,14,2,1000.0,-5000.0
49.455008,83.770748,390.0,15,2,1500.0,-5000.0
49.455008,83.777664,390.0,16,2,2000.0,-5000.0
49.455008,83.78458,390.0,17,2,2500.0,-5000.0
49.455008,83.791496,390.0,18,2,3000.0,-5000.0
49.455008,83.798412,390.0,19,2,3500.0,-5000.0
49.455008,83.805328,390.0,20,2,4000.0,-5000.0
49.455008,83.812244,390.0,21,2,4500.0,-5000.0
49.455008,83.81916,390.0,22,2,5000.0,-5000.0
49.455008,83.826076,390.0,23,2,5500.0,-5000.0
49.455008,83.832992,390.0,24,2,6000.0,-5000.0
49.459508,83.667008,390.0,0,3,-6000.0,-4500.0
49.459508,83.673924,458.0,1,3,-5500.0,-4500.0
49.459508,83.68084,480.0,2,3,-5000.0,-4500.0
49.459508,83.687756,502.0,3,3,-4500.0,-4500.0
49.459508,83.694672,402.0,4,3,-4000.0,-4500.0
49.459508,83.701588,390.0,5,3,-3500.0,-4500.0
49.459508,83.708504,390.0,6,3,-3000.0,-4500.0
49.459508,83.71542,390.0,7,3,-2500.0,-4500.0
49.459508,83.722336,390.0,8,3,-2000.0,-4500.0
49.459508,83.729252,390.0,9,3,-1500.0,-4500.0
49.459508,83.736168,390.0,10,3,-1000.0,-4500.0
49.459508,83.743084,390.0,11,3,-500.0,-4500.0
49.459508,83.75,390.0,12,3,0.0,-4500.0
49.459508,83.756916,390.0,13,3,500.0,-4500.0
49.459508,83.763832,390.0,14,3,1000.0,-4500.0
49.459508,83.770748,390.0,15,3,1500.0,-4500.0
49.459508,83.777664,390.0,16,3,2000.0,-4500.0
49.459508,83.78458,390.0,17,3,2500.0,-4500.0
49.459508,83.791496,390.0,18,3,3000.0,-4500.0
49.459508,83.798412,390.0,19,3,3500.0,-4500.0
49.459508,83.805328,390.0,20,3,4000.0,-4500.0
49.459508,83.812244,390.0,21,3,4500.0,-4500.0
49.459508,83.81916,390.0,22,3,5000.0,-4500.0
49.459508,83.826076,390.0,23,3,5500.0,-4500.0
49.459508,83.832992,390.0,24,3,6000.0,-4500.0
49.464007,83.667008,440.0,0,4,-6000.0,-4000.0
49.464007,83.673924,390.0,1,4,-5500.0,-4000.0
49.464007,83.68084,409.0,2,4,-5000.0,-4000.0
49.464007,83.687756,390.0,3,4,-4500.0,-4000.0
49.464007,83.694672,390.0,4,4,-4000.0,-4000.0
49.464007,83.701588,390.0,5,4,-3500.0,-4000.0
49.464007,83.708504,390.0,6,4,-3000.0,-4000.0
49.464007,83.71542,390.0,7,4,-2500.0,-4000.0
49.464007,83.722336,390.0,8,4,-2000.0,-4000.0
49.464007,83.729252,390.0,9,4,-1500.0,-4000.0
49.464007,83.736168,390.0,10,4,-1000.0,-4000.0
49.464007,83.743084,390.0,11,4,-500.0,-4000.0
49.464007,83.75,390.0,12,4,0.0,-4000.0
49.464007,83.756916,390.0,13,4,500.0,-4000.0
49.464007,83.763832,390.0,14,4,1000.0,-4000.0
49.464007,83.770748,390.0,15,4,1500.0,-4000.0
49.464007,83.777664,390.0,16,4,2000.0,-4000.0
49.464007,83.78458,390.0,17,4,2500.0,-4000.0
49.464007,83.791496,390.0,18,4,3000.0,-4000.0
49.464007,83.798412,390.0,19,4,3500.0,-4000.0
49.464007,83.805328,390.0,20,4,4000.0,-4000.0
49.464007,83.812244,390.0,21,4,4500.0,-4000.0
49.464007,83.81916,390.0,22,4,5000.0,-4000.0
49.464007,83.826076,390.0,23,4,5500.0,-4000.0
49.464007,83.832992,390.0,24,4,6000.0,-4000.0
49.468506,83.667008,390.0,0,5,-6000.0,-3500.0
49.468506,83.673924,390.0,1,5,-5500.0,-3500.0
49.468506,83.68084,390.0,2,5,-5000.0,-3500.0
49.468506,83.687756,390.0,3,5,-4500.0,-3500.0
49.468506,83.694672,390.0,4,5,-4000.0,-3500.0
49.468506,83.701588,390.0,5,5,-3500.0,-3500.0
49.468506,83.708504,390.0,6,5,-3000.0,-3500.0
49.468506,83.71542,390.0,7,5,-2500.0,-3500.0
49.468506,83.722336,390.0,8,5,-2000.0,-3500.0
49.468506,83.729252,390.0,9,5,-1500.0,-3500.0
49.468506,83.736168,390.0,10,5,-1000.0,-3500.0
49.468506,83.743084,390.0,11,5,-500.0,-3500.0
49.468506,83.75,390.0,12,5,0.0,-3500.0
49.468506,83.756916,390.0,13,5,500.0,-3500.0
49.468506,83.763832,390.0,14,5,1000.0,-3500.0
49.468506,83.770748,390.0,15,5,1500.0,-3500.0
49.468506,83.777664,390.0,16,5,2000.0,-3500.0
49.468506,83.78458,390.0,17,5,2500.0,-3500.0
49.468506,83.791496,390.0,18,5,3000.0,-3500.0
49.468506,83.798412,390.0,19,5,3500.0,-3500.0
49.468506,83.805328,390.0,20,5,4000.0,-3500.0
49.468506,83.812244,432.0,21,5,4500.0,-3500.0
49.468506,83.81916,390.0,22,5,5000.0,-3500.0
49.468506,83.826076,390.0,23,5,5500.0,-3500.0
49.468506,83.832992,390.0,24,5,6000.0,-3500.0
49.473005,83.667008,390.0,0,6,-6000.0,-3000.0
49.473005,83.673924,390.0,1,6,-5500.0,-3000.0
49.473005,83.68084,390.0,2,6,-5000.0,-3000.0
49.473005,83.687756,390.0,3,6,-4500.0,-3000.0
49.473005,83.694672,390.0,4,6,-4000.0,-3000.0
49.473005,83.701588,390.0,5,6,-3500.0,-3000.0
49.473005,83.708504,390.0,6,6,-3000.0,-3000.0
49.473005,83.71542,390.0,7,6,-2500.0,-3000.0
49.473005,83.722336,390.0,8,6,-2000.0,-3000.0
49.473005,83.729252,390.0,9,6,-1500.0,-3000.0
49.473005,83.736168,390.0,10,6,-1000.0,-3000.0
49.473005,83.743084,390.0,11,6,-500.0,-3000.0
49.473005,83.75,390.0,12,6,0.0,-3000.0
49.473005,83.756916,390.0,13,6,500.0,-3000.0
49.473005,83.763832,390.0,14,6,1000.0,-3000.0
49.473005,83.770748,390.0,15,6,1500.0,-3000.0
49.473005,83.777664,390.0,16,6,2000.0,-3000.0
49.473005,83.78458,390.0,17,6,2500.0,-3000.0
49.473005,83.791496,390.0,18,6,3000.0,-3000.0
49.473005,83.798412,390.0,19,6,3500.0,-3000.0
49.473005,83.805328,390.0,20,6,4000.0,-3000.0
49.473005,83.812244,403.0,21,6,4500.0,-3000.0
49.473005,83.81916,394.0,22,6,5000.0,-3000.0
49.473005,83.826076,410.0,23,6,5500.0,-3000.0
49.473005,83.832992,422.0,24,6,6000.0,-3000.0
49.477504,83.667008,390.0,0,7,-6000.0,-2500.0
49.477504,83.673924,390.0,1,7,-5500.0,-2500.0
49.477504,83.68084,390.0,2,7,-5000.0,-2500.0
49.477504,83.687756,390.0,3,7,-4500.0,-2500.0
49.477504,83.694672,390.0,4,7,-4000.0,-2500.0
49.477504,83.701588,390.0,5,7,-3500.0,-2500.0
49.477504,83.708504,390.0,6,7,-3000.0,-2500.0
49.477504,83.71542,390.0,7,7,-2500.0,-2500.0
49.477504,83.722336,390.0,8,7,-2000.0,-2500.0
49.477504,83.729252,390.0,9,7,-1500.0,-2500.0
49.477504,83.736168,390.0,10,7,-1000.0,-2500.0
49.477504,83.743084,390.0,11,7,-500.0,-2500.0
49.477504,83.75,390.0,12,7,0.0,-2500.0
49.477504,83.756916,390.0,13,7,500.0,-2500.0
49.477504,83.763832,390.0,14,7,1000.0,-2500.0
49.477504,83.770748,390.0,15,7,1500.0,-2500.0
49.477504,83.777664,390.0,16,7,2000.0,-2500.0
49.477504,83.78458,390.0,17,7,2500.0,-2500.0
49.477504,83.791496,390.0,18,7,3000.0,-2500.0
49.477504,83.798412,390.0,19,7,3500.0,-2500.0
49.477504,83.805328,390.0,20,7,4000.0,-2500.0
49.477504,83.812244,415.0,21,7,4500.0,-2500.0
49.477504,83.81916,399.0,22,7,5000.0,-2500.0
49.477504,83.826076,400.0,23,7,5500.0,-2500.0
49.477504,83.832992,405.0,24,7,6000.0,-2500.0
49.482003,83.667008,390.0,0,8,-6000.0,-2000.0
49.482003,83.673924,390.0,1,8,-5500.0,-2000.0
49.482003,83.68084,390.0,2,8,-5000.0,-2000.0
49.482003,83.687756,390.0,3,8,-4500.0,-2000.0
49.482003,83.694672,390.0,4,8,-4000.0,-2000.0
49.482003,83.701588,390.0,5,8,-3500.0,-2000.0
49.482003,83.708504,390.0,6,8,-3000.0,-2000.0
49.482003,83.71542,390.0,7,8,-2500.0,-2000.0
49.482003,83.722336,390.0,8,8,-2000.0,-2000.0
49.482003,83.729252,390.0,9,8,-1500.0,-2000.0
49.482003,83.736168,390.0,10,8,-1000.0,-2000.0
49.482003,83.743084,390.0,11,8,-500.0,-2000.0
49.482003,83.75,390.0,12,8,0.0,-2000.0
49.482003,83.756916,390.0,13,8,500.0,-2000.0
49.482003,83.763832,390.0,14,8,1000.0,-2000.0
49.482003,83.770748,390.0,15,8,1500.0,-2000.0
49.482003,83.777664,390.0,16,8,2000.0,-2000.0
49.482003,83.78458,390.0,17,8,2500.0,-2000.0
49.482003,83.791496,390.0,18,8,3000.0,-2000.0
49.482003,83.798412,390.0,19,8,3500.0,-2000.0
49.482003,83.805328,390.0,20,8,4000.0,-2000.0
49.482003,83.812244,390.0,21,8,4500.0,-2000.0
49.482003,83.81916,390.0,22,8,5000.0,-2000.0
49.482003,83.826076,390.0,23,8,5500.0,-2000.0
49.482003,83.832992,402.0,24,8,6000.0,-2000.0
49.486503,83.667008,390.0,0,9,-6000.0,-1500.0
49.486503,83.673924,390.0,1,9,-5500.0,-1500.0
49.486503,83.68084,390.0,2,9,-5000.0,-1500.0
49.486503,83.687756,390.0,3,9,-4500.0,-1500.0
49.486503,83.694672,390.0,4,9,-4000.0,-1500.0
49.486503,83.701588,390.0,5,9,-3500.0,-1500.0
49.486503,83.708504,390.0,6,9,-3000.0,-1500.0
49.486503,83.71542,390.0,7,9,-2500.0,-1500.0
49.486503,83.722336,390.0,8,9,-2000.0,-1500.0
49.486503,83.729252,390.0,9,9,-1500.0,-1500.0
49.486503,83.736168,390.0,10,9,-1000.0,-1500.0
49.486503,83.743084,390.0,11,9,-500.0,-1500.0
49.486503,83.75,390.0,12,9,0.0,-1500.0
49.486503,83.756916,390.0,13,9,500.0,-1500.0
49.486503,83.763832,390.0,14,9,1000.0,-1500.0
49.486503,83.770748,390.0,15,9,1500.0,-1500.0
49.486503,83.777664,390.0,16,9,2000.0,-1500.0
49.486503,83.78458,390.0,17,9,2500.0,-1500.0
49.486503,83.791496,390.0,18,9,3000.0,-1500.0
49.486503,83.798412,390.0,19,9,3500.0,-1500.0
49.486503,83.805328,390.0,20,9,4000.0,-1500.0
49.486503,83.812244,390.0,21,9,4500.0,-1500.0
49.486503,83.81916,390.0,22,9,5000.0,-1500.0
49.486503,83.826076,396.0,23,9,5500.0,-1500.0
49.486503,83.832992,405.0,24,9,6000.0,-1500.0
49.491002,83.667008,390.0,0,10,-6000.0,-1000.0
49.491002,83.673924,390.0,1,10,-5500.0,-1000.0
49.491002,83.68084,390.0,2,10,-5000.0,-1000.0
49.491002,83.687756,390.0,3,10,-4500.0,-1000.0
49.491002,83.694672,390.0,4,10,-4000.0,-1000.0
49.491002,83.701588,390.0,5,10,-3500.0,-1000.0
49.491002,83.708504,390.0,6,10,-3000.0,-1000.0
49.491002,83.71542,390.0,7,10,-2500.0,-1000.0
49.491002,83.722336,390.0,8,10,-2000.0,-1000.0
49.491002,83.729252,406.0,9,10,-1500.0,-1000.0
49.491002,83.736168,417.0,10,10,-1000.0,-1000.0
49.491002,83.743084,390.0,11,10,-500.0,-1000.0
49.491002,83.75,390.0,12,10,0.0,-1000.0
49.491002,83.756916,390.0,13,10,500.0,-1000.0
49.491002,83.763832,390.0,14,10,1000.0,-1000.0
49.491002,83.770748,390.0,15,10,1500.0,-1000.0
49.491002,83.777664,390.0,16,10,2000.0,-1000.0
49.491002,83.78458,390.0,17,10,2500.0,-1000.0
49.491002,83.791496,390.0,18,10,3000.0,-1000.0
49.491002,83.798412,390.0,19,10,3500.0,-1000.0
49.491002,83.805328,390.0,20,10,4000.0,-1000.0
49.491002,83.812244,390.0,21,10,4500.0,-1000.0
49.491002,83.81916,390.0,22,10,5000.0,-1000.0
49.491002,83.826076,402.0,23,10,5500.0,-1000.0
49.491002,83.832992,433.0,24,10,6000.0,-1000.0
49.495501,83.667008,390.0,0,11,-6000.0,-500.0
49.495501,83.673924,390.0,1,11,-5500.0,-500.0
49.495501,83.68084,390.0,2,11,-5000.0,-500.0
49.495501,83.687756,390.0,3,11,-4500.0,-500.0
49.495501,83.694672,390.0,4,11,-4000.0,-500.0
49.495501,83.701588,390.0,5,11,-3500.0,-500.0
49.495501,83.708504,390.0,6,11,-3000.0,-500.0
49.495501,83.71542,390.0,7,11,-2500.0,-500.0
49.495501,83.722336,390.0,8,11,-2000.0,-500.0
49.495501,83.729252,390.0,9,11,-1500.0,-500.0
49.495501,83.736168,402.0,10,11,-1000.0,-500.0
49.495501,83.743084,390.0,11,11,-500.0,-500.0
49.495501,83.75,390.0,12,11,0.0,-500.0
49.495501,83.756916,390.0,13,11,500.0,-500.0
49.495501,83.763832,395.0,14,11,1000.0,-500.0
49.495501,83.770748,392.0,15,11,1500.0,-500.0
49.495501,83.777664,390.0,16,11,2000.0,-500.0
49.495501,83.78458,390.0,17,11,2500.0,-500.0
49.495501,83.791496,390.0,18,11,3000.0,-500.0
49.495501,83.798412,390.0,19,11,3500.0,-500.0
49.495501,83.805328,390.0,20,11,4000.0,-500.0
49.495501,83.812244,397.0,21,11,4500.0,-500.0
49.495501,83.81916,396.0,22,11,5000.0,-500.0
49.495501,83.826076,402.0,23,11,5500.0,-500.0
49.495501,83.832992,457.0,24,11,6000.0,-500.0
49.5,83.667008,390.0,0,12,-6000.0,0.0
49.5,83.673924,426.0,1,12,-5500.0,0.0
49.5,83.68084,390.0,2,12,-5000.0,0.0
49.5,83.687756,390.0,3,12,-4500.0,0.0
49.5,83.694672,390.0,4,12,-4000.0,0.0
49.5,83.701588,390.0,5,12,-3500.0,0.0
49.5,83.708504,390.0,6,12,-3000.0,0.0
49.5,83.71542,390.0,7,12,-2500.0,0.0
49.5,83.722336,485.0,8,12,-2000.0,0.0
49.5,83.729252,410.0,9,12,-1500.0,0.0
49.5,83.736168,430.0,10,12,-1000.0,0.0
49.5,83.743084,406.0,11,12,-500.0,0.0
49.5,83.75,399.0,12,12,0.0,0.0
49.5,83.756916,399.0,13,12,500.0,0.0
49.5,83.763832,416.0,14,12,1000.0,0.0
49.5,83.770748,402.0,15,12,1500.0,0.0
49.5,83.777664,396.0,16,12,2000.0,0.0
49.5,83.78458,390.0,17,12,2500.0,0.0
49.5,83.791496,390.0,18,12,3000.0,0.0
49.5,83.798412,409.0,19,12,3500.0,0.0
49.5,83.805328,409.0,20,12,4000.0,0.0
49.5,83.812244,408.0,21,12,4500.0,0.0
49.5,83.81916,406.0,22,12,5000.0,0.0
49.5,83.826076,421.0,23,12,5500.0,0.0
49.5,83.832992,415.0,24,12,6000.0,0.0
49.504499,83.667008,390.0,0,13,-6000.0,500.0
49.504499,83.673924,390.0,1,13,-5500.0,500.0
49.504499,83.68084,441.0,2,13,-5000.0,500.0
49.504499,83.687756,390.0,3,13,-4500.0,500.0
49.504499,83.694672,390.0,4,13,-4000.0,500.0
49.504499,83.701588,390.0,5,13,-3500.0,500.0
49.504499,83.708504,404.0,6,13,-3000.0,500.0
49.504499,83.71542,409.0,7,13,-2500.0,500.0
49.504499,83.722336,469.0,8,13,-2000.0,500.0
49.504499,83.729252,559.0,9,13,-1500.0,500.0
49.504499,83.736168,496.0,10,13,-1000.0,500.0
49.504499,83.743084,430.0,11,13,-500.0,500.0
49.504499,83.75,414.0,12,13,0.0,500.0
49.504499,83.756916,412.0,13,13,500.0,500.0
49.504499,83.763832,417.0,14,13,1000.0,500.0
49.504499,83.770748,405.0,15,13,1500.0,500.0
49.504499,83.777664,398.0,16,13,2000.0,500.0
49.504499,83.78458,397.0,17,13,2500.0,500.0
49.504499,83.791496,404.0,18,13,3000.0,500.0
49.504499,83.798412,415.0,19,13,3500.0,500.0
49.504499,83.805328,419.0,20,13,4000.0,500.0
49.504499,83.812244,429.0,21,13,4500.0,500.0
49.504499,83.81916,417.0,22,13,5000.0,500.0
49.504499,83.826076,440.0,23,13,5500.0,500.0
49.504499,83.832992,434.0,24,13,6000.0,500.0
49.508998,83.667008,471.0,0,14,-6000.0,1000.0
49.508998,83.673924,436.0,1,14,-5500.0,1000.0
49.508998,83.68084,479.0,2,14,-5000.0,1000.0
49.508998,83.687756,394.0,3,14,-4500.0,1000.0
49.508998,83.694672,406.0,4,14,-4000.0,1000.0
49.508998,83.701588,390.0,5,14,-3500.0,1000.0
49.508998,83.708504,408.0,6,14,-3000.0,1000.0
49.508998,83.71542,478.0,7,14,-2500.0,1000.0
49.508998,83.722336,537.0,8,14,-2000.0,1000.0
49.508998,83.729252,546.0,9,14,-1500.0,1000.0
49.508998,83.736168,539.0,10,14,-1000.0,1000.0
49.508998,83.743084,502.0,11,14,-500.0,1000.0
49.508998,83.75,443.0,12,14,0.0,1000.0
49.508998,83.756916,441.0,13,14,500.0,1000.0
49.508998,83.763832,423.0,14,14,1000.0,1000.0
49.508998,83.770748,409.0,15,14,1500.0,1000.0
49.508998,83.777664,404.0,16,14,2000.0,1000.0
49.508998,83.78458,408.0,17,14,2500.0,1000.0
49.508998,83.791496,416.0,18,14,3000.0,1000.0
49.508998,83.798412,426.0,19,14,3500.0,1000.0
49.508998,83.805328,437.0,20,14,4000.0,1000.0
49.508998,83.812244,536.0,21,14,4500.0,1000.0
49.508998,83.81916,430.0,22,14,5000.0,1000.0
49.508998,83.826076,426.0,23,14,5500.0,1000.0
49.508998,83.832992,483.0,24,14,6000.0,1000.0
49.513497,83.667008,406.0,0,15,-6000.0,1500.0
49.513497,83.673924,442.0,1,15,-5500.0,1500.0
49.513497,83.68084,465.0,2,15,-5000.0,1500.0
49.513497,83.687756,465.0,3,15,-4500.0,1500.0
49.513497,83.694672,448.0,4,15,-4000.0,1500.0
49.513497,83.701588,449.0,5,15,-3500.0,1500.0
49.513497,83.708504,451.0,6,15,-3000.0,1500.0
49.513497,83.71542,452.0,7,15,-2500.0,1500.0
49.513497,83.722336,463.0,8,15,-2000.0,1500.0
49.513497,83.729252,472.0,9,15,-1500.0,1500.0
49.513497,83.736168,493.0,10,15,-1000.0,1500.0
49.513497,83.743084,528.0,11,15,-500.0,1500.0
49.513497,83.75,494.0,12,15,0.0,1500.0
49.513497,83.756916,442.0,13,15,500.0,1500.0
49.513497,83.763832,424.0,14,15,1000.0,1500.0
49.513497,83.770748,416.0,15,15,1500.0,1500.0
49.513497,83.777664,443.0,16,15,2000.0,1500.0
49.513497,83.78458,423.0,17,15,2500.0,1500.0
49.513497,83.791496,432.0,18,15,3000.0,1500.0
49.513497,83.798412,464.0,19,15,3500.0,1500.0
49.513497,83.805328,455.0,20,15,4000.0,1500.0
49.513497,83.812244,522.0,21,15,4500.0,1500.0
49.513497,83.81916,442.0,22,15,5000.0,1500.0
49.513497,83.826076,431.0,23,15,5500.0,1500.0
49.513497,83.832992,468.0,24,15,6000.0,1500.0
49.517997,83.667008,390.0,0,16,-6000.0,2000.0
49.517997,83.673924,400.0,1,16,-5500.0,2000.0
49.517997,83.68084,428.0,2,16,-5000.0,2000.0
49.517997,83.687756,531.0,3,16,-4500.0,2000.0
49.517997,83.694672,504.0,4,16,-4000.0,2000.0
49.517997,83.701588,472.0,5,16,-3500.0,2000.0
49.517997,83.708504,445.0,6,16,-3000.0,2000.0
49.517997,83.71542,431.0,7,16,-2500.0,2000.0
49.517997,83.722336,438.0,8,16,-2000.0,2000.0
49.517997,83.729252,441.0,9,16,-1500.0,2000.0
49.517997,83.736168,448.0,10,16,-1000.0,2000.0
49.517997,83.743084,469.0,11,16,-500.0,2000.0
49.517997,83.75,488.0,12,16,0.0,2000.0
49.517997,83.756916,447.0,13,16,500.0,2000.0
49.517997,83.763832,428.0,14,16,1000.0,2000.0
49.517997,83.770748,423.0,15,16,1500.0,2000.0
49.517997,83.777664,429.0,16,16,2000.0,2000.0
49.517997,83.78458,441.0,17,16,2500.0,2000.0
49.517997,83.791496,457.0,18,16,3000.0,2000.0
49.517997,83.798412,548.0,19,16,3500.0,2000.0
49.517997,83.805328,487.0,20,16,4000.0,2000.0
49.517997,83.812244,510.0,21,16,4500.0,2000.0
49.517997,83.81916,449.0,22,16,5000.0,2000.0
49.517997,83.826076,444.0,23,16,5500.0,2000.0
49.517997,83.832992,458.0,24,16,6000.0,2000.0
49.522496,83.667008,390.0,0,17,-6000.0,2500.0
49.522496,83.673924,390.0,1,17,-5500.0,2500.0
49.522496,83.68084,411.0,2,17,-5000.0,2500.0
49.522496,83.687756,422.0,3,17,-4500.0,2500.0
49.522496,83.694672,440.0,4,17,-4000.0,2500.0
49.522496,83.701588,432.0,5,17,-3500.0,2500.0
49.522496,83.708504,423.0,6,17,-3000.0,2500.0
49.522496,83.71542,416.0,7,17,-2500.0,2500.0
49.522496,83.722336,415.0,8,17,-2000.0,2500.0
49.522496,83.729252,420.0,9,17,-1500.0,2500.0
49.522496,83.736168,427.0,10,17,-1000.0,2500.0
49.522496,83.743084,444.0,11,17,-500.0,2500.0
49.522496,83.75,452.0,12,17,0.0,2500.0
49.522496,83.756916,441.0,13,17,500.0,2500.0
49.522496,83.763832,447.0,14,17,1000.0,2500.0
49.522496,83.770748,443.0,15,17,1500.0,2500.0
49.522496,83.777664,441.0,16,17,2000.0,2500.0
49.522496,83.78458,486.0,17,17,2500.0,2500.0
49.522496,83.791496,515.0,18,17,3000.0,2500.0
49.522496,83.798412,553.0,19,17,3500.0,2500.0
49.522496,83.805328,521.0,20,17,4000.0,2500.0
49.522496,83.812244,511.0,21,17,4500.0,2500.0
49.522496,83.81916,454.0,22,17,5000.0,2500.0
49.522496,83.826076,467.0,23,17,5500.0,2500.0
49.522496,83.832992,494.0,24,17,6000.0,2500.0
49.526995,83.667008,390.0,0,18,-6000.0,3000.0
49.526995,83.673924,390.0,1,18,-5500.0,3000.0
49.526995,83.68084,397.0,2,18,-5000.0,3000.0
49.526995,83.687756,420.0,3,18,-4500.0,3000.0
49.526995,83.694672,427.0,4,18,-4000.0,3000.0
49.526995,83.701588,416.0,5,18,-3500.0,3000.0
49.526995,83.708504,410.0,6,18,-3000.0,3000.0
49.526995,83.71542,408.0,7,18,-2500.0,3000.0
49.526995,83.722336,404.0,8,18,-2000.0,3000.0
49.526995,83.729252,409.0,9,18,-1500.0,3000.0
49.526995,83.736168,417.0,10,18,-1000.0,3000.0
49.526995,83.743084,433.0,11,18,-500.0,3000.0
49.526995,83.75,433.0,12,18,0.0,3000.0
49.526995,83.756916,441.0,13,18,500.0,3000.0
49.526995,83.763832,450.0,14,18,1000.0,3000.0
49.526995,83.770748,450.0,15,18,1500.0,3000.0
49.526995,83.777664,464.0,16,18,2000.0,3000.0
49.526995,83.78458,506.0,17,18,2500.0,3000.0
49.526995,83.791496,558.0,18,18,3000.0,3000.0
49.526995,83.798412,634.0,19,18,3500.0,3000.0
49.526995,83.805328,534.0,20,18,4000.0,3000.0
49.526995,83.812244,474.0,21,18,4500.0,3000.0
49.526995,83.81916,462.0,22,18,5000.0,3000.0
49.526995,83.826076,493.0,23,18,5500.0,3000.0
49.526995,83.832992,504.0,24,18,6000.0,3000.0
49.531494,83.667008,390.0,0,19,-6000.0,3500.0
49.531494,83.673924,390.0,1,19,-5500.0,3500.0
49.531494,83.68084,393.0,2,19,-5000.0,3500.0
49.531494,83.687756,402.0,3,19,-4500.0,3500.0
49.531494,83.694672,404.0,4,19,-4000.0,3500.0
49.531494,83.701588,404.0,5,19,-3500.0,3500.0
49.531494,83.708504,402.0,6,19,-3000.0,3500.0
49.531494,83.71542,398.0,7,19,-2500.0,3500.0
49.531494,83.722336,396.0,8,19,-2000.0,3500.0
49.531494,83.729252,409.0,9,19,-1500.0,3500.0
