lat,lon,elevation_m,i,j,x_m,y_m
47.950509,68.180413,395.0,21,1,4500.0,-5500.0
47.950509,68.187125,392.0,22,1,5000.0,-5500.0
47.950509,68.193838,387.0,23,1,5500.0,-5500.0
47.950509,68.20055,389.0,24,1,6000.0,-5500.0
47.955008,68.03945,414.0,0,2,-6000.0,-5000.0
47.955008,68.046162,413.0,1,2,-5500.0,-5000.0
47.955008,68.052875,419.0,2,2,-5000.0,-5000.0
47.955008,68.059587,413.0,3,2,-4500.0,-5000.0
47.955008,68.0663,412.0,4,2,-4000.0,-5000.0
47.955008,68.073012,412.0,5,2,-3500.0,-5000.0
47.955008,68.079725,413.0,6,2,-3000.0,-5000.0
47.955008,68.086437,415.0,7,2,-2500.0,-5000.0
47.955008,68.09315,416.0,8,2,-2000.0,-5000.0
47.955008,68.099862,413.0,9,2,-1500.0,-5000.0
47.955008,68.106575,414.0,10,2,-1000.0,-5000.0
47.955008,68.113287,413.0,11,2,-500.0,-5000.0
47.955008,68.12,411.0,12,2,0.0,-5000.0
47.955008,68.126713,410.0,13,2,500.0,-5000.0
47.955008,68.133425,409.0,14,2,1000.0,-5000.0
47.955008,68.140138,407.0,15,2,1500.0,-5000.0
47.955008,68.14685,407.0,16,2,2000.0,-5000.0
47.955008,68.153563,408.0,17,2,2500.0,-5000.0
47.955008,68.160275,408.0,18,2,3000.0,-5000.0
47.955008,68.166988,406.0,19,2,3500.0,-5000.0
47.955008,68.1737,405.0,20,2,4000.0,-5000.0
47.955008,68.180413,404.0,21,2,4500.0,-5000.0
47.955008,68.187125,401.0,22,2,5000.0,-5000.0
47.955008,68.193838,393.0,23,2,5500.0,-5000.0
47.955008,68.20055,387.0,24,2,6000.0,-5000.0
47.959508,68.03945,417.0,0,3,-6000.0,-4500.0
47.959508,68.046162,413.0,1,3,-5500.0,-4500.0
47.959508,68.052875,411.0,2,3,-5000.0,-4500.0
47.959508,68.059587,410.0,3,3,-4500.0,-4500.0
47.959508,68.0663,410.0,4,3,-4000.0,-4500.0
47.959508,68.073012,411.0,5,3,-3500.0,-4500.0
47.959508,68.079725,412.0,6,3,-3000.0,-4500.0
47.959508,68.086437,414.0,7,3,-2500.0,-4500.0
47.959508,68.09315,416.0,8,3,-2000.0,-4500.0
47.959508,68.099862,414.0,9,3,-1500.0,-4500.0
47.959508,68.106575,411.0,10,3,-1000.0,-4500.0
47.959508,68.113287,413.0,11,3,-500.0,-4500.0
47.959508,68.12,408.0,12,3,0.0,-4500.0
47.959508,68.126713,411.0,13,3,500.0,-4500.0
47.959508,68.133425,410.0,14,3,1000.0,-4500.0
47.959508,68.140138,406.0,15,3,1500.0,-4500.0
47.959508,68.14685,409.0,16,3,2000.0,-4500.0
47.959508,68.153563,410.0,17,3,2500.0,-4500.0
47.959508,68.160275,409.0,18,3,3000.0,-4500.0
47.959508,68.166988,407.0,19,3,3500.0,-4500.0
47.959508,68.1737,408.0,20,3,4000.0,-4500.0
47.959508,68.180413,404.0,21,3,4500.0,-4500.0
47.959508,68.187125,402.0,22,3,5000.0,-4500.0
47.959508,68.193838,397.0,23,3,5500.0,-4500.0
47.959508,68.20055,391.0,24,3,6000.0,-4500.0
47.964007,68.03945,416.0,0,4,-6000.0,-4000.0
47.964007,68.046162,415.0,1,4,-5500.0,-4000.0
47.964007,68.052875,416.0,2,4,-5000.0,-4000.0
47.964007,68.059587,415.0,3,4,-4500.0,-4000.0
47.964007,68.0663,409.0,4,4,-4000.0,-4000.0
47.964007,68.073012,418.0,5,4,-3500.0,-4000.0
47.964007,68.079725,417.0,6,4,-3000.0,-4000.0
47.964007,68.086437,413.0,7,4,-2500.0,-4000.0
47.964007,68.09315,413.0,8,4,-2000.0,-4000.0
47.964007,68.099862,412.0,9,4,-1500.0,-4000.0
47.964007,68.106575,410.0,10,4,-1000.0,-4000.0
47.964007,68.113287,408.0,11,4,-500.0,-4000.0
47.964007,68.12,406.0,12,4,0.0,-4000.0
47.964007,68.126713,403.0,13,4,500.0,-4000.0
47.964007,68.133425,404.0,14,4,1000.0,-4000.0
47.964007,68.140138,402.0,15,4,1500.0,-4000.0
47.964007,68.14685,403.0,16,4,2000.0,-4000.0
47.964007,68.153563,402.0,17,4,2500.0,-4000.0
47.964007,68.160275,403.0,18,4,3000.0,-4000.0
47.964007,68.166988,401.0,19,4,3500.0,-4000.0
47.964007,68.1737,398.0,20,4,4000.0,-4000.0
47.964007,68.180413,395.0,21,4,4500.0,-4000.0
47.964007,68.187125,397.0,22,4,5000.0,-4000.0
47.964007,68.193838,393.0,23,4,5500.0,-4000.0
47.964007,68.20055,391.0,24,4,6000.0,-4000.0
47.968506,68.03945,407.0,0,5,-6000.0,-3500.0
47.968506,68.046162,413.0,1,5,-5500.0,-3500.0
47.968506,68.052875,419.0,2,5,-5000.0,-3500.0
47.968506,68.059587,418.0,3,5,-4500.0,-3500.0
47.968506,68.0663,416.0,4,5,-4000.0,-3500.0
47.968506,68.073012,408.0,5,5,-3500.0,-3500.0
47.968506,68.079725,412.0,6,5,-3000.0,-3500.0
47.968506,68.086437,410.0,7,5,-2500.0,-3500.0
47.968506,68.09315,409.0,8,5,-2000.0,-3500.0
47.968506,68.099862,407.0,9,5,-1500.0,-3500.0
47.968506,68.106575,407.0,10,5,-1000.0,-3500.0
47.968506,68.113287,404.0,11,5,-500.0,-3500.0
47.968506,68.12,403.0,12,5,0.0,-3500.0
47.968506,68.126713,400.0,13,5,500.0,-3500.0
47.968506,68.133425,402.0,14,5,1000.0,-3500.0
47.968506,68.140138,399.0,15,5,1500.0,-3500.0
47.968506,68.14685,401.0,16,5,2000.0,-3500.0
47.968506,68.153563,396.0,17,5,2500.0,-3500.0
47.968506,68.160275,395.0,18,5,3000.0,-3500.0
47.968506,68.166988,394.0,19,5,3500.0,-3500.0
47.968506,68.1737,392.0,20,5,4000.0,-3500.0
47.968506,68.180413,390.0,21,5,4500.0,-3500.0
47.968506,68.187125,392.0,22,5,5000.0,-3500.0
47.968506,68.193838,389.0,23,5,5500.0,-3500.0
47.968506,68.20055,387.0,24,5,6000.0,-3500.0
47.973005,68.03945,406.0,0,6,-6000.0,-3000.0
47.973005,68.046162,408.0,1,6,-5500.0,-3000.0
47.973005,68.052875,413.0,2,6,-5000.0,-3000.0
47.973005,68.059587,414.0,3,6,-4500.0,-3000.0
47.973005,68.0663,413.0,4,6,-4000.0,-3000.0
47.973005,68.073012,408.0,5,6,-3500.0,-3000.0
47.973005,68.079725,409.0,6,6,-3000.0,-3000.0
47.973005,68.086437,407.0,7,6,-2500.0,-3000.0
47.973005,68.09315,405.0,8,6,-2000.0,-3000.0
47.973005,68.099862,405.0,9,6,-1500.0,-3000.0
47.973005,68.106575,405.0,10,6,-1000.0,-3000.0
47.973005,68.113287,405.0,11,6,-500.0,-3000.0
47.973005,68.12,401.0,12,6,0.0,-3000.0
47.973005,68.126713,399.0,13,6,500.0,-3000.0
47.973005,68.133425,397.0,14,6,1000.0,-3000.0
47.973005,68.140138,398.0,15,6,1500.0,-3000.0
47.973005,68.14685,398.0,16,6,2000.0,-3000.0
47.973005,68.153563,397.0,17,6,2500.0,-3000.0
47.973005,68.160275,393.0,18,6,3000.0,-3000.0
47.973005,68.166988,391.0,19,6,3500.0,-3000.0
47.973005,68.1737,389.0,20,6,4000.0,-3000.0
47.973005,68.180413,387.0,21,6,4500.0,-3000.0
47.973005,68.187125,386.0,22,6,5000.0,-3000.0
47.973005,68.193838,386.0,23,6,5500.0,-3000.0
47.973005,68.20055,384.0,24,6,6000.0,-3000.0
47.977504,68.03945,402.0,0,7,-6000.0,-2500.0
47.977504,68.046162,403.0,1,7,-5500.0,-2500.0
47.977504,68.052875,404.0,2,7,-5000.0,-2500.0
47.977504,68.059587,405.0,3,7,-4500.0,-2500.0
47.977504,68.0663,405.0,4,7,-4000.0,-2500.0
47.977504,68.073012,403.0,5,7,-3500.0,-2500.0
47.977504,68.079725,403.0,6,7,-3000.0,-2500.0
47.977504,68.086437,405.0,7,7,-2500.0,-2500.0
47.977504,68.09315,405.0,8,7,-2000.0,-2500.0
47.977504,68.099862,404.0,9,7,-1500.0,-2500.0
47.977504,68.106575,404.0,10,7,-1000.0,-2500.0
47.977504,68.113287,403.0,11,7,-500.0,-2500.0
47.977504,68.12,402.0,12,7,0.0,-2500.0
47.977504,68.126713,399.0,13,7,500.0,-2500.0
47.977504,68.133425,396.0,14,7,1000.0,-2500.0
47.977504,68.140138,394.0,15,7,1500.0,-2500.0
47.977504,68.14685,394.0,16,7,2000.0,-2500.0
47.977504,68.153563,392.0,17,7,2500.0,-2500.0
47.977504,68.160275,392.0,18,7,3000.0,-2500.0
47.977504,68.166988,390.0,19,7,3500.0,-2500.0
47.977504,68.1737,388.0,20,7,4000.0,-2500.0
47.977504,68.180413,386.0,21,7,4500.0,-2500.0
47.977504,68.187125,384.0,22,7,5000.0,-2500.0
47.977504,68.193838,383.0,23,7,5500.0,-2500.0
47.977504,68.20055,381.0,24,7,6000.0,-2500.0
47.982003,68.03945,398.0,0,8,-6000.0,-2000.0
47.982003,68.046162,399.0,1,8,-5500.0,-2000.0
47.982003,68.052875,402.0,2,8,-5000.0,-2000.0
47.982003,68.059587,402.0,3,8,-4500.0,-2000.0
47.982003,68.0663,401.0,4,8,-4000.0,-2000.0
47.982003,68.073012,403.0,5,8,-3500.0,-2000.0
47.982003,68.079725,404.0,6,8,-3000.0,-2000.0
47.982003,68.086437,404.0,7,8,-2500.0,-2000.0
47.982003,68.09315,405.0,8,8,-2000.0,-2000.0
47.982003,68.099862,404.0,9,8,-1500.0,-2000.0
47.982003,68.106575,402.0,10,8,-1000.0,-2000.0
47.982003,68.113287,400.0,11,8,-500.0,-2000.0
47.982003,68.12,400.0,12,8,0.0,-2000.0
47.982003,68.126713,400.0,13,8,500.0,-2000.0
47.982003,68.133425,400.0,14,8,1000.0,-2000.0
47.982003,68.140138,395.0,15,8,1500.0,-2000.0
47.982003,68.14685,391.0,16,8,2000.0,-2000.0
47.982003,68.153563,391.0,17,8,2500.0,-2000.0
47.982003,68.160275,389.0,18,8,3000.0,-2000.0
47.982003,68.166988,390.0,19,8,3500.0,-2000.0
47.982003,68.1737,388.0,20,8,4000.0,-2000.0
47.982003,68.180413,385.0,21,8,4500.0,-2000.0
47.982003,68.187125,381.0,22,8,5000.0,-2000.0
47.982003,68.193838,380.0,23,8,5500.0,-2000.0
47.982003,68.20055,378.0,24,8,6000.0,-2000.0
47.986503,68.03945,397.0,0,9,-6000.0,-1500.0
47.986503,68.046162,396.0,1,9,-5500.0,-1500.0
47.986503,68.052875,400.0,2,9,-5000.0,-1500.0
47.986503,68.059587,401.0,3,9,-4500.0,-1500.0
47.986503,68.0663,399.0,4,9,-4000.0,-1500.0
47.986503,68.073012,401.0,5,9,-3500.0,-1500.0
47.986503,68.079725,404.0,6,9,-3000.0,-1500.0
47.986503,68.086437,404.0,7,9,-2500.0,-1500.0
47.986503,68.09315,403.0,8,9,-2000.0,-1500.0
47.986503,68.099862,404.0,9,9,-1500.0,-1500.0
47.986503,68.106575,404.0,10,9,-1000.0,-1500.0
47.986503,68.113287,402.0,11,9,-500.0,-1500.0
47.986503,68.12,401.0,12,9,0.0,-1500.0
47.986503,68.126713,399.0,13,9,500.0,-1500.0
47.986503,68.133425,396.0,14,9,1000.0,-1500.0
47.986503,68.140138,395.0,15,9,1500.0,-1500.0
47.986503,68.14685,397.0,16,9,2000.0,-1500.0
47.986503,68.153563,391.0,17,9,2500.0,-1500.0
47.986503,68.160275,387.0,18,9,3000.0,-1500.0
47.986503,68.166988,386.0,19,9,3500.0,-1500.0
47.986503,68.1737,386.0,20,9,4000.0,-1500.0
47.986503,68.180413,384.0,21,9,4500.0,-1500.0
47.986503,68.187125,382.0,22,9,5000.0,-1500.0
47.986503,68.193838,380.0,23,9,5500.0,-1500.0
47.986503,68.20055,379.0,24,9,6000.0,-1500.0
47.991002,68.03945,394.0,0,10,-6000.0,-1000.0
47.991002,68.046162,394.0,1,10,-5500.0,-1000.0
47.991002,68.052875,398.0,2,10,-5000.0,-1000.0
47.991002,68.059587,398.0,3,10,-4500.0,-1000.0
47.991002,68.0663,398.0,4,10,-4000.0,-1000.0
47.991002,68.073012,402.0,5,10,-3500.0,-1000.0
47.991002,68.079725,403.0,6,10,-3000.0,-1000.0
47.991002,68.086437,403.0,7,10,-2500.0,-1000.0
47.991002,68.09315,404.0,8,10,-2000.0,-1000.0
47.991002,68.099862,404.0,9,10,-1500.0,-1000.0
47.991002,68.106575,404.0,10,10,-1000.0,-1000.0
47.991002,68.113287,403.0,11,10,-500.0,-1000.0
47.991002,68.12,403.0,12,10,0.0,-1000.0
47.991002,68.126713,402.0,13,10,500.0,-1000.0
47.991002,68.133425,400.0,14,10,1000.0,-1000.0
47.991002,68.140138,399.0,15,10,1500.0,-1000.0
47.991002,68.14685,397.0,16,10,2000.0,-1000.0
47.991002,68.153563,396.0,17,10,2500.0,-1000.0
47.991002,68.160275,391.0,18,10,3000.0,-1000.0
47.991002,68.166988,390.0,19,10,3500.0,-1000.0
47.991002,68.1737,388.0,20,10,4000.0,-1000.0
47.991002,68.180413,386.0,21,10,4500.0,-1000.0
47.991002,68.187125,382.0,22,10,5000.0,-1000.0
47.991002,68.193838,385.0,23,10,5500.0,-1000.0
47.991002,68.20055,379.0,24,10,6000.0,-1000.0
47.995501,68.03945,392.0,0,11,-6000.0,-500.0
47.995501,68.046162,394.0,1,11,-5500.0,-500.0
47.995501,68.052875,398.0,2,11,-5000.0,-500.0
47.995501,68.059587,396.0,3,11,-4500.0,-500.0
47.995501,68.0663,397.0,4,11,-4000.0,-500.0
47.995501,68.073012,402.0,5,11,-3500.0,-500.0
47.995501,68.079725,402.0,6,11,-3000.0,-500.0
47.995501,68.086437,403.0,7,11,-2500.0,-500.0
47.995501,68.09315,403.0,8,11,-2000.0,-500.0
47.995501,68.099862,403.0,9,11,-1500.0,-500.0
47.995501,68.106575,402.0,10,11,-1000.0,-500.0
47.995501,68.113287,402.0,11,11,-500.0,-500.0
47.995501,68.12,401.0,12,11,0.0,-500.0
47.995501,68.126713,400.0,13,11,500.0,-500.0
47.995501,68.133425,400.0,14,11,1000.0,-500.0
47.995501,68.140138,400.0,15,11,1500.0,-500.0
47.995501,68.14685,399.0,16,11,2000.0,-500.0
47.995501,68.153563,396.0,17,11,2500.0,-500.0
47.995501,68.160275,395.0,18,11,3000.0,-500.0
47.995501,68.166988,394.0,19,11,3500.0,-500.0
47.995501,68.1737,389.0,20,11,4000.0,-500.0
47.995501,68.180413,387.0,21,11,4500.0,-500.0
47.995501,68.187125,385.0,22,11,5000.0,-500.0
47.995501,68.193838,388.0,23,11,5500.0,-500.0
47.995501,68.20055,383.0,24,11,6000.0,-500.0
48.0,68.03945,389.0,0,12,-6000.0,0.0
48.0,68.046162,390.0,1,12,-5500.0,0.0
48.0,68.052875,394.0,2,12,-5000.0,0.0
48.0,68.059587,393.0,3,12,-4500.0,0.0
48.0,68.0663,398.0,4,12,-4000.0,0.0
48.0,68.073012,400.0,5,12,-3500.0,0.0
48.0,68.079725,401.0,6,12,-3000.0,0.0
48.0,68.086437,402.0,7,12,-2500.0,0.0
48.0,68.09315,401.0,8,12,-2000.0,0.0
48.0,68.099862,402.0,9,12,-1500.0,0.0
48.0,68.106575,403.0,10,12,-1000.0,0.0
48.0,68.113287,402.0,11,12,-500.0,0.0
48.0,68.12,402.0,12,12,0.0,0.0
48.0,68.126713,401.0,13,12,500.0,0.0
48.0,68.133425,400.0,14,12,1000.0,0.0
48.0,68.140138,399.0,15,12,1500.0,0.0
48.0,68.14685,398.0,16,12,2000.0,0.0
48.0,68.153563,398.0,17,12,2500.0,0.0
48.0,68.160275,397.0,18,12,3000.0,0.0
48.0,68.166988,394.0,19,12,3500.0,0.0
48.0,68.1737,396.0,20,12,4000.0,0.0
48.0,68.180413,393.0,21,12,4500.0,0.0
48.0,68.187125,388.0,22,12,5000.0,0.0
48.0,68.193838,388.0,23,12,5500.0,0.0
48.0,68.20055,387.0,24,12,6000.0,0.0
48.004499,68.03945,387.0,0,13,-6000.0,500.0
48.004499,68.046162,388.0,1,13,-5500.0,500.0
48.004499,68.052875,390.0,2,13,-5000.0,500.0
48.004499,68.059587,392.0,3,13,-4500.0,500.0
48.004499,68.0663,393.0,4,13,-4000.0,500.0
48.004499,68.073012,398.0,5,13,-3500.0,500.0
48.004499,68.079725,400.0,6,13,-3000.0,500.0
48.004499,68.086437,399.0,7,13,-2500.0,500.0
48.004499,68.09315,400.0,8,13,-2000.0,500.0
48.004499,68.099862,402.0,9,13,-1500.0,500.0
48.004499,68.106575,402.0,10,13,-1000.0,500.0
48.004499,68.113287,403.0,11,13,-500.0,500.0
48.004499,68.12,402.0,12,13,0.0,500.0
48.004499,68.126713,402.0,13,13,500.0,500.0
48.004499,68.133425,401.0,14,13,1000.0,500.0
48.004499,68.140138,400.0,15,13,1500.0,500.0
48.004499,68.14685,399.0,16,13,2000.0,500.0
48.004499,68.153563,397.0,17,13,2500.0,500.0
48.004499,68.160275,397.0,18,13,3000.0,500.0
48.004499,68.166988,396.0,19,13,3500.0,500.0
48.004499,68.1737,397.0,20,13,4000.0,500.0
48.004499,68.180413,396.0,21,13,4500.0,500.0
48.004499,68.187125,392.0,22,13,5000.0,500.0
48.004499,68.193838,389.0,23,13,5500.0,500.0
48.004499,68.20055,389.0,24,13,6000.0,500.0
48.008998,68.03945,387.0,0,14,-6000.0,1000.0
48.008998,68.046162,387.0,1,14,-5500.0,1000.0
48.008998,68.052875,389.0,2,14,-5000.0,1000.0
48.008998,68.059587,390.0,3,14,-4500.0,1000.0
48.008998,68.0663,391.0,4,14,-4000.0,1000.0
48.008998,68.073012,397.0,5,14,-3500.0,1000.0
48.008998,68.079725,398.0,6,14,-3000.0,1000.0
48.008998,68.086437,397.0,7,14,-2500.0,1000.0
48.008998,68.09315,399.0,8,14,-2000.0,1000.0
48.008998,68.099862,402.0,9,14,-1500.0,1000.0
48.008998,68.106575,400.0,10,14,-1000.0,1000.0
48.008998,68.113287,401.0,11,14,-500.0,1000.0
48.008998,68.12,401.0,12,14,0.0,1000.0
48.008998,68.126713,401.0,13,14,500.0,1000.0
48.008998,68.133425,401.0,14,14,1000.0,1000.0
48.008998,68.140138,401.0,15,14,1500.0,1000.0
48.008998,68.14685,400.0,16,14,2000.0,1000.0
48.008998,68.153563,398.0,17,14,2500.0,1000.0
48.008998,68.160275,398.0,18,14,3000.0,1000.0
48.008998,68.166988,398.0,19,14,3500.0,1000.0
48.008998,68.1737,398.0,20,14,4000.0,1000.0
48.008998,68.180413,397.0,21,14,4500.0,1000.0
48.008998,68.187125,395.0,22,14,5000.0,1000.0
48.008998,68.193838,390.0,23,14,5500.0,1000.0
48.008998,68.20055,391.0,24,14,6000.0,1000.0
48.013497,68.03945,389.0,0,15,-6000.0,1500.0
48.013497,68.046162,389.0,1,15,-5500.0,1500.0
48.013497,68.052875,389.0,2,15,-5000.0,1500.0
48.013497,68.059587,389.0,3,15,-4500.0,1500.0
48.013497,68.0663,390.0,4,15,-4000.0,1500.0
48.013497,68.073012,391.0,5,15,-3500.0,1500.0
48.013497,68.079725,394.0,6,15,-3000.0,1500.0
48.013497,68.086437,396.0,7,15,-2500.0,1500.0
48.013497,68.09315,395.0,8,15,-2000.0,1500.0
48.013497,68.099862,401.0,9,15,-1500.0,1500.0
48.013497,68.106575,398.0,10,15,-1000.0,1500.0
48.013497,68.113287,399.0,11,15,-500.0,1500.0
48.013497,68.12,400.0,12,15,0.0,1500.0
48.013497,68.126713,401.0,13,15,500.0,1500.0
48.013497,68.133425,401.0,14,15,1000.0,1500.0
48.013497,68.140138,401.0,15,15,1500.0,1500.0
48.013497,68.14685,400.0,16,15,2000.0,1500.0
48.013497,68.153563,400.0,17,15,2500.0,1500.0
48.013497,68.160275,400.0,18,15,3000.0,1500.0
48.013497,68.166988,399.0,19,15,3500.0,1500.0
48.013497,68.1737,400.0,20,15,4000.0,1500.0
48.013497,68.180413,398.0,21,15,4500.0,1500.0
48.013497,68.187125,396.0,22,15,5000.0,1500.0
48.013497,68.193838,392.0,23,15,5500.0,1500.0
48.013497,68.20055,392.0,24,15,6000.0,1500.0
48.017997,68.03945,390.0,0,16,-6000.0,2000.0
48.017997,68.046162,390.0,1,16,-5500.0,2000.0
48.017997,68.052875,390.0,2,16,-5000.0,2000.0
48.017997,68.059587,390.0,3,16,-4500.0,2000.0
48.017997,68.0663,390.0,4,16,-4000.0,2000.0
48.017997,68.073012,390.0,5,16,-3500.0,2000.0
48.017997,68.079725,391.0,6,16,-3000.0,2000.0
48.017997,68.086437,392.0,7,16,-2500.0,2000.0
48.017997,68.09315,394.0,8,16,-2000.0,2000.0
48.017997,68.099862,398.0,9,16,-1500.0,2000.0
48.017997,68.106575,398.0,10,16,-1000.0,2000.0
48.017997,68.113287,397.0,11,16,-500.0,2000.0
48.017997,68.12,398.0,12,16,0.0,2000.0
48.017997,68.126713,399.0,13,16,500.0,2000.0
48.017997,68.133425,400.0,14,16,1000.0,2000.0
48.017997,68.140138,402.0,15,16,1500.0,2000.0
48.017997,68.14685,400.0,16,16,2000.0,2000.0
48.017997,68.153563,400.0,17,16,2500.0,2000.0
48.017997,68.160275,401.0,18,16,3000.0,2000.0
48.017997,68.166988,401.0,19,16,3500.0,2000.0
48.017997,68.1737,400.0,20,16,4000.0,2000.0
48.017997,68.180413,398.0,21,16,4500.0,2000.0
48.017997,68.187125,398.0,22,16,5000.0,2000.0
48.017997,68.193838,394.0,23,16,5500.0,2000.0
48.017997,68.20055,393.0,24,16,6000.0,2000.0
48.022496,68.03945,392.0,0,17,-6000.0,2500.0
48.022496,68.046162,392.0,1,17,-5500.0,2500.0
48.022496,68.052875,392.0,2,17,-5000.0,2500.0
48.022496,68.059587,392.0,3,17,-4500.0,2500.0
48.022496,68.0663,393.0,4,17,-4000.0,2500.0
48.022496,68.073012,392.0,5,17,-3500.0,2500.0
48.022496,68.079725,392.0,6,17,-3000.0,2500.0
48.022496,68.086437,392.0,7,17,-2500.0,2500.0
48.022496,68.09315,392.0,8,17,-2000.0,2500.0
48.022496,68.099862,393.0,9,17,-1500.0,2500.0
48.022496,68.106575,397.0,10,17,-1000.0,2500.0
48.022496,68.113287,396.0,11,17,-500.0,2500.0
48.022496,68.12,396.0,12,17,0.0,2500.0
48.022496,68.126713,398.0,13,17,500.0,2500.0
48.022496,68.133425,400.0,14,17,1000.0,2500.0
48.022496,68.140138,400.0,15,17,1500.0,2500.0
48.022496,68.14685,399.0,16,17,2000.0,2500.0
48.022496,68.153563,399.0,17,17,2500.0,2500.0
48.022496,68.160275,400.0,18,17,3000.0,2500.0
48.022496,68.166988,401.0,19,17,3500.0,2500.0
48.022496,68.1737,400.0,20,17,4000.0,2500.0
48.022496,68.180413,398.0,21,17,4500.0,2500.0
48.022496,68.187125,399.0,22,17,5000.0,2500.0
48.022496,68.193838,396.0,23,17,5500.0,2500.0
48.022496,68.20055,394.0,24,17,6000.0,2500.0
48.026995,68.03945,393.0,0,18,-6000.0,3000.0
48.026995,68.046162,394.0,1,18,-5500.0,3000.0
48.026995,68.052875,394.0,2,18,-5000.0,3000.0
48.026995,68.059587,394.0,3,18,-4500.0,3000.0
48.026995,68.0663,395.0,4,18,-4000.0,3000.0
48.026995,68.073012,394.0,5,18,-3500.0,3000.0
48.026995,68.079725,394.0,6,18,-3000.0,3000.0
48.026995,68.086437,395.0,7,18,-2500.0,3000.0
48.026995,68.09315,393.0,8,18,-2000.0,3000.0
48.026995,68.099862,393.0,9,18,-1500.0,3000.0
48.026995,68.106575,394.0,10,18,-1000.0,3000.0
48.026995,68.113287,394.0,11,18,-500.0,3000.0
48.026995,68.12,396.0,12,18,0.0,3000.0
48.026995,68.126713,397.0,13,18,500.0,3000.0
48.026995,68.133425,397.0,14,18,1000.0,3000.0
48.026995,68.140138,397.0,15,18,1500.0,3000.0
48.026995,68.14685,397.0,16,18,2000.0,3000.0
48.026995,68.153563,398.0,17,18,2500.0,3000.0
48.026995,68.160275,400.0,18,18,3000.0,3000.0
48.026995,68.166988,401.0,19,18,3500.0,3000.0
48.026995,68.1737,400.0,20,18,4000.0,3000.0
48.026995,68.180413,399.0,21,18,4500.0,3000.0
48.026995,68.187125,400.0,22,18,5000.0,3000.0
48.026995,68.193838,396.0,23,18,5500.0,3000.0
48.026995,68.20055,393.0,24,18,6000.0,3000.0
48.031494,68.03945,394.0,0,19,-6000.0,3500.0
48.031494,68.046162,395.0,1,19,-5500.0,3500.0
48.031494,68.052875,395.0,2,19,-5000.0,3500.0
48.031494,68.059587,395.0,3,19,-4500.0,3500.0
48.031494,68.0663,396.0,4,19,-4000.0,3500.0
48.031494,68.073012,396.0,5,19,-3500.0,3500.0
48.031494,68.079725,397.0,6,19,-3000.0,3500.0
48.031494,68.086437,397.0,7,19,-2500.0,3500.0
48.031494,68.09315,396.0,8,19,-2000.0,3500.0
48.031494,68.099862,395.0,9,19,-1500.0,3500.0
