lat,lon,elevation_m,i,j,x_m,y_m
46.477504,80.574325,392.0,5,7,-3500.0,-2500.0
46.477504,80.58085,391.0,6,7,-3000.0,-2500.0
46.477504,80.587375,390.0,7,7,-2500.0,-2500.0
46.477504,80.5939,389.0,8,7,-2000.0,-2500.0
46.477504,80.600425,390.0,9,7,-1500.0,-2500.0
46.477504,80.60695,392.0,10,7,-1000.0,-2500.0
46.477504,80.613475,389.0,11,7,-500.0,-2500.0
46.477504,80.62,388.0,12,7,0.0,-2500.0
46.477504,80.626525,388.0,13,7,500.0,-2500.0
46.477504,80.63305,386.0,14,7,1000.0,-2500.0
46.477504,80.639575,388.0,15,7,1500.0,-2500.0
46.477504,80.6461,389.0,16,7,2000.0,-2500.0
46.477504,80.652625,386.0,17,7,2500.0,-2500.0
46.477504,80.65915,386.0,18,7,3000.0,-2500.0
46.477504,80.665675,383.0,19,7,3500.0,-2500.0
46.477504,80.6722,382.0,20,7,4000.0,-2500.0
46.477504,80.678726,381.0,21,7,4500.0,-2500.0
46.477504,80.685251,380.0,22,7,5000.0,-2500.0
46.477504,80.691776,379.0,23,7,5500.0,-2500.0
46.477504,80.698301,378.0,24,7,6000.0,-2500.0
46.482003,80.541699,396.0,0,8,-6000.0,-2000.0
46.482003,80.548224,395.0,1,8,-5500.0,-2000.0
46.482003,80.554749,394.0,2,8,-5000.0,-2000.0
46.482003,80.561274,393.0,3,8,-4500.0,-2000.0
46.482003,80.5678,392.0,4,8,-4000.0,-2000.0
46.482003,80.574325,391.0,5,8,-3500.0,-2000.0
46.482003,80.58085,390.0,6,8,-3000.0,-2000.0
46.482003,80.587375,389.0,7,8,-2500.0,-2000.0
46.482003,80.5939,389.0,8,8,-2000.0,-2000.0
46.482003,80.600425,388.0,9,8,-1500.0,-2000.0
46.482003,80.60695,387.0,10,8,-1000.0,-2000.0
46.482003,80.613475,392.0,11,8,-500.0,-2000.0
46.482003,80.62,388.0,12,8,0.0,-2000.0
46.482003,80.626525,387.0,13,8,500.0,-2000.0
46.482003,80.63305,385.0,14,8,1000.0,-2000.0
46.482003,80.639575,385.0,15,8,1500.0,-2000.0
46.482003,80.6461,386.0,16,8,2000.0,-2000.0
46.482003,80.652625,384.0,17,8,2500.0,-2000.0
46.482003,80.65915,383.0,18,8,3000.0,-2000.0
46.482003,80.665675,382.0,19,8,3500.0,-2000.0
46.482003,80.6722,381.0,20,8,4000.0,-2000.0
46.482003,80.678726,379.0,21,8,4500.0,-2000.0
46.482003,80.685251,379.0,22,8,5000.0,-2000.0
46.482003,80.691776,378.0,23,8,5500.0,-2000.0
46.482003,80.698301,377.0,24,8,6000.0,-2000.0
46.486503,80.541699,395.0,0,9,-6000.0,-1500.0
46.486503,80.548224,395.0,1,9,-5500.0,-1500.0
46.486503,80.554749,393.0,2,9,-5000.0,-1500.0
46.486503,80.561274,392.0,3,9,-4500.0,-1500.0
46.486503,80.5678,391.0,4,9,-4000.0,-1500.0
46.486503,80.574325,390.0,5,9,-3500.0,-1500.0
46.486503,80.58085,390.0,6,9,-3000.0,-1500.0
46.486503,80.587375,389.0,7,9,-2500.0,-1500.0
46.486503,80.5939,389.0,8,9,-2000.0,-1500.0
46.486503,80.600425,387.0,9,9,-1500.0,-1500.0
46.486503,80.60695,387.0,10,9,-1000.0,-1500.0
46.486503,80.613475,386.0,11,9,-500.0,-1500.0
46.486503,80.62,384.0,12,9,0.0,-1500.0
46.486503,80.626525,385.0,13,9,500.0,-1500.0
46.486503,80.63305,384.0,14,9,1000.0,-1500.0
46.486503,80.639575,387.0,15,9,1500.0,-1500.0
46.486503,80.6461,384.0,16,9,2000.0,-1500.0
46.486503,80.652625,384.0,17,9,2500.0,-1500.0
46.486503,80.65915,381.0,18,9,3000.0,-1500.0
46.486503,80.665675,381.0,19,9,3500.0,-1500.0
46.486503,80.6722,379.0,20,9,4000.0,-1500.0
46.486503,80.678726,378.0,21,9,4500.0,-1500.0
46.486503,80.685251,376.0,22,9,5000.0,-1500.0
46.486503,80.691776,374.0,23,9,5500.0,-1500.0
46.486503,80.698301,374.0,24,9,6000.0,-1500.0
46.491002,80.541699,395.0,0,10,-6000.0,-1000.0
46.491002,80.548224,393.0,1,10,-5500.0,-1000.0
46.491002,80.554749,391.0,2,10,-5000.0,-1000.0
46.491002,80.561274,391.0,3,10,-4500.0,-1000.0
46.491002,80.5678,389.0,4,10,-4000.0,-1000.0
46.491002,80.574325,389.0,5,10,-3500.0,-1000.0
46.491002,80.58085,391.0,6,10,-3000.0,-1000.0
46.491002,80.587375,390.0,7,10,-2500.0,-1000.0
46.491002,80.5939,389.0,8,10,-2000.0,-1000.0
46.491002,80.600425,388.0,9,10,-1500.0,-1000.0
46.491002,80.60695,386.0,10,10,-1000.0,-1000.0
46.491002,80.613475,385.0,11,10,-500.0,-1000.0
46.491002,80.62,384.0,12,10,0.0,-1000.0
46.491002,80.626525,382.0,13,10,500.0,-1000.0
46.491002,80.63305,382.0,14,10,1000.0,-1000.0
46.491002,80.639575,382.0,15,10,1500.0,-1000.0
46.491002,80.6461,380.0,16,10,2000.0,-1000.0
46.491002,80.652625,380.0,17,10,2500.0,-1000.0
46.491002,80.65915,383.0,18,10,3000.0,-1000.0
46.491002,80.665675,377.0,19,10,3500.0,-1000.0
46.491002,80.6722,377.0,20,10,4000.0,-1000.0
46.491002,80.678726,375.0,21,10,4500.0,-1000.0
46.491002,80.685251,374.0,22,10,5000.0,-1000.0
46.491002,80.691776,372.0,23,10,5500.0,-1000.0
46.491002,80.698301,371.0,24,10,6000.0,-1000.0
46.495501,80.541699,393.0,0,11,-6000.0,-500.0
46.495501,80.548224,393.0,1,11,-5500.0,-500.0
46.495501,80.554749,390.0,2,11,-5000.0,-500.0
46.495501,80.561274,388.0,3,11,-4500.0,-500.0
46.495501,80.5678,388.0,4,11,-4000.0,-500.0
46.495501,80.574325,387.0,5,11,-3500.0,-500.0
46.495501,80.58085,386.0,6,11,-3000.0,-500.0
46.495501,80.587375,385.0,7,11,-2500.0,-500.0
46.495501,80.5939,387.0,8,11,-2000.0,-500.0
46.495501,80.600425,386.0,9,11,-1500.0,-500.0
46.495501,80.60695,387.0,10,11,-1000.0,-500.0
46.495501,80.613475,384.0,11,11,-500.0,-500.0
46.495501,80.62,382.0,12,11,0.0,-500.0
46.495501,80.626525,382.0,13,11,500.0,-500.0
46.495501,80.63305,381.0,14,11,1000.0,-500.0
46.495501,80.639575,381.0,15,11,1500.0,-500.0
46.495501,80.6461,380.0,16,11,2000.0,-500.0
46.495501,80.652625,378.0,17,11,2500.0,-500.0
46.495501,80.65915,377.0,18,11,3000.0,-500.0
46.495501,80.665675,376.0,19,11,3500.0,-500.0
46.495501,80.6722,374.0,20,11,4000.0,-500.0
46.495501,80.678726,373.0,21,11,4500.0,-500.0
46.495501,80.685251,372.0,22,11,5000.0,-500.0
46.495501,80.691776,371.0,23,11,5500.0,-500.0
46.495501,80.698301,370.0,24,11,6000.0,-500.0
46.5,80.541699,391.0,0,12,-6000.0,0.0
46.5,80.548224,391.0,1,12,-5500.0,0.0
46.5,80.554749,389.0,2,12,-5000.0,0.0
46.5,80.561274,387.0,3,12,-4500.0,0.0
46.5,80.5678,386.0,4,12,-4000.0,0.0
46.5,80.574325,386.0,5,12,-3500.0,0.0
46.5,80.58085,385.0,6,12,-3000.0,0.0
46.5,80.587375,384.0,7,12,-2500.0,0.0
46.5,80.5939,385.0,8,12,-2000.0,0.0
46.5,80.600425,385.0,9,12,-1500.0,0.0
46.5,80.60695,383.0,10,12,-1000.0,0.0
46.5,80.613475,382.0,11,12,-500.0,0.0
46.5,80.62,381.0,12,12,0.0,0.0
46.5,80.626525,381.0,13,12,500.0,0.0
46.5,80.63305,381.0,14,12,1000.0,0.0
46.5,80.639575,380.0,15,12,1500.0,0.0
46.5,80.6461,378.0,16,12,2000.0,0.0
46.5,80.652625,376.0,17,12,2500.0,0.0
46.5,80.65915,376.0,18,12,3000.0,0.0
46.5,80.665675,375.0,19,12,3500.0,0.0
46.5,80.6722,373.0,20,12,4000.0,0.0
46.5,80.678726,371.0,21,12,4500.0,0.0
46.5,80.685251,370.0,22,12,5000.0,0.0
46.5,80.691776,368.0,23,12,5500.0,0.0
46.5,80.698301,368.0,24,12,6000.0,0.0
46.504499,80.541699,389.0,0,13,-6000.0,500.0
46.504499,80.548224,389.0,1,13,-5500.0,500.0
46.504499,80.554749,387.0,2,13,-5000.0,500.0
46.504499,80.561274,386.0,3,13,-4500.0,500.0
46.504499,80.5678,385.0,4,13,-4000.0,500.0
46.504499,80.574325,386.0,5,13,-3500.0,500.0
46.504499,80.58085,384.0,6,13,-3000.0,500.0
46.504499,80.587375,383.0,7,13,-2500.0,500.0
46.504499,80.5939,384.0,8,13,-2000.0,500.0
46.504499,80.600425,383.0,9,13,-1500.0,500.0
46.504499,80.60695,387.0,10,13,-1000.0,500.0
46.504499,80.613475,381.0,11,13,-500.0,500.0
46.504499,80.62,380.0,12,13,0.0,500.0
46.504499,80.626525,379.0,13,13,500.0,500.0
46.504499,80.63305,378.0,14,13,1000.0,500.0
46.504499,80.639575,380.0,15,13,1500.0,500.0
46.504499,80.6461,377.0,16,13,2000.0,500.0
46.504499,80.652625,376.0,17,13,2500.0,500.0
46.504499,80.65915,374.0,18,13,3000.0,500.0
46.504499,80.665675,372.0,19,13,3500.0,500.0
46.504499,80.6722,371.0,20,13,4000.0,500.0
46.504499,80.678726,370.0,21,13,4500.0,500.0
46.504499,80.685251,368.0,22,13,5000.0,500.0
46.504499,80.691776,367.0,23,13,5500.0,500.0
46.504499,80.698301,367.0,24,13,6000.0,500.0
46.508998,80.541699,387.0,0,14,-6000.0,1000.0
46.508998,80.548224,387.0,1,14,-5500.0,1000.0
46.508998,80.554749,387.0,2,14,-5000.0,1000.0
46.508998,80.561274,385.0,3,14,-4500.0,1000.0
46.508998,80.5678,384.0,4,14,-4000.0,1000.0
46.508998,80.574325,384.0,5,14,-3500.0,1000.0
46.508998,80.58085,383.0,6,14,-3000.0,1000.0
46.508998,80.587375,384.0,7,14,-2500.0,1000.0
46.508998,80.5939,383.0,8,14,-2000.0,1000.0
46.508998,80.600425,382.0,9,14,-1500.0,1000.0
46.508998,80.60695,381.0,10,14,-1000.0,1000.0
46.508998,80.613475,381.0,11,14,-500.0,1000.0
46.508998,80.62,380.0,12,14,0.0,1000.0
46.508998,80.626525,379.0,13,14,500.0,1000.0
46.508998,80.63305,377.0,14,14,1000.0,1000.0
46.508998,80.639575,376.0,15,14,1500.0,1000.0
46.508998,80.6461,374.0,16,14,2000.0,1000.0
46.508998,80.652625,373.0,17,14,2500.0,1000.0
46.508998,80.65915,372.0,18,14,3000.0,1000.0
46.508998,80.665675,371.0,19,14,3500.0,1000.0
46.508998,80.6722,370.0,20,14,4000.0,1000.0
46.508998,80.678726,369.0,21,14,4500.0,1000.0
46.508998,80.685251,367.0,22,14,5000.0,1000.0
46.508998,80.691776,366.0,23,14,5500.0,1000.0
46.508998,80.698301,365.0,24,14,6000.0,1000.0
46.513497,80.541699,387.0,0,15,-6000.0,1500.0
46.513497,80.548224,386.0,1,15,-5500.0,1500.0
46.513497,80.554749,385.0,2,15,-5000.0,1500.0
46.513497,80.561274,385.0,3,15,-4500.0,1500.0
46.513497,80.5678,384.0,4,15,-4000.0,1500.0
46.513497,80.574325,383.0,5,15,-3500.0,1500.0
46.513497,80.58085,382.0,6,15,-3000.0,1500.0
46.513497,80.587375,382.0,7,15,-2500.0,1500.0
46.513497,80.5939,382.0,8,15,-2000.0,1500.0
46.513497,80.600425,382.0,9,15,-1500.0,1500.0
46.513497,80.60695,380.0,10,15,-1000.0,1500.0
46.513497,80.613475,380.0,11,15,-500.0,1500.0
46.513497,80.62,377.0,12,15,0.0,1500.0
46.513497,80.626525,377.0,13,15,500.0,1500.0
46.513497,80.63305,375.0,14,15,1000.0,1500.0
46.513497,80.639575,374.0,15,15,1500.0,1500.0
46.513497,80.6461,372.0,16,15,2000.0,1500.0
46.513497,80.652625,371.0,17,15,2500.0,1500.0
46.513497,80.65915,371.0,18,15,3000.0,1500.0
46.513497,80.665675,369.0,19,15,3500.0,1500.0
46.513497,80.6722,368.0,20,15,4000.0,1500.0
46.513497,80.678726,367.0,21,15,4500.0,1500.0
46.513497,80.685251,365.0,22,15,5000.0,1500.0
46.513497,80.691776,364.0,23,15,5500.0,1500.0
46.513497,80.698301,363.0,24,15,6000.0,1500.0
46.517997,80.541699,386.0,0,16,-6000.0,2000.0
46.517997,80.548224,385.0,1,16,-5500.0,2000.0
46.517997,80.554749,384.0,2,16,-5000.0,2000.0
46.517997,80.561274,383.0,3,16,-4500.0,2000.0
46.517997,80.5678,382.0,4,16,-4000.0,2000.0
46.517997,80.574325,383.0,5,16,-3500.0,2000.0
46.517997,80.58085,381.0,6,16,-3000.0,2000.0
46.517997,80.587375,380.0,7,16,-2500.0,2000.0
46.517997,80.5939,381.0,8,16,-2000.0,2000.0
46.517997,80.600425,379.0,9,16,-1500.0,2000.0
46.517997,80.60695,381.0,10,16,-1000.0,2000.0
46.517997,80.613475,380.0,11,16,-500.0,2000.0
46.517997,80.62,377.0,12,16,0.0,2000.0
46.517997,80.626525,376.0,13,16,500.0,2000.0
46.517997,80.63305,374.0,14,16,1000.0,2000.0
46.517997,80.639575,372.0,15,16,1500.0,2000.0
46.517997,80.6461,371.0,16,16,2000.0,2000.0
46.517997,80.652625,370.0,17,16,2500.0,2000.0
46.517997,80.65915,369.0,18,16,3000.0,2000.0
46.517997,80.665675,368.0,19,16,3500.0,2000.0
46.517997,80.6722,367.0,20,16,4000.0,2000.0
46.517997,80.678726,365.0,21,16,4500.0,2000.0
46.517997,80.685251,364.0,22,16,5000.0,2000.0
46.517997,80.691776,362.0,23,16,5500.0,2000.0
46.517997,80.698301,361.0,24,16,6000.0,2000.0
46.522496,80.541699,385.0,0,17,-6000.0,2500.0
46.522496,80.548224,385.0,1,17,-5500.0,2500.0
46.522496,80.554749,384.0,2,17,-5000.0,2500.0
46.522496,80.561274,382.0,3,17,-4500.0,2500.0
46.522496,80.5678,382.0,4,17,-4000.0,2500.0
46.522496,80.574325,381.0,5,17,-3500.0,2500.0
46.522496,80.58085,380.0,6,17,-3000.0,2500.0
46.522496,80.587375,379.0,7,17,-2500.0,2500.0
46.522496,80.5939,378.0,8,17,-2000.0,2500.0
46.522496,80.600425,378.0,9,17,-1500.0,2500.0
46.522496,80.60695,378.0,10,17,-1000.0,2500.0
46.522496,80.613475,376.0,11,17,-500.0,2500.0
46.522496,80.62,376.0,12,17,0.0,2500.0
46.522496,80.626525,375.0,13,17,500.0,2500.0
46.522496,80.63305,373.0,14,17,1000.0,2500.0
46.522496,80.639575,371.0,15,17,1500.0,2500.0
46.522496,80.6461,370.0,16,17,2000.0,2500.0
46.522496,80.652625,369.0,17,17,2500.0,2500.0
46.522496,80.65915,368.0,18,17,3000.0,2500.0
46.522496,80.665675,367.0,19,17,3500.0,2500.0
46.522496,80.6722,365.0,20,17,4000.0,2500.0
46.522496,80.678726,363.0,21,17,4500.0,2500.0
46.522496,80.685251,362.0,22,17,5000.0,2500.0
46.522496,80.691776,360.0,23,17,5500.0,2500.0
46.522496,80.698301,359.0,24,17,6000.0,2500.0
46.526995,80.541699,384.0,0,18,-6000.0,3000.0
46.526995,80.548224,384.0,1,18,-5500.0,3000.0
46.526995,80.554749,383.0,2,18,-5000.0,3000.0
46.526995,80.561274,381.0,3,18,-4500.0,3000.0
46.526995,80.5678,380.0,4,18,-4000.0,3000.0
46.526995,80.574325,379.0,5,18,-3500.0,3000.0
46.526995,80.58085,378.0,6,18,-3000.0,3000.0
46.526995,80.587375,377.0,7,18,-2500.0,3000.0
46.526995,80.5939,377.0,8,18,-2000.0,3000.0
46.526995,80.600425,378.0,9,18,-1500.0,3000.0
46.526995,80.60695,377.0,10,18,-1000.0,3000.0
46.526995,80.613475,374.0,11,18,-500.0,3000.0
46.526995,80.62,373.0,12,18,0.0,3000.0
46.526995,80.626525,372.0,13,18,500.0,3000.0
46.526995,80.63305,370.0,14,18,1000.0,3000.0
46.526995,80.639575,369.0,15,18,1500.0,3000.0
46.526995,80.6461,369.0,16,18,2000.0,3000.0
46.526995,80.652625,368.0,17,18,2500.0,3000.0
46.526995,80.65915,367.0,18,18,3000.0,3000.0
46.526995,80.665675,366.0,19,18,3500.0,3000.0
46.526995,80.6722,364.0,20,18,4000.0,3000.0
46.526995,80.678726,362.0,21,18,4500.0,3000.0
46.526995,80.685251,360.0,22,18,5000.0,3000.0
46.526995,80.691776,359.0,23,18,5500.0,3000.0
46.526995,80.698301,359.0,24,18,6000.0,3000.0
46.531494,80.541699,383.0,0,19,-6000.0,3500.0
46.531494,80.548224,382.0,1,19,-5500.0,3500.0
46.531494,80.554749,381.0,2,19,-5000.0,3500.0
46.531494,80.561274,380.0,3,19,-4500.0,3500.0
46.531494,80.5678,379.0,4,19,-4000.0,3500.0
46.531494,80.574325,378.0,5,19,-3500.0,3500.0
46.531494,80.58085,377.0,6,19,-3000.0,3500.0
46.531494,80.587375,376.0,7,19,-2500.0,3500.0
46.531494,80.5939,376.0,8,19,-2000.0,3500.0
46.531494,80.600425,377.0,9,19,-1500.0,3500.0
